Date,TradeStat,Sector,Measure,Value
2002-03-01,A,TBS,N,8.7
2002-03-01,A,TBS,R,5.9
2002-03-01,H,GT,WMF,372.02077687
2002-04-01,E,GT,WMF,11257.83082241
2002-04-01,E,GT,N,-0.3
2002-04-01,E,GT,R,3.0
2002-04-01,E,CHEM,WMF,2621.81425586
2002-04-01,E,CHEM,N,16.1
2002-04-01,E,CHEM,R,12.4
2002-04-01,E,ME,WMF,2227.61458192
2002-04-01,E,ME,N,-15.3
2002-04-01,E,ME,R,-10.2
2002-04-01,E,UHR,WMF,169.96306764
2002-04-01,E,UHR,N,16.5
2002-04-01,E,UHR,R,12.3
2002-04-01,E,PI,WMF,439.49126554
2002-04-01,E,PI,N,9.4
2002-04-01,E,PI,R,9.0
2002-04-01,E,MET,WMF,800.45230348
2002-04-01,E,MET,N,-11.5
2002-04-01,E,MET,R,-5.4
2002-04-01,E,FZ,WMF,1191.7647369
2002-04-01,E,FZ,N,-3.6
2002-04-01,E,FZ,R,-1.6
2002-04-01,E,TBS,WMF,744.9457755
2002-04-01,E,TBS,N,-3.7
2002-04-01,E,TBS,R,-2.3
2002-04-01,A,GT,WMF,11255.03340468
2002-04-01,A,GT,N,2.6
2002-04-01,A,GT,R,1.7
2002-04-01,A,CHEM,WMF,4089.1562388
2002-04-01,A,CHEM,N,14.2
2002-04-01,A,CHEM,R,9.0
2002-04-01,A,ME,WMF,2639.84394147
2002-04-01,A,ME,N,-15.5
2002-04-01,A,ME,R,-14.8
2002-04-01,A,UHR,WMF,840.84592423
2002-04-01,A,UHR,N,-5.6
2002-04-01,A,UHR,R,-3.0
2002-04-01,A,PI,WMF,742.87380313
2002-04-01,A,PI,N,5.6
2002-04-01,A,PI,R,4.0
2002-04-01,A,MET,WMF,814.14117471
2002-04-01,A,MET,N,-8.7
2002-04-01,A,MET,R,-4.8
2002-04-01,A,FZ,WMF,369.83407548
2002-04-01,A,FZ,N,65.5
2002-04-01,A,FZ,R,43.4
2002-04-01,A,TBS,WMF,350.47566285
2002-04-01,A,TBS,N,3.6
2002-04-01,A,TBS,R,2.2
2002-04-01,H,GT,WMF,-2.79741773
2002-05-01,E,GT,WMF,10887.27834577
2002-05-01,E,GT,N,-2.0
2002-05-01,E,GT,R,1.6
2002-05-01,E,CHEM,WMF,2209.21695338
2002-05-01,E,CHEM,N,2.1
2002-05-01,E,CHEM,R,0.7
2002-05-01,E,ME,WMF,2195.64358059
2002-05-01,E,ME,N,-13.3
2002-05-01,E,ME,R,-6.4
2002-05-01,E,UHR,WMF,169.71358863
2002-05-01,E,UHR,N,21.6
2002-05-01,E,UHR,R,26.3
2002-05-01,E,PI,WMF,376.25293443
2002-05-01,E,PI,N,-1.9
2002-05-01,E,PI,R,1.5
2002-05-01,E,MET,WMF,765.40033458
2002-05-01,E,MET,N,-16.8
2002-05-01,E,MET,R,-11.2
2002-05-01,E,FZ,WMF,1221.99779611
2002-05-01,E,FZ,N,1.3
2002-05-01,E,FZ,R,0.7
2002-05-01,E,TBS,WMF,725.66790815
2002-05-01,E,TBS,N,-5.7
2002-05-01,E,TBS,R,-3.0
2002-05-01,A,GT,WMF,11154.97358349
2002-05-01,A,GT,N,1.6
2002-05-01,A,GT,R,1.6
2002-05-01,A,CHEM,WMF,3745.0040456
2002-05-01,A,CHEM,N,5.0
2002-05-01,A,CHEM,R,2.5
2002-05-01,A,ME,WMF,2735.1434678
2002-05-01,A,ME,N,-11.5
2002-05-01,A,ME,R,-9.5
2002-05-01,A,UHR,WMF,893.28575383
2002-05-01,A,UHR,N,2.6
2002-05-01,A,UHR,R,8.6
2002-05-01,A,PI,WMF,729.41558631
2002-05-01,A,PI,N,2.1
2002-05-01,A,PI,R,3.5
2002-05-01,A,MET,WMF,832.93987956
2002-05-01,A,MET,N,-5.4
2002-05-01,A,MET,R,-5.0
2002-05-01,A,FZ,WMF,473.50206891
2002-05-01,A,FZ,N,66.1
2002-05-01,A,FZ,R,43.9
2002-05-01,A,TBS,WMF,349.52089995
2002-05-01,A,TBS,N,6.4
2002-05-01,A,TBS,R,9.4
2002-05-01,H,GT,WMF,267.69523772
2002-06-01,E,GT,WMF,10967.93849544
2002-06-01,E,GT,N,-1.1
2002-06-01,E,GT,R,2.7
2002-06-01,E,CHEM,WMF,2560.63274209
2002-06-01,E,CHEM,N,14.7
2002-06-01,E,CHEM,R,14.9
2002-06-01,E,ME,WMF,2196.82994469
2002-06-01,E,ME,N,-12.5
2002-06-01,E,ME,R,-8.3
2002-06-01,E,UHR,WMF,165.46316582
2002-06-01,E,UHR,N,21.1
2002-06-01,E,UHR,R,10.7
2002-06-01,E,PI,WMF,370.70728342
2002-06-01,E,PI,N,-9.2
2002-06-01,E,PI,R,-4.8
2002-06-01,E,MET,WMF,787.27416397
2002-06-01,E,MET,N,-10.6
2002-06-01,E,MET,R,-5.1
2002-06-01,E,FZ,WMF,1114.82766446
2002-06-01,E,FZ,N,-11.0
2002-06-01,E,FZ,R,-13.2
2002-06-01,E,TBS,WMF,719.36341911
2002-06-01,E,TBS,N,-7.1
2002-06-01,E,TBS,R,-3.3
2002-06-01,A,GT,WMF,11150.86061029
2002-06-01,A,GT,N,1.7
2002-06-01,A,GT,R,1.9
2002-06-01,A,CHEM,WMF,3851.88201098
2002-06-01,A,CHEM,N,8.5
2002-06-01,A,CHEM,R,9.1
2002-06-01,A,ME,WMF,2673.93448759
2002-06-01,A,ME,N,-11.6
2002-06-01,A,ME,R,-11.0
2002-06-01,A,UHR,WMF,899.28431785
2002-06-01,A,UHR,N,-0.9
2002-06-01,A,UHR,R,-2.5
2002-06-01,A,PI,WMF,716.70782759
2002-06-01,A,PI,N,2.1
2002-06-01,A,PI,R,-1.6
2002-06-01,A,MET,WMF,822.12676589
2002-06-01,A,MET,N,-8.6
2002-06-01,A,MET,R,-3.6
2002-06-01,A,FZ,WMF,454.72371598
2002-06-01,A,FZ,N,86.4
2002-06-01,A,FZ,R,67.8
2002-06-01,A,TBS,WMF,334.77607818
2002-06-01,A,TBS,N,-1.3
2002-06-01,A,TBS,R,-1.3
2002-06-01,H,GT,WMF,182.92211485
2002-07-01,E,GT,WMF,10768.80217511
2002-07-01,E,GT,N,-2.6
2002-07-01,E,GT,R,3.0
2002-07-01,E,CHEM,WMF,2355.25728767
2002-07-01,E,CHEM,N,6.0
2002-07-01,E,CHEM,R,5.6
2002-07-01,E,ME,WMF,2175.35669633
2002-07-01,E,ME,N,-13.1
2002-07-01,E,ME,R,-7.1
2002-07-01,E,UHR,WMF,167.95641721
2002-07-01,E,UHR,N,19.5
2002-07-01,E,UHR,R,13.8
2002-07-01,E,PI,WMF,371.37060952
2002-07-01,E,PI,N,-9.1
2002-07-01,E,PI,R,0.3
2002-07-01,E,MET,WMF,785.54105011
2002-07-01,E,MET,N,-8.7
2002-07-01,E,MET,R,-1.9
2002-07-01,E,FZ,WMF,1204.83698416
2002-07-01,E,FZ,N,-0.6
2002-07-01,E,FZ,R,8.9
2002-07-01,E,TBS,WMF,712.7821493
2002-07-01,E,TBS,N,-8.2
2002-07-01,E,TBS,R,-4.9
2002-07-01,A,GT,WMF,11080.22071721
2002-07-01,A,GT,N,0.9
2002-07-01,A,GT,R,6.0
2002-07-01,A,CHEM,WMF,3762.18518494
2002-07-01,A,CHEM,N,4.4
2002-07-01,A,CHEM,R,13.3
2002-07-01,A,ME,WMF,2685.16217492
2002-07-01,A,ME,N,-11.1
2002-07-01,A,ME,R,-10.1
2002-07-01,A,UHR,WMF,910.79574409
2002-07-01,A,UHR,N,-3.1
2002-07-01,A,UHR,R,2.4
2002-07-01,A,PI,WMF,771.57809475
2002-07-01,A,PI,N,9.9
2002-07-01,A,PI,R,10.3
2002-07-01,A,MET,WMF,817.16712347
2002-07-01,A,MET,N,-8.8
2002-07-01,A,MET,R,-4.2
2002-07-01,A,FZ,WMF,402.66706549
2002-07-01,A,FZ,N,61.8
2002-07-01,A,FZ,R,84.7
2002-07-01,A,TBS,WMF,337.08021748
2002-07-01,A,TBS,N,0.5
2002-07-01,A,TBS,R,1.2
2002-07-01,H,GT,WMF,311.4185421
2002-08-01,E,GT,WMF,10280.81506339
2002-08-01,E,GT,N,-5.9
2002-08-01,E,GT,R,-2.4
2002-08-01,E,CHEM,WMF,2083.44359881
2002-08-01,E,CHEM,N,-8.3
2002-08-01,E,CHEM,R,-13.5
2002-08-01,E,ME,WMF,2176.09233378
2002-08-01,E,ME,N,-10.2
2002-08-01,E,ME,R,-4.9
2002-08-01,E,UHR,WMF,152.4900226
2002-08-01,E,UHR,N,11.3
2002-08-01,E,UHR,R,21.3
2002-08-01,E,PI,WMF,363.19516669
2002-08-01,E,PI,N,-4.0
2002-08-01,E,PI,R,-6.5
2002-08-01,E,MET,WMF,803.19695258
2002-08-01,E,MET,N,-5.2
2002-08-01,E,MET,R,-1.6
2002-08-01,E,FZ,WMF,1113.79088258
2002-08-01,E,FZ,N,-5.7
2002-08-01,E,FZ,R,2.9
2002-08-01,E,TBS,WMF,722.35763156
2002-08-01,E,TBS,N,-4.7
2002-08-01,E,TBS,R,0.1
2002-08-01,A,GT,WMF,10940.15951477
2002-08-01,A,GT,N,1.0
2002-08-01,A,GT,R,0.7
2002-08-01,A,CHEM,WMF,3996.21665332
2002-08-01,A,CHEM,N,12.3
2002-08-01,A,CHEM,R,6.6
2002-08-01,A,ME,WMF,2515.71012895
2002-08-01,A,ME,N,-14.6
2002-08-01,A,ME,R,-14.3
2002-08-01,A,UHR,WMF,879.66389514
2002-08-01,A,UHR,N,-3.5
2002-08-01,A,UHR,R,2.4
2002-08-01,A,PI,WMF,673.66647293
2002-08-01,A,PI,N,-5.3
2002-08-01,A,PI,R,-3.0
2002-08-01,A,MET,WMF,806.85601122
2002-08-01,A,MET,N,-7.5
2002-08-01,A,MET,R,-5.2
2002-08-01,A,FZ,WMF,368.06548192
2002-08-01,A,FZ,N,31.6
2002-08-01,A,FZ,R,45.3
2002-08-01,A,TBS,WMF,333.63249662
2002-08-01,A,TBS,N,-1.1
2002-08-01,A,TBS,R,0.4
2002-08-01,H,GT,WMF,659.34445138
2002-09-01,E,GT,WMF,10456.82906236
2002-09-01,E,GT,N,-0.5
2002-09-01,E,GT,R,1.1
2002-09-01,E,CHEM,WMF,2305.77640525
2002-09-01,E,CHEM,N,8.1
2002-09-01,E,CHEM,R,2.6
2002-09-01,E,ME,WMF,2176.03324388
2002-09-01,E,ME,N,-5.7
2002-09-01,E,ME,R,-3.2
2002-09-01,E,UHR,WMF,151.87703665
2002-09-01,E,UHR,N,14.4
2002-09-01,E,UHR,R,9.6
2002-09-01,E,PI,WMF,386.16044345
2002-09-01,E,PI,N,6.1
2002-09-01,E,PI,R,12.1
2002-09-01,E,MET,WMF,796.81683814
2002-09-01,E,MET,N,-3.9
2002-09-01,E,MET,R,-0.3
2002-09-01,E,FZ,WMF,1087.49104913
2002-09-01,E,FZ,N,-4.1
2002-09-01,E,FZ,R,-3.4
2002-09-01,E,TBS,WMF,721.54575203
2002-09-01,E,TBS,N,-3.0
2002-09-01,E,TBS,R,0.5
2002-09-01,A,GT,WMF,11037.6476257
2002-09-01,A,GT,N,6.4
2002-09-01,A,GT,R,8.5
2002-09-01,A,CHEM,WMF,3786.47552828
2002-09-01,A,CHEM,N,11.4
2002-09-01,A,CHEM,R,12.5
2002-09-01,A,ME,WMF,2679.28556347
2002-09-01,A,ME,N,-5.0
2002-09-01,A,ME,R,-4.6
2002-09-01,A,UHR,WMF,885.71590213
2002-09-01,A,UHR,N,2.3
2002-09-01,A,UHR,R,9.6
2002-09-01,A,PI,WMF,794.81076189
2002-09-01,A,PI,N,16.1
2002-09-01,A,PI,R,15.1
2002-09-01,A,MET,WMF,820.95527996
2002-09-01,A,MET,N,-2.5
2002-09-01,A,MET,R,1.3
2002-09-01,A,FZ,WMF,358.66254693
2002-09-01,A,FZ,N,56.8
2002-09-01,A,FZ,R,79.7
2002-09-01,A,TBS,WMF,336.45763564
2002-09-01,A,TBS,N,0.4
2002-09-01,A,TBS,R,0.5
2002-09-01,H,GT,WMF,580.81856334
2002-10-01,E,GT,WMF,10503.04400486
2002-10-01,E,GT,N,-1.6
2002-10-01,E,GT,R,-0.7
2002-10-01,E,CHEM,WMF,2206.00701486
2002-10-01,E,CHEM,N,-8.8
2002-10-01,E,CHEM,R,-9.7
2002-10-01,E,ME,WMF,2163.6118135
2002-10-01,E,ME,N,-5.4
2002-10-01,E,ME,R,-0.3
2002-10-01,E,UHR,WMF,162.71656259
2002-10-01,E,UHR,N,22.5
2002-10-01,E,UHR,R,20.4
2002-10-01,E,PI,WMF,383.50724823
2002-10-01,E,PI,N,3.9
2002-10-01,E,PI,R,2.7
2002-10-01,E,MET,WMF,790.34207073
2002-10-01,E,MET,N,-2.2
2002-10-01,E,MET,R,-1.1
2002-10-01,E,FZ,WMF,1105.85492919
2002-10-01,E,FZ,N,2.2
2002-10-01,E,FZ,R,-1.5
2002-10-01,E,TBS,WMF,705.91213029
2002-10-01,E,TBS,N,-2.4
2002-10-01,E,TBS,R,-0.9
2002-10-01,A,GT,WMF,10944.43258026
2002-10-01,A,GT,N,3.8
2002-10-01,A,GT,R,7.1
2002-10-01,A,CHEM,WMF,3672.33102398
2002-10-01,A,CHEM,N,3.8
2002-10-01,A,CHEM,R,5.9
2002-10-01,A,ME,WMF,2731.36898432
2002-10-01,A,ME,N,-3.1
2002-10-01,A,ME,R,0.3
2002-10-01,A,UHR,WMF,885.69154817
2002-10-01,A,UHR,N,-1.1
2002-10-01,A,UHR,R,4.7
2002-10-01,A,PI,WMF,785.94021636
2002-10-01,A,PI,N,11.7
2002-10-01,A,PI,R,16.7
2002-10-01,A,MET,WMF,830.39955446
2002-10-01,A,MET,N,1.1
2002-10-01,A,MET,R,5.2
2002-10-01,A,FZ,WMF,327.44975919
2002-10-01,A,FZ,N,33.7
2002-10-01,A,FZ,R,34.3
2002-10-01,A,TBS,WMF,335.74523071
2002-10-01,A,TBS,N,7.6
2002-10-01,A,TBS,R,8.5
2002-10-01,H,GT,WMF,441.38857541
2002-11-01,E,GT,WMF,10323.19564081
2002-11-01,E,GT,N,2.2
2002-11-01,E,GT,R,5.3
2002-11-01,E,CHEM,WMF,2155.76821619
2002-11-01,E,CHEM,N,-1.3
2002-11-01,E,CHEM,R,3.0
2002-11-01,E,ME,WMF,2207.85422061
2002-11-01,E,ME,N,-2.5
2002-11-01,E,ME,R,1.8
2002-11-01,E,UHR,WMF,162.15016188
2002-11-01,E,UHR,N,30.3
2002-11-01,E,UHR,R,27.7
2002-11-01,E,PI,WMF,375.66077429
2002-11-01,E,PI,N,9.2
2002-11-01,E,PI,R,17.5
2002-11-01,E,MET,WMF,779.22606572
2002-11-01,E,MET,N,3.1
2002-11-01,E,MET,R,4.2
2002-11-01,E,FZ,WMF,1055.74198476
2002-11-01,E,FZ,N,-3.9
2002-11-01,E,FZ,R,-0.5
2002-11-01,E,TBS,WMF,704.88963536
2002-11-01,E,TBS,N,1.4
2002-11-01,E,TBS,R,2.9
2002-11-01,A,GT,WMF,10744.56007855
2002-11-01,A,GT,N,5.0
2002-11-01,A,GT,R,9.4
2002-11-01,A,CHEM,WMF,3533.00288641
2002-11-01,A,CHEM,N,5.1
2002-11-01,A,CHEM,R,12.7
2002-11-01,A,ME,WMF,2592.83069036
2002-11-01,A,ME,N,-8.0
2002-11-01,A,ME,R,-3.0
2002-11-01,A,UHR,WMF,901.85544468
2002-11-01,A,UHR,N,10.5
2002-11-01,A,UHR,R,11.7
2002-11-01,A,PI,WMF,783.37201411
2002-11-01,A,PI,N,12.1
2002-11-01,A,PI,R,14.2
2002-11-01,A,MET,WMF,829.13635636
2002-11-01,A,MET,N,3.8
2002-11-01,A,MET,R,5.3
2002-11-01,A,FZ,WMF,383.36870823
2002-11-01,A,FZ,N,71.0
2002-11-01,A,FZ,R,76.4
2002-11-01,A,TBS,WMF,342.99542498
2002-11-01,A,TBS,N,5.5
2002-11-01,A,TBS,R,2.2
2002-11-01,H,GT,WMF,421.36443774
2002-12-01,E,GT,WMF,10296.28443277
2002-12-01,E,GT,N,1.8
2002-12-01,E,GT,R,4.9
2002-12-01,E,CHEM,WMF,2080.85001137
2002-12-01,E,CHEM,N,0.8
2002-12-01,E,CHEM,R,8.3
2002-12-01,E,ME,WMF,2166.42600865
2002-12-01,E,ME,N,-1.7
2002-12-01,E,ME,R,3.4
2002-12-01,E,UHR,WMF,161.40123318
2002-12-01,E,UHR,N,44.7
2002-12-01,E,UHR,R,32.6
2002-12-01,E,PI,WMF,364.73460974
2002-12-01,E,PI,N,9.9
2002-12-01,E,PI,R,18.7
2002-12-01,E,MET,WMF,811.72740801
2002-12-01,E,MET,N,6.9
2002-12-01,E,MET,R,8.5
2002-12-01,E,FZ,WMF,993.51651677
2002-12-01,E,FZ,N,-13.5
2002-12-01,E,FZ,R,-14.0
2002-12-01,E,TBS,WMF,711.40823325
2002-12-01,E,TBS,N,-1.4
2002-12-01,E,TBS,R,0.3
2002-12-01,A,GT,WMF,11094.01738025
2002-12-01,A,GT,N,5.2
2002-12-01,A,GT,R,11.1
2002-12-01,A,CHEM,WMF,3691.83540319
2002-12-01,A,CHEM,N,-0.4
2002-12-01,A,CHEM,R,14.8
2002-12-01,A,ME,WMF,2769.02264533
2002-12-01,A,ME,N,1.7
2002-12-01,A,ME,R,2.6
2002-12-01,A,UHR,WMF,930.36220629
2002-12-01,A,UHR,N,10.4
2002-12-01,A,UHR,R,11.6
2002-12-01,A,PI,WMF,801.69394152
2002-12-01,A,PI,N,15.2
2002-12-01,A,PI,R,16.5
2002-12-01,A,MET,WMF,836.74534044
2002-12-01,A,MET,N,2.1
2002-12-01,A,MET,R,2.5
2002-12-01,A,FZ,WMF,318.59034534
2002-12-01,A,FZ,N,43.0
2002-12-01,A,FZ,R,42.0
2002-12-01,A,TBS,WMF,344.10515216
2002-12-01,A,TBS,N,9.6
2002-12-01,A,TBS,R,5.6
2002-12-01,H,GT,WMF,797.73294749
2003-01-01,E,GT,WMF,11552.0506815
2003-01-01,E,GT,N,4.7
2003-01-01,E,GT,R,4.4
2003-01-01,E,CHEM,WMF,3140.22608399
2003-01-01,E,CHEM,N,42.1
2003-01-01,E,CHEM,R,23.3
2003-01-01,E,ME,WMF,2184.9881005
2003-01-01,E,ME,N,-2.4
2003-01-01,E,ME,R,4.3
2003-01-01,E,UHR,WMF,151.37628147
2003-01-01,E,UHR,N,-3.3
2003-01-01,E,UHR,R,-0.6
2003-01-01,E,PI,WMF,373.61128823
2003-01-01,E,PI,N,-5.7
2003-01-01,E,PI,R,1.6
2003-01-01,E,MET,WMF,792.62499819
2003-01-01,E,MET,N,0.9
2003-01-01,E,MET,R,4.3
2003-01-01,E,FZ,WMF,1130.05086314
2003-01-01,E,FZ,N,-15.7
2003-01-01,E,FZ,R,-10.2
2003-01-01,E,TBS,WMF,759.44300949
2003-01-01,E,TBS,N,-3.2
2003-01-01,E,TBS,R,-0.3
2003-01-01,A,GT,WMF,10641.1013151
2003-01-01,A,GT,N,-6.0
2003-01-01,A,GT,R,-3.3
2003-01-01,A,CHEM,WMF,3440.02962769
2003-01-01,A,CHEM,N,-11.2
2003-01-01,A,CHEM,R,-7.8
2003-01-01,A,ME,WMF,2674.11955167
2003-01-01,A,ME,N,-3.4
2003-01-01,A,ME,R,-3.0
2003-01-01,A,UHR,WMF,862.68205325
2003-01-01,A,UHR,N,-4.5
2003-01-01,A,UHR,R,3.0
2003-01-01,A,PI,WMF,795.96400984
2003-01-01,A,PI,N,13.1
2003-01-01,A,PI,R,16.0
2003-01-01,A,MET,WMF,825.04005318
2003-01-01,A,MET,N,2.6
2003-01-01,A,MET,R,3.9
2003-01-01,A,FZ,WMF,286.8406406
2003-01-01,A,FZ,N,-44.1
2003-01-01,A,FZ,R,-37.7
2003-01-01,A,TBS,WMF,345.63479284
2003-01-01,A,TBS,N,0.2
2003-01-01,A,TBS,R,1.1
2003-01-01,H,GT,WMF,-910.9493664
2003-02-01,E,GT,WMF,10550.46088875
2003-02-01,E,GT,N,-4.8
2003-02-01,E,GT,R,-4.3
2003-02-01,E,CHEM,WMF,2251.92230176
2003-02-01,E,CHEM,N,-11.7
2003-02-01,E,CHEM,R,-18.2
2003-02-01,E,ME,WMF,2197.42137341
2003-02-01,E,ME,N,-3.5
2003-02-01,E,ME,R,2.1
2003-02-01,E,UHR,WMF,147.0063557
2003-02-01,E,UHR,N,-5.4
2003-02-01,E,UHR,R,8.8
2003-02-01,E,PI,WMF,368.66614156
2003-02-01,E,PI,N,-3.2
2003-02-01,E,PI,R,-0.2
2003-02-01,E,MET,WMF,806.37946053
2003-02-01,E,MET,N,2.8
2003-02-01,E,MET,R,5.2
2003-02-01,E,FZ,WMF,1038.45397986
2003-02-01,E,FZ,N,-7.2
2003-02-01,E,FZ,R,-4.2
2003-02-01,E,TBS,WMF,707.28728174
2003-02-01,E,TBS,N,-5.2
2003-02-01,E,TBS,R,-2.1
2003-02-01,A,GT,WMF,11174.4037008
2003-02-01,A,GT,N,3.7
2003-02-01,A,GT,R,3.8
2003-02-01,A,CHEM,WMF,3994.56151851
2003-02-01,A,CHEM,N,13.9
2003-02-01,A,CHEM,R,7.7
2003-02-01,A,ME,WMF,2698.66497332
2003-02-01,A,ME,N,0.0
2003-02-01,A,ME,R,2.7
2003-02-01,A,UHR,WMF,856.39965344
2003-02-01,A,UHR,N,-5.3
2003-02-01,A,UHR,R,-4.2
2003-02-01,A,PI,WMF,798.13350911
2003-02-01,A,PI,N,10.6
2003-02-01,A,PI,R,19.5
2003-02-01,A,MET,WMF,832.09461986
2003-02-01,A,MET,N,3.0
2003-02-01,A,MET,R,2.7
2003-02-01,A,FZ,WMF,278.41674724
2003-02-01,A,FZ,N,-24.4
2003-02-01,A,FZ,R,-11.2
2003-02-01,A,TBS,WMF,345.55560484
2003-02-01,A,TBS,N,-1.8
2003-02-01,A,TBS,R,-0.1
2003-02-01,H,GT,WMF,623.94281205
2003-03-01,E,GT,WMF,10529.19521608
2003-03-01,E,GT,N,-1.7
2003-03-01,E,GT,R,-0.7
2003-03-01,E,CHEM,WMF,2198.6944914
2003-03-01,E,CHEM,N,5.8
2003-03-01,E,CHEM,R,-2.9
2003-03-01,E,ME,WMF,2084.28342856
2003-03-01,E,ME,N,-7.6
2003-03-01,E,ME,R,-0.6
2003-03-01,E,UHR,WMF,172.94911957
2003-03-01,E,UHR,N,5.8
2003-03-01,E,UHR,R,-7.9
2003-03-01,E,PI,WMF,368.42489754
2003-03-01,E,PI,N,-6.3
2003-03-01,E,PI,R,0.6
2003-03-01,E,MET,WMF,796.72731165
2003-03-01,E,MET,N,3.1
2003-03-01,E,MET,R,4.0
2003-03-01,E,FZ,WMF,1139.26303544
2003-03-01,E,FZ,N,-6.5
2003-03-01,E,FZ,R,1.8
2003-03-01,E,TBS,WMF,704.7145244
2003-03-01,E,TBS,N,-4.1
2003-03-01,E,TBS,R,0.3
2003-03-01,A,GT,WMF,10838.99584435
2003-03-01,A,GT,N,-2.2
2003-03-01,A,GT,R,0.4
2003-03-01,A,CHEM,WMF,3826.63775111
2003-03-01,A,CHEM,N,5.1
2003-03-01,A,CHEM,R,12.5
2003-03-01,A,ME,WMF,2527.29467725
2003-03-01,A,ME,N,-6.6
2003-03-01,A,ME,R,-8.1
2003-03-01,A,UHR,WMF,873.00343979
2003-03-01,A,UHR,N,0.7
2003-03-01,A,UHR,R,-1.6
2003-03-01,A,PI,WMF,784.80467379
2003-03-01,A,PI,N,2.0
2003-03-01,A,PI,R,4.2
2003-03-01,A,MET,WMF,811.33531787
2003-03-01,A,MET,N,-0.7
2003-03-01,A,MET,R,-1.8
2003-03-01,A,FZ,WMF,303.12161669
2003-03-01,A,FZ,N,-40.0
2003-03-01,A,FZ,R,-25.8
2003-03-01,A,TBS,WMF,343.26295163
2003-03-01,A,TBS,N,-4.1
2003-03-01,A,TBS,R,-3.6
2003-03-01,H,GT,WMF,309.80062828
2003-04-01,E,GT,WMF,10382.4971794
2003-04-01,E,GT,N,-7.8
2003-04-01,E,GT,R,-7.4
2003-04-01,E,CHEM,WMF,2262.55794976
2003-04-01,E,CHEM,N,-13.7
2003-04-01,E,CHEM,R,-23.4
2003-04-01,E,ME,WMF,2099.97145271
2003-04-01,E,ME,N,-5.7
2003-04-01,E,ME,R,1.3
2003-04-01,E,UHR,WMF,140.95515675
2003-04-01,E,UHR,N,-17.1
2003-04-01,E,UHR,R,-14.1
2003-04-01,E,PI,WMF,361.70862093
2003-04-01,E,PI,N,-17.7
2003-04-01,E,PI,R,-10.3
2003-04-01,E,MET,WMF,790.97208857
2003-04-01,E,MET,N,-1.2
2003-04-01,E,MET,R,-0.8
2003-04-01,E,FZ,WMF,1102.64888163
2003-04-01,E,FZ,N,-7.5
2003-04-01,E,FZ,R,-2.3
2003-04-01,E,TBS,WMF,689.24132592
2003-04-01,E,TBS,N,-7.5
2003-04-01,E,TBS,R,-4.3
2003-04-01,A,GT,WMF,10803.95966623
2003-04-01,A,GT,N,-4.0
2003-04-01,A,GT,R,-0.1
2003-04-01,A,CHEM,WMF,3602.7201607
2003-04-01,A,CHEM,N,-11.9
2003-04-01,A,CHEM,R,-4.7
2003-04-01,A,ME,WMF,2636.39766906
2003-04-01,A,ME,N,-0.1
2003-04-01,A,ME,R,2.9
2003-04-01,A,UHR,WMF,822.33935517
2003-04-01,A,UHR,N,-2.2
2003-04-01,A,UHR,R,-10.0
2003-04-01,A,PI,WMF,834.51923522
2003-04-01,A,PI,N,12.3
2003-04-01,A,PI,R,14.3
2003-04-01,A,MET,WMF,824.29548098
2003-04-01,A,MET,N,1.2
2003-04-01,A,MET,R,1.5
2003-04-01,A,FZ,WMF,360.23309419
2003-04-01,A,FZ,N,-2.6
2003-04-01,A,FZ,R,28.9
2003-04-01,A,TBS,WMF,339.24425158
2003-04-01,A,TBS,N,-3.2
2003-04-01,A,TBS,R,-2.3
2003-04-01,H,GT,WMF,421.46248683
2003-05-01,E,GT,WMF,10209.00738338
2003-05-01,E,GT,N,-6.2
2003-05-01,E,GT,R,-3.6
2003-05-01,E,CHEM,WMF,2268.87720712
2003-05-01,E,CHEM,N,2.7
2003-05-01,E,CHEM,R,1.3
2003-05-01,E,ME,WMF,2040.10635154
2003-05-01,E,ME,N,-7.1
2003-05-01,E,ME,R,-2.4
2003-05-01,E,UHR,WMF,150.91685408
2003-05-01,E,UHR,N,-11.1
2003-05-01,E,UHR,R,-9.2
2003-05-01,E,PI,WMF,361.59256958
2003-05-01,E,PI,N,-3.9
2003-05-01,E,PI,R,2.0
2003-05-01,E,MET,WMF,791.66122894
2003-05-01,E,MET,N,3.4
2003-05-01,E,MET,R,1.0
2003-05-01,E,FZ,WMF,1052.02982248
2003-05-01,E,FZ,N,-13.9
2003-05-01,E,FZ,R,-7.0
2003-05-01,E,TBS,WMF,699.47764376
2003-05-01,E,TBS,N,-3.6
2003-05-01,E,TBS,R,-3.3
2003-05-01,A,GT,WMF,10840.99817602
2003-05-01,A,GT,N,-2.8
2003-05-01,A,GT,R,0.5
2003-05-01,A,CHEM,WMF,3627.91198719
2003-05-01,A,CHEM,N,-3.1
2003-05-01,A,CHEM,R,1.2
2003-05-01,A,ME,WMF,2459.3370622
2003-05-01,A,ME,N,-10.1
2003-05-01,A,ME,R,-8.1
2003-05-01,A,UHR,WMF,745.48971303
2003-05-01,A,UHR,N,-16.5
2003-05-01,A,UHR,R,-21.3
2003-05-01,A,PI,WMF,760.60774109
2003-05-01,A,PI,N,4.3
2003-05-01,A,PI,R,1.3
2003-05-01,A,MET,WMF,811.18299231
2003-05-01,A,MET,N,-2.6
2003-05-01,A,MET,R,-1.8
2003-05-01,A,FZ,WMF,715.66482928
