country,code,year,books_pc
Sweden,SWE,1913,901.4410247
Sweden,SWE,1914,969.2525181
Sweden,SWE,1915,944.8735955
Sweden,SWE,1916,937.401918
Sweden,SWE,1917,983.5611698
Sweden,SWE,1918,990.0120544
Sweden,SWE,1919,866.8953688
Sweden,SWE,1920,928.0122532
Sweden,SWE,1921,775.5102041
Sweden,SWE,1922,810.2495394
Sweden,SWE,1923,855.2609638
Sweden,SWE,1924,866.4673642
Sweden,SWE,1925,857.8990902
Sweden,SWE,1926,876.3192612
Sweden,SWE,1927,845.9135011
Sweden,SWE,1928,892.7341315
Sweden,SWE,1929,877.1470636
Sweden,SWE,1930,935.0839993
Sweden,SWE,1931,854.0312094
Sweden,SWE,1932,811.0427461
Sweden,SWE,1933,849.2178681
Sweden,SWE,1934,918.836387
Sweden,SWE,1935,953.0599167
Sweden,SWE,1936,913.0851574
Sweden,SWE,1937,918.4193754
Sweden,SWE,1938,914.8801016
Sweden,SWE,1939,914.3218463
Sweden,SWE,1940,793.2662052
Sweden,SWE,1941,886.3671936
Sweden,SWE,1942,966.5733831
Sweden,SWE,1943,964.7149461
Sweden,SWE,1944,1025.152439
Sweden,SWE,1945,1058.779201
Sweden,SWE,1946,996.5768716
Sweden,SWE,1947,909.5987065
Sweden,SWE,1948,970.5070463
Sweden,SWE,1949,1015.097052
Sweden,SWE,1950,1011.976048
Sweden,SWE,1951,858.2743989
Sweden,SWE,1952,912.2807018
Sweden,SWE,1953,892.0652629
Sweden,SWE,1954,943.990018
Sweden,SWE,1955,1007.986781
Sweden,SWE,1956,774.2993848
Sweden,SWE,1957,773.0852797
Sweden,SWE,1958,939.3980294
Sweden,SWE,1959,913.1077088
Sweden,SWE,1960,966.5775401
Sweden,SWE,1961,932.712766
Sweden,SWE,1962,942.0788151
Sweden,SWE,1963,972.9089953
Sweden,SWE,1964,984.9889048
Sweden,SWE,1965,1002.456685
Sweden,SWE,1966,1059.42623
Sweden,SWE,1967,1136.502288
Sweden,SWE,1968,1207.532861
Sweden,SWE,1969,1256.2751
Sweden,SWE,1970,1602.387169
Sweden,SWE,1971,1489.627068
Sweden,SWE,1972,1470.327506
Sweden,SWE,1973,1450.780386
Sweden,SWE,1974,1525.793408
Sweden,SWE,1975,1650.677408
Sweden,SWE,1976,2263.196303
Sweden,SWE,1977,2113.790596
Sweden,SWE,1978,2148.501692
Sweden,SWE,1979,2279.840849
Sweden,SWE,1980,2367.990373
Sweden,SWE,1981,2298.918269
Sweden,SWE,1982,2344.864865
Sweden,SWE,1983,2399.447713
Sweden,SWE,1984,2395.226101
Sweden,SWE,1985,2427.664671
Sweden,SWE,1986,2424.014337
Sweden,SWE,1987,2397.951893
Sweden,SWE,1988,2425.320057
Sweden,SWE,1989,2345.578712
Sweden,SWE,1990,2483.000351
Sweden,SWE,1991,2380.410816
Sweden,SWE,1992,2399.976927
Sweden,SWE,1993,2498.222273
Sweden,SWE,1994,2663.819611
Sweden,SWE,1995,2664.212077
Sweden,SWE,1996,2673.113901
Sweden,SWE,1997,2713.995026
Sweden,SWE,1998,2665.913456
Sweden,SWE,1999,2659.855498
Sweden,SWE,2000,2686.54193
Sweden,SWE,2001,2560.850112
Sweden,SWE,2002,2605.204378
Sweden,SWE,2003,2629.765886
Sweden,SWE,2004,2789.672824
Sweden,SWE,2005,2773.16152
Sweden,SWE,2006,2657.203061
Sweden,SWE,2007,2728.047835
Sweden,SWE,2008,2668.103925
Sweden,SWE,2009,2504.415011
Switzerland,CHE,1500,81.53846154
Switzerland,CHE,1501,25.63375458
Switzerland,CHE,1502,75.00219551
Switzerland,CHE,1503,22.31134101
Switzerland,CHE,1504,20.93741933
Switzerland,CHE,1505,11.26476822
Switzerland,CHE,1506,87.76077465
Switzerland,CHE,1507,37.77109143
Switzerland,CHE,1508,23.89993081
Switzerland,CHE,1509,15.91380184
Switzerland,CHE,1510,36.8359463
Switzerland,CHE,1511,31.03531908
Switzerland,CHE,1512,9.894825009
Switzerland,CHE,1513,32.22810641
Switzerland,CHE,1514,20.00555925
Switzerland,CHE,1515,34.94135468
Switzerland,CHE,1516,65.53382598
Switzerland,CHE,1517,71.19477044
Switzerland,CHE,1518,107.6241493
Switzerland,CHE,1519,115.8931525
Switzerland,CHE,1520,97.4008195
Switzerland,CHE,1521,144.7556997
Switzerland,CHE,1522,128.7405645
Switzerland,CHE,1523,132.3671812
Switzerland,CHE,1524,135.9602407
Switzerland,CHE,1525,114.6550201
Switzerland,CHE,1526,125.1657507
Switzerland,CHE,1527,110.9323641
Switzerland,CHE,1528,111.8191626
Switzerland,CHE,1529,149.3565255
Switzerland,CHE,1530,127.0833059
Switzerland,CHE,1531,146.7291095
Switzerland,CHE,1532,172.9054282
Switzerland,CHE,1533,144.1357813
Switzerland,CHE,1534,178.0664018
Switzerland,CHE,1535,220.9646442
Switzerland,CHE,1536,158.0944769
Switzerland,CHE,1537,166.5974334
Switzerland,CHE,1538,224.6581435
Switzerland,CHE,1539,221.0913614
Switzerland,CHE,1540,209.7814102
Switzerland,CHE,1541,210.169032
Switzerland,CHE,1542,178.4534931
Switzerland,CHE,1543,196.8611907
Switzerland,CHE,1544,239.2910027
Switzerland,CHE,1545,197.7070938
Switzerland,CHE,1546,165.3096031
Switzerland,CHE,1547,114.3397697
Switzerland,CHE,1548,146.3763509
Switzerland,CHE,1549,194.3295238
Switzerland,CHE,1550,244.3484271
Switzerland,CHE,1551,244.5330955
Switzerland,CHE,1552,188.1451466
Switzerland,CHE,1553,210.6003891
Switzerland,CHE,1554,240.1740503
Switzerland,CHE,1555,262.2060696
Switzerland,CHE,1556,340.8530868
Switzerland,CHE,1557,315.3178437
Switzerland,CHE,1558,227.6826781
Switzerland,CHE,1559,283.9765514
Switzerland,CHE,1560,266.1231624
Switzerland,CHE,1561,298.1016169
Switzerland,CHE,1562,265.018043
Switzerland,CHE,1563,254.496487
Switzerland,CHE,1564,207.8601297
Switzerland,CHE,1565,177.8982828
Switzerland,CHE,1566,246.597723
Switzerland,CHE,1567,210.9549313
Switzerland,CHE,1568,188.2398525
Switzerland,CHE,1569,181.7163412
Switzerland,CHE,1570,191.1768382
Switzerland,CHE,1571,154.0969472
Switzerland,CHE,1572,207.5879228
Switzerland,CHE,1573,197.7088279
Switzerland,CHE,1574,126.392403
Switzerland,CHE,1575,198.2401708
Switzerland,CHE,1576,148.5954778
Switzerland,CHE,1577,186.6021454
Switzerland,CHE,1578,180.302982
Switzerland,CHE,1579,153.255557
Switzerland,CHE,1580,203.8256966
Switzerland,CHE,1581,196.4377889
Switzerland,CHE,1582,163.1745949
Switzerland,CHE,1583,138.8015896
Switzerland,CHE,1584,119.9918877
Switzerland,CHE,1585,119.4760949
Switzerland,CHE,1586,110.4651965
Switzerland,CHE,1587,122.6815496
Switzerland,CHE,1588,91.61564633
Switzerland,CHE,1589,74.44540201
Switzerland,CHE,1590,82.47755074
Switzerland,CHE,1591,92.51833418
Switzerland,CHE,1592,116.9621586
Switzerland,CHE,1593,88.63280958
Switzerland,CHE,1594,76.96379285
Switzerland,CHE,1595,101.155506
Switzerland,CHE,1596,69.18188299
Switzerland,CHE,1597,72.93652968
Switzerland,CHE,1598,71.61435447
Switzerland,CHE,1599,74.31946697
Switzerland,CHE,1600,95
Switzerland,CHE,1601,59.89070673
Switzerland,CHE,1602,53.80345129
Switzerland,CHE,1603,43.75999252
Switzerland,CHE,1604,57.57855263
Switzerland,CHE,1605,65.40107294
Switzerland,CHE,1606,65.28194132
Switzerland,CHE,1607,76.02353116
Switzerland,CHE,1608,56.17464752
Switzerland,CHE,1609,86.56779588
Switzerland,CHE,1610,93.28363923
Switzerland,CHE,1611,58.808664
Switzerland,CHE,1612,59.67989982
Switzerland,CHE,1613,88.86849601
Switzerland,CHE,1614,55.5634855
Switzerland,CHE,1615,66.16551936
Switzerland,CHE,1616,61.18874561
Switzerland,CHE,1617,51.38247952
Switzerland,CHE,1618,57.09517223
Switzerland,CHE,1619,87.90163549
Switzerland,CHE,1620,83.88474785
Switzerland,CHE,1621,68.33296841
Switzerland,CHE,1622,64.365764
Switzerland,CHE,1623,37.39839122
Switzerland,CHE,1624,36.37308166
Switzerland,CHE,1625,49.68302519
Switzerland,CHE,1626,27.65736963
Switzerland,CHE,1627,36.17467685
Switzerland,CHE,1628,62.71525416
Switzerland,CHE,1629,56.91001355
Switzerland,CHE,1630,44.49830661
Switzerland,CHE,1631,44.41725052
Switzerland,CHE,1632,24.5264871
Switzerland,CHE,1633,27.30663509
Switzerland,CHE,1634,38.53560956
Switzerland,CHE,1635,31.8981489
Switzerland,CHE,1636,31.84004468
Switzerland,CHE,1637,29.91251417
Switzerland,CHE,1638,18.66126681
Switzerland,CHE,1639,37.25454858
Switzerland,CHE,1640,22.31201243
Switzerland,CHE,1641,37.11894981
Switzerland,CHE,1642,26.86221833
Switzerland,CHE,1643,21.26571064
Switzerland,CHE,1644,33.22482885
Switzerland,CHE,1645,23.95200023
Switzerland,CHE,1646,11.03463247
Switzerland,CHE,1647,21.11118689
Switzerland,CHE,1648,22.90514316
Switzerland,CHE,1649,17.37619935
Switzerland,CHE,1650,33.77622438
Switzerland,CHE,1651,20.04657787
Switzerland,CHE,1652,25.46735155
Switzerland,CHE,1653,39.03933356
Switzerland,CHE,1654,16.31227868
Switzerland,CHE,1655,28.94678217
Switzerland,CHE,1656,18.96172296
Switzerland,CHE,1657,18.92718314
Switzerland,CHE,1658,24.29062232
Switzerland,CHE,1659,30.53247301
Switzerland,CHE,1660,36.75150336
Switzerland,CHE,1661,31.31608652
Switzerland,CHE,1662,49.1213526
Switzerland,CHE,1663,24.07019337
Switzerland,CHE,1664,38.26418416
Switzerland,CHE,1665,47.96516579
Switzerland,CHE,1666,45.21791714
Switzerland,CHE,1667,47.79058261
Switzerland,CHE,1668,22.96836603
Switzerland,CHE,1669,43.2076872
Switzerland,CHE,1670,35.20733228
Switzerland,CHE,1671,40.41468024
Switzerland,CHE,1672,30.69428683
Switzerland,CHE,1673,29.76299336
Switzerland,CHE,1674,25.33984044
Switzerland,CHE,1675,36.63222988
Switzerland,CHE,1676,38.30671667
Switzerland,CHE,1677,56.48638701
Switzerland,CHE,1678,34.69753475
Switzerland,CHE,1679,47.62220554
Switzerland,CHE,1680,65.68536166
Switzerland,CHE,1681,37.95909653
Switzerland,CHE,1682,31.86200506
Switzerland,CHE,1683,33.52310002
Switzerland,CHE,1684,31.74603402
Switzerland,CHE,1685,43.67833923
Switzerland,CHE,1686,67.53536007
Switzerland,CHE,1687,42.66603844
Switzerland,CHE,1688,41.73655352
Switzerland,CHE,1689,27.2068755
Switzerland,CHE,1690,23.76265211
Switzerland,CHE,1691,23.71936714
Switzerland,CHE,1692,27.90404692
Switzerland,CHE,1693,35.44955041
Switzerland,CHE,1694,23.58998475
Switzerland,CHE,1695,19.34219032
Switzerland,CHE,1696,33.57731733
Switzerland,CHE,1697,14.24436563
Switzerland,CHE,1698,19.23668418
Switzerland,CHE,1699,20.87135164
Switzerland,CHE,1700,23.33333333
Switzerland,CHE,1701,22.40573533
Switzerland,CHE,1702,16.52730784
Switzerland,CHE,1703,12.3435495
Switzerland,CHE,1704,9.014012843
Switzerland,CHE,1705,11.42431598
Switzerland,CHE,1706,18.68988762
Switzerland,CHE,1707,7.282794354
Switzerland,CHE,1708,12.08713798
Switzerland,CHE,1709,16.04866456
Switzerland,CHE,1710,13.58421382
Switzerland,CHE,1711,15.11874951
Switzerland,CHE,1712,9.508679301
Switzerland,CHE,1713,11.83605287
Switzerland,CHE,1714,8.643407846
Switzerland,CHE,1715,20.3442813
Switzerland,CHE,1716,24.93421304
Switzerland,CHE,1717,16.29452353
Switzerland,CHE,1718,15.45357805
Switzerland,CHE,1719,20.77492678
Switzerland,CHE,1720,12.25949
Switzerland,CHE,1721,22.89024067
Switzerland,CHE,1722,21.27471833
Switzerland,CHE,1723,16.64581838
Switzerland,CHE,1724,13.56224731
Switzerland,CHE,1725,18.00723695
Switzerland,CHE,1726,23.16190174
Switzerland,CHE,1727,18.60069678
Switzerland,CHE,1728,12.59548251
Switzerland,CHE,1729,5.902453279
Switzerland,CHE,1730,15.42902736
Switzerland,CHE,1731,29.99713617
Switzerland,CHE,1732,26.95717296
Switzerland,CHE,1733,12.3338376
Switzerland,CHE,1734,12.28216448
Switzerland,CHE,1735,23.0225089
Switzerland,CHE,1736,13.61234525
Switzerland,CHE,1737,19.26281714
Switzerland,CHE,1738,17.76121739
Switzerland,CHE,1739,29.71383415
Switzerland,CHE,1740,29.58934682
Switzerland,CHE,1741,44.19807156
Switzerland,CHE,1742,31.43778709
Switzerland,CHE,1743,26.43624296
Switzerland,CHE,1744,41.56655879
Switzerland,CHE,1745,27.59494266
Switzerland,CHE,1746,28.85329914
Switzerland,CHE,1747,23.25957572
Switzerland,CHE,1748,40.87434489
Switzerland,CHE,1749,25.10024509
Switzerland,CHE,1750,49.99017316
Switzerland,CHE,1751,27.58121931
Switzerland,CHE,1752,34.16460974
Switzerland,CHE,1753,30.01894915
Switzerland,CHE,1754,36.53611321
Switzerland,CHE,1755,20.50680643
Switzerland,CHE,1756,25.03206156
Switzerland,CHE,1757,35.42284711
Switzerland,CHE,1758,51.60520166
Switzerland,CHE,1759,58.54442987
Switzerland,CHE,1760,82.2665862
Switzerland,CHE,1761,62.57029067
Switzerland,CHE,1762,50.74581278
Switzerland,CHE,1763,55.65049832
Switzerland,CHE,1764,55.41734827
Switzerland,CHE,1765,67.87142215
Switzerland,CHE,1766,51.16404519
Switzerland,CHE,1767,45.28861451
Switzerland,CHE,1768,66.39556745
Switzerland,CHE,1769,44.90993241
Switzerland,CHE,1770,48.44859544
Switzerland,CHE,1771,45.15295024
Switzerland,CHE,1772,47.42754887
Switzerland,CHE,1773,44.16204082
Switzerland,CHE,1774,31.76118266
Switzerland,CHE,1775,55.34920629
Switzerland,CHE,1776,52.08889442
Switzerland,CHE,1777,82.02802974
Switzerland,CHE,1778,77.48002737
Switzerland,CHE,1779,77.75352566
Switzerland,CHE,1780,75.75567373
Switzerland,CHE,1781,80.33056521
Switzerland,CHE,1782,74.1036812
Switzerland,CHE,1783,80.06319762
Switzerland,CHE,1784,96.20422084
Switzerland,CHE,1785,82.87618236
Switzerland,CHE,1786,68.67516306
Switzerland,CHE,1787,75.7830657
Switzerland,CHE,1788,92.37422353
Switzerland,CHE,1789,61.65823988
Switzerland,CHE,1790,73.53594204
Switzerland,CHE,1791,78.61203303
Switzerland,CHE,1792,73.86276608
Switzerland,CHE,1793,70.17860431
Switzerland,CHE,1794,73.84125955
Switzerland,CHE,1795,37.32054044
Switzerland,CHE,1796,49.11081884
Switzerland,CHE,1797,33.51811773
Switzerland,CHE,1798,44.54491859
Switzerland,CHE,1799,32.09357956
Switzerland,CHE,1800,31.91366608
Switzerland,CHE,1900,303.030303
Switzerland,CHE,1915,442.4414113
Switzerland,CHE,1916,407.6744785
Switzerland,CHE,1917,442.3868313
Switzerland,CHE,1918,454.6391753
Switzerland,CHE,1919,420.263634
Switzerland,CHE,1920,374.77431
Switzerland,CHE,1921,343.6532508
Switzerland,CHE,1922,366.2880743
Switzerland,CHE,1923,387.3293845
Switzerland,CHE,1924,413.2443532
Switzerland,CHE,1925,447.0588235
Switzerland,CHE,1926,463.6317396
Switzerland,CHE,1927,482.5581395
Switzerland,CHE,1928,481.9458375
Switzerland,CHE,1929,499.502735
Switzerland,CHE,1930,517.1562577
Switzerland,CHE,1931,502.2058824
Switzerland,CHE,1932,595.8069235
Switzerland,CHE,1933,477.1955361
Switzerland,CHE,1934,474.6376812
Switzerland,CHE,1935,469.7954272
Switzerland,CHE,1936,474.8080614
Switzerland,CHE,1937,506.937799
Switzerland,CHE,1938,515.7442748
Switzerland,CHE,1939,428.4355682
Switzerland,CHE,1940,403.4548036
Switzerland,CHE,1941,590.0329102
Switzerland,CHE,1942,670.7886141
Switzerland,CHE,1943,776.7753875
Switzerland,CHE,1944,877.8643446
Switzerland,CHE,1945,895.0589302
Switzerland,CHE,1946,895.6794269
Switzerland,CHE,1947,842.1750663
Switzerland,CHE,1948,1023.788739
Switzerland,CHE,1949,767.6724138
Switzerland,CHE,1950,751.3847465
Switzerland,CHE,1951,758.2648979
Switzerland,CHE,1952,673.9356179
Switzerland,CHE,1953,736.1623616
Switzerland,CHE,1954,745.5873402
Switzerland,CHE,1955,768.875502
Switzerland,CHE,1956,773.6372646
Switzerland,CHE,1957,822.4736637
Switzerland,CHE,1958,874.9759569
Switzerland,CHE,1959,831.1466058
Switzerland,CHE,1960,919.8060425
Switzerland,CHE,1961,865.9288824
Switzerland,CHE,1962,903.2827391
Switzerland,CHE,1963,856.1064087
Switzerland,CHE,1964,843.8933243
Switzerland,CHE,1965,880.3634528
Switzerland,CHE,1966,810.0400267
Switzerland,CHE,1967,875.9689922
Switzerland,CHE,1968,855.3489889
Switzerland,CHE,1969,973.7604636
Switzerland,CHE,1970,1032.870592
Switzerland,CHE,1971,964.7985676
Switzerland,CHE,1972,1075.545974
Switzerland,CHE,1973,947.1984599
Switzerland,CHE,1974,1137.770898
Switzerland,CHE,1975,1208.55782
Switzerland,CHE,1976,1152.95107
Switzerland,CHE,1977,1201.945911
Switzerland,CHE,1978,1199.513373
Switzerland,CHE,1979,1314.629246
Switzerland,CHE,1980,1223.918516
Switzerland,CHE,1981,1210.187613
Switzerland,CHE,1982,1277.959026
Switzerland,CHE,1983,1256.869443
Switzerland,CHE,1984,1294.855923
Switzerland,CHE,1985,1288.588723
Switzerland,CHE,1986,1209.566525
Switzerland,CHE,1987,1398.207684
Switzerland,CHE,1988,1302.782531
Switzerland,CHE,1989,1377.805751
Switzerland,CHE,1990,1430.676477
Switzerland,CHE,1991,1508.259011
Switzerland,CHE,1992,1468.66955
Switzerland,CHE,1993,1502.080343
Switzerland,CHE,1994,1475.15015
Switzerland,CHE,1995,1507.592594
Switzerland,CHE,1996,1517.332347
Switzerland,CHE,1997,1728.581197
Switzerland,CHE,1998,1638.319671
Switzerland,CHE,1999,1632.698997
Switzerland,CHE,2000,1500.498148
Switzerland,CHE,2001,1479.5034
Switzerland,CHE,2002,1524.907709
Switzerland,CHE,2003,1400.587637
Switzerland,CHE,2004,1484.525224
Switzerland,CHE,2005,1352.316684
Switzerland,CHE,2006,1578.296673
Switzerland,CHE,2007,1510.325877
Switzerland,CHE,2008,1467.515749
Switzerland,CHE,2009,1460.415571
Tajikistan,TJK,1924,23.00453009
Tajikistan,TJK,1925,30.60694177
Tajikistan,TJK,1926,40.13073333
Tajikistan,TJK,1927,44.2227759
Tajikistan,TJK,1928,36.84130542
Tajikistan,TJK,1929,59.21966277
Tajikistan,TJK,1930,101.9253103
Tajikistan,TJK,1931,134.0267818
Tajikistan,TJK,1932,153.5723622
Tajikistan,TJK,1933,151.3125044
Tajikistan,TJK,1934,136.181254
Tajikistan,TJK,1935,151.3125044
Tajikistan,TJK,1936,148.0684996
Tajikistan,TJK,1937,123.9904329
Tajikistan,TJK,1938,128.2866885
Tajikistan,TJK,1939,190.0740171
Tajikistan,TJK,1940,244.7315289
Tajikistan,TJK,1941,195.5018563
Tajikistan,TJK,1942,79.30893373
Tajikistan,TJK,1943,64.38473651
Tajikistan,TJK,1944,62.59102417
Tajikistan,TJK,1945,58.6334778
Tajikistan,TJK,1946,64.05032002
Tajikistan,TJK,1947,102.0620516
Tajikistan,TJK,1948,160.3829943
Tajikistan,TJK,1949,193.566073
Tajikistan,TJK,1950,226.7904189
Tajikistan,TJK,1951,212.855176
Tajikistan,TJK,1952,203.540756
Tajikistan,TJK,1953,235.0921312
Tajikistan,TJK,1954,294.2431246
Tajikistan,TJK,1955,270.6572704
Tajikistan,TJK,1956,245.0042277
Tajikistan,TJK,1957,268.0867716
Tajikistan,TJK,1958,264.1376341
Tajikistan,TJK,1959,314.5087567
Tajikistan,TJK,1960,349.9064673
Tajikistan,TJK,1961,312.0041157
Tajikistan,TJK,1962,305.3066557
Tajikistan,TJK,1963,233.8048469
Tajikistan,TJK,1964,277.2184593
Tajikistan,TJK,1965,252.5273648
Tajikistan,TJK,1966,245.2990141
Tajikistan,TJK,1967,243.2380751
Tajikistan,TJK,1968,248.978265
Tajikistan,TJK,1969,229.8192393
Tajikistan,TJK,1970,244.3410211
Tajikistan,TJK,1971,247.7427608
Tajikistan,TJK,1972,224.1552922
Tajikistan,TJK,1973,198.9035327
Tajikistan,TJK,1974,255.3075724
Tajikistan,TJK,1975,251.6767091
Tajikistan,TJK,1976,220.610043
Tajikistan,TJK,1977,218.8898377
Tajikistan,TJK,1978,196.7575944
Tajikistan,TJK,1979,182.5038598
Tajikistan,TJK,1980,150.0252143
Tajikistan,TJK,1981,179.9656273
Tajikistan,TJK,1982,180.4062127
Tajikistan,TJK,1983,199.1171004
Tajikistan,TJK,1984,183.7057098
Tajikistan,TJK,1985,166.5572335
Tajikistan,TJK,1986,180.8736217
Tajikistan,TJK,1987,177.8006166
Tajikistan,TJK,1988,183.7794646
Tajikistan,TJK,1989,168.9876243
Tajikistan,TJK,1990,149.2697825
Thailand,THA,1949,276.6315789
Thailand,THA,1951,215.1710712
Thailand,THA,1952,185.6792408
Thailand,THA,1955,233.462378
Thailand,THA,1957,115.166902
Thailand,THA,1958,57.14740506
Thailand,THA,1959,40.5366239
Thailand,THA,1960,53.50246704
Thailand,THA,1961,49.23157858
Thailand,THA,1963,70.6905509
Thailand,THA,1964,131.2582549
Thailand,THA,1968,38.93978944
Thailand,THA,1969,68.15541732
Thailand,THA,1970,56.21329302
Thailand,THA,1971,56.90816276
Thailand,THA,1972,65.66325373
Thailand,THA,1973,55.95224581
Thailand,THA,1974,56.23927825
Thailand,THA,1975,57.22464042
Thailand,THA,1976,59.64690053
Thailand,THA,1977,76.78667473
Thailand,THA,1979,82.14543084
Thailand,THA,1980,86.9948652
Thailand,THA,1981,93.83245804
Thailand,THA,1982,115.6118849
Thailand,THA,1983,137.2191086
Thailand,THA,1984,170.8362276
Thailand,THA,1985,141.9700658
Thailand,THA,1986,148.2462628
Thailand,THA,1989,206.0218211
Thailand,THA,1990,141.0047502
Thailand,THA,1991,137.2428302
Thailand,THA,1992,134.5754534
Thailand,THA,1996,136.7040732
Tunisia,TUN,1953,15.08012934
Tunisia,TUN,1954,23.81420475
Tunisia,TUN,1955,32.24117229
Tunisia,TUN,1957,29.10766774
Tunisia,TUN,1958,24.45536895
Tunisia,TUN,1964,23.94596894
Tunisia,TUN,1965,43.80444208
Tunisia,TUN,1966,53.4643052
Tunisia,TUN,1969,26.81984669
Tunisia,TUN,1971,15.77663669
Tunisia,TUN,1973,45.88835713
Tunisia,TUN,1975,18.75887759
Tunisia,TUN,1976,8.192113248
Tunisia,TUN,1977,14.15472715
Tunisia,TUN,1978,13.85203614
Tunisia,TUN,1979,18.78838184
Tunisia,TUN,1980,26.69488047
Tunisia,TUN,1981,26.038091
Tunisia,TUN,1985,73.33271951
Tunisia,TUN,1987,150.1031506
Tunisia,TUN,1988,37.09536928
Tunisia,TUN,1992,136.6282196
Tunisia,TUN,1993,62.06733511
Tunisia,TUN,1994,64.39999801
Tunisia,TUN,1995,62.72092275
Tunisia,TUN,1996,79.04393723
Turkey,TUR,1500,0
Turkey,TUR,1501,0
Turkey,TUR,1502,0
Turkey,TUR,1503,0
Turkey,TUR,1504,0
Turkey,TUR,1505,0
Turkey,TUR,1506,0
Turkey,TUR,1507,0
Turkey,TUR,1508,0
Turkey,TUR,1509,0
Turkey,TUR,1510,0
Turkey,TUR,1511,0
Turkey,TUR,1512,0
Turkey,TUR,1513,0
Turkey,TUR,1514,0
Turkey,TUR,1515,0
Turkey,TUR,1516,0
Turkey,TUR,1517,0
Turkey,TUR,1518,0
Turkey,TUR,1519,0
Turkey,TUR,1520,0
Turkey,TUR,1521,0
Turkey,TUR,1522,0
Turkey,TUR,1523,0
Turkey,TUR,1524,0
Turkey,TUR,1525,0
Turkey,TUR,1526,0
Turkey,TUR,1527,0
Turkey,TUR,1528,0
Turkey,TUR,1529,0
Turkey,TUR,1530,0
Turkey,TUR,1531,0
Turkey,TUR,1532,0
Turkey,TUR,1533,0
Turkey,TUR,1534,0
Turkey,TUR,1535,0
Turkey,TUR,1536,0
Turkey,TUR,1537,0
Turkey,TUR,1538,0
Turkey,TUR,1539,0
Turkey,TUR,1540,0
Turkey,TUR,1541,0
Turkey,TUR,1542,0
Turkey,TUR,1543,0
Turkey,TUR,1544,0
Turkey,TUR,1545,0
Turkey,TUR,1546,0
Turkey,TUR,1547,0
Turkey,TUR,1548,0
Turkey,TUR,1549,0
Turkey,TUR,1550,0
Turkey,TUR,1551,0
Turkey,TUR,1552,0
Turkey,TUR,1553,0
Turkey,TUR,1554,0
Turkey,TUR,1555,0
Turkey,TUR,1556,0
Turkey,TUR,1557,0
Turkey,TUR,1558,0
Turkey,TUR,1559,0
Turkey,TUR,1560,0
Turkey,TUR,1561,0
Turkey,TUR,1562,0
Turkey,TUR,1563,0
Turkey,TUR,1564,0
Turkey,TUR,1565,0
Turkey,TUR,1566,0
Turkey,TUR,1567,0
Turkey,TUR,1568,0
Turkey,TUR,1569,0
Turkey,TUR,1570,0
Turkey,TUR,1571,0
Turkey,TUR,1572,0
Turkey,TUR,1573,0
Turkey,TUR,1574,0
Turkey,TUR,1575,0
Turkey,TUR,1576,0
Turkey,TUR,1577,0
Turkey,TUR,1578,0
Turkey,TUR,1579,0
Turkey,TUR,1580,0
Turkey,TUR,1581,0
Turkey,TUR,1582,0
Turkey,TUR,1583,0
Turkey,TUR,1584,0
Turkey,TUR,1585,0
Turkey,TUR,1586,0
Turkey,TUR,1587,0
Turkey,TUR,1588,0
Turkey,TUR,1589,0
Turkey,TUR,1590,0
Turkey,TUR,1591,0
Turkey,TUR,1592,0
Turkey,TUR,1593,0
Turkey,TUR,1594,0
Turkey,TUR,1595,0
Turkey,TUR,1596,0
Turkey,TUR,1597,0
Turkey,TUR,1598,0
Turkey,TUR,1599,0
Turkey,TUR,1935,100.1361555
Turkey,TUR,1937,144.0956652
Turkey,TUR,1938,141.6314057
Turkey,TUR,1939,137.580636
Turkey,TUR,1940,130.6324
Turkey,TUR,1941,129.2543446
Turkey,TUR,1942,127.891007
Turkey,TUR,1943,126.5492498
Turkey,TUR,1944,125.2151463
Turkey,TUR,1945,125.2794039
Turkey,TUR,1946,122.3810762
Turkey,TUR,1947,119.5530726
Turkey,TUR,1948,116.7890454
Turkey,TUR,1949,114.0835514
Turkey,TUR,1950,99.42410246
Turkey,TUR,1951,90.35810699
Turkey,TUR,1952,110.0483696
Turkey,TUR,1953,186.9865753
Turkey,TUR,1954,166.5116976
Turkey,TUR,1955,134.6058292
Turkey,TUR,1956,102.583088
Turkey,TUR,1958,148.0813896
Turkey,TUR,1960,122.1598716
Turkey,TUR,1961,150.0862419
Turkey,TUR,1962,162.5448849
Turkey,TUR,1963,177.847871
Turkey,TUR,1964,183.9412559
Turkey,TUR,1965,170.3248109
Turkey,TUR,1966,185.4472391
Turkey,TUR,1967,170.2417178
Turkey,TUR,1968,160.7504388
Turkey,TUR,1969,162.1924041
Turkey,TUR,1970,163.7098681
Turkey,TUR,1971,178.7863979
Turkey,TUR,1972,187.5552454
Turkey,TUR,1973,194.2423745
Turkey,TUR,1976,152.3929123
Turkey,TUR,1977,161.1736956
Turkey,TUR,1979,114.8182235
Turkey,TUR,1980,75.38629985
Turkey,TUR,1981,103.6251865
Turkey,TUR,1982,135.6812539
Turkey,TUR,1983,141.1613715
Turkey,TUR,1985,131.0861089
Turkey,TUR,1990,111.2256862
Turkey,TUR,1991,110.407188
Turkey,TUR,1992,111.5080724
Turkey,TUR,1993,99.96566251
Turkey,TUR,1994,73.48799196
Turkey,TUR,1995,101.3074718
Turkey,TUR,1996,103.8754146
