location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Temperature,Temperature,Precipitation Total,Wind Speed,Wind Speed,Wind Speed,Wind Direction Dominant
unit,°C,°C,°C,mm,km/h,km/h,km/h,°
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,sfc,10 m,10 m,10 m,10 m
resolution,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Maximum,Minimum,Mean,Summation,Maximum,Minimum,Mean,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Direction Dominant [10 m]
20240318T0000,14.8005295,10.370529,12.445946,15.500001,12.849528,3.0758414,7.740942,249.97601
20240319T0000,17.500528,8.170529,13.154279,0.0,12.144331,0.0,6.5304856,69.97601
20240320T0000,19.79053,8.120529,14.29803,0.0,12.015589,2.0991426,6.1338997,111.89663
20240321T0000,17.96053,11.590529,14.750529,0.0,23.587555,2.6208394,10.840618,275.26495
20240322T0000,19.79053,10.170529,14.248863,0.0,14.113653,0.71999997,7.890293,244.84259
20240323T0000,12.090529,4.1205287,8.245528,1.2,32.402,9.360001,22.41909,272.2317
20240324T0000,9.310529,3.3305285,5.8867793,1.1,35.232212,12.57426,25.811865,265.51932
20240325T0000,13.670529,1.5705286,8.097196,0.0,20.620806,3.319036,13.8329735,121.541306
20240326T0000,18.170528,4.4805284,11.547612,0.0,19.296133,3.6179552,13.462524,108.16788
20240327T0000,11.650529,4.6205287,7.917195,2.5,29.88217,3.6,14.050888,243.8034
20240328T0000,11.980529,0.66052866,7.981362,2.9,37.14286,3.7585104,23.488573,221.48346
20240329T0000,22.100529,3.9805286,13.434279,0.0,31.367548,10.163227,17.08912,158.98451
20240330T0000,21.55053,8.260529,13.503863,8.9,36.10963,6.6087217,18.883188,138.65842
20240331T0000,19.39053,5.7105284,12.633447,2.2,24.826952,0.71999997,11.9684,105.26715
20240401T0000,12.490529,6.4005284,10.173028,4.2999997,31.259941,8.891344,21.942019,251.15927
20240402T0000,14.600529,6.3505287,9.994696,0.0,34.51685,7.5170207,19.344393,247.99747
20240403T0000,15.840529,9.100529,12.085944,0.2,33.56312,3.6,19.14146,234.89061
20240404T0000,17.860529,8.700529,14.034282,0.5,30.274265,7.7043357,16.79454,241.3806
20240405T0000,24.62053,11.170529,17.691778,0.0,25.006397,5.4119864,13.28313,218.37543
20240406T0000,25.96053,10.540529,18.758028,0.0,23.4,5.6002855,13.852679,163.54538
20240407T0000,26.70053,10.570529,18.472197,0.0,19.734436,1.2979984,9.969552,111.91821
20240408T0000,29.100529,12.770529,20.453865,0.0,17.072504,1.4399999,10.94614,121.4513
20240409T0000,16.32053,7.4205284,11.207195,1.8,30.190672,2.16,19.722893,268.6624
20240410T0000,13.790529,6.3305287,9.659279,0.2,21.288757,4.1046314,11.9045,347.17487
20240411T0000,17.73053,4.9605284,11.848029,0.0,10.661107,0.35999998,4.8990383,342.49915
20240412T0000,21.860529,9.360529,16.048029,0.0,10.636766,2.6208394,5.7438602,340.3129
20240413T0000,26.160528,12.840529,19.687195,0.0,9.0645685,1.08,5.3165283,132.34111
20240414T0000,25.410528,12.940529,20.136362,0.0,19.48661,2.8116899,9.967253,264.7261
20240415T0000,19.360529,5.7605286,15.569279,6.7,39.919437,4.3498964,24.37786,264.86526
20240416T0000,9.950529,4.2605286,7.1742783,2.6999998,36.813408,15.629972,29.398157,269.49948
20240417T0000,9.310529,4.2605286,6.507196,8.9,25.862436,7.072878,17.115088,290.02335
20240418T0000,9.970529,1.7905287,5.6205287,6.0,22.505037,0.71999997,12.853699,316.19348
20240419T0000,11.110529,2.5705285,7.634279,3.2,53.290943,14.689588,29.38893,261.82925
20240420T0000,9.040529,2.3605285,6.095529,2.3999999,22.206486,5.495161,15.516438,310.98132
20240421T0000,6.8705287,0.62052864,3.5817788,14.5,27.890127,1.835647,14.86674,326.2202
20240422T0000,10.100529,-0.5494713,5.3926125,0.3,33.425762,8.854829,21.000666,27.211365
20240423T0000,10.370529,0.50052863,6.1746955,0.0,24.280659,4.802999,14.623531,5.30809
20240424T0000,9.240529,3.1505284,5.730946,0.90000004,30.05515,5.4833565,17.200985,276.2379
20240425T0000,11.600529,0.24052864,7.434278,0.0,15.484185,1.484318,8.337936,253.88364
20240426T0000,13.620529,5.6405287,10.190112,1.5000001,20.545246,3.319036,10.167052,198.08345
20240427T0000,20.910528,5.4405284,13.343029,0.0,19.66536,9.178235,14.637626,120.36844
20240428T0000,17.580528,10.380529,13.461361,0.3,20.63023,1.8,10.414242,164.37263
20240429T0000,22.110529,10.110529,16.065947,0.0,11.013882,1.609969,6.9515343,30.68071
20240430T0000,24.54053,9.650529,17.38553,0.0,10.390226,1.2979984,5.209679,69.36773
20240501T0000,25.23053,11.540529,18.077612,0.0,32.47591,0.71999997,15.776807,116.92044
20240502T0000,14.8005295,9.910529,11.898862,14.900001,27.117346,4.1046314,16.906664,254.06189
20240503T0000,16.05053,9.130529,12.315529,0.0,22.42427,6.28713,14.264888,265.20016
20240504T0000,19.96053,10.140529,14.963862,0.0,26.66188,0.35999998,10.016376,205.1025
20240505T0000,21.030529,12.690529,16.520529,4.3,23.576563,4.5536795,12.51624,252.25157
20240506T0000,14.930529,11.390529,13.432612,20.6,26.649727,3.6179552,10.799274,222.65384
20240507T0000,17.170528,10.3005295,13.4480295,1.5000002,24.863468,4.8965297,13.676732,345.40115
20240508T0000,17.680529,7.9105287,12.897613,0.90000004,16.766108,5.8048253,10.529588,358.2782
20240509T0000,21.39053,8.470529,15.065113,0.0,14.458382,1.2979984,8.04115,73.033844
20240510T0000,22.740528,9.120529,16.345112,0.0,10.829958,0.0,5.2267303,69.7343
20240511T0000,24.530529,9.790529,18.561363,0.0,13.32,3.5455887,6.9001374,93.53956
20240512T0000,25.56053,12.310529,19.870527,1.3000001,13.854155,1.4399999,7.4210243,118.957214
20240513T0000,23.580528,15.400529,19.003445,2.2,16.516901,1.484318,8.092842,121.662445
20240514T0000,25.690529,12.400529,17.938864,1.8000001,27.959742,7.8954163,13.803084,282.308
20240515T0000,18.020529,13.210529,15.342613,7.000001,14.05845,0.8049845,7.328701,292.3883
20240516T0000,16.79053,10.520529,13.304696,15.0,19.255793,3.96,11.347928,265.50912
20240517T0000,18.21053,10.200529,13.971362,17.8,27.397867,6.193674,17.659767,263.67694
20240518T0000,20.31053,10.030529,15.060944,0.2,20.150354,1.8,9.77105,267.81143
20240519T0000,21.30053,11.770529,16.422613,0.0,16.923828,2.52,8.813441,282.39392
20240520T0000,24.280529,10.950529,18.018862,1.2,24.336637,0.8049845,7.4687114,314.72186
20240521T0000,18.830528,12.420529,15.396362,7.9,16.954432,8.161764,11.960101,273.83447
20240522T0000,18.340528,12.110529,15.002613,1.2,19.523155,5.154415,13.974097,265.8041
20240523T0000,17.850529,10.680529,14.460114,0.8,13.441071,3.319036,8.520036,251.49493
20240524T0000,15.850529,11.130529,13.879279,2.2,10.805999,2.5959969,5.297966,271.8951
20240525T0000,20.71053,9.650529,15.782196,0.0,7.5942082,0.35999998,3.5981953,107.86009
20240526T0000,23.98053,10.780529,17.887613,1.9,13.679999,1.8,7.8730655,193.45584
20240527T0000,18.090528,12.790529,15.904279,17.6,15.328561,1.609969,5.6038914,252.74625
20240528T0000,20.79053,10.610529,16.102194,0.0,11.966953,2.5455842,8.162564,277.58673
20240529T0000,19.65053,14.3005295,16.530527,4.2,19.08,0.8049845,8.133382,250.9385
20240530T0000,16.55053,10.900529,14.520114,3.8000002,24.122683,9.511088,16.136118,264.781
20240531T0000,14.490529,9.590529,12.415112,1.6000001,24.858253,12.599999,20.452444,275.15622
20240601T0000,19.080528,10.980529,15.035947,0.6,16.299694,1.8,10.989936,286.87524
20240602T0000,18.110529,13.220529,15.365529,4.1,15.978484,2.52,7.660542,304.63528
20240603T0000,19.600529,13.720529,16.368029,0.6,18.837322,3.6,10.840941,330.103
20240604T0000,22.95053,12.650529,18.129694,0.0,11.928989,0.35999998,4.9494777,242.91644
20240605T0000,23.23053,13.260529,18.950111,0.6,13.849476,0.8049845,8.897406,250.97903
20240606T0000,25.590528,12.540529,19.87886,0.3,19.959719,0.71999997,8.562182,273.15485
20240607T0000,23.55053,16.930529,20.830114,0.90000004,13.661038,0.35999998,7.655043,256.07712
20240608T0000,24.46053,15.460529,19.476782,9.4,9.793058,0.0,5.0324354,106.48445
20240609T0000,20.48053,15.160529,17.167614,3.4,22.288042,3.7064266,12.857494,341.69617
20240610T0000,21.500528,11.910529,17.18928,0.8,23.795427,8.311245,15.919066,286.94708
20240611T0000,18.240528,10.520529,14.195527,0.8,15.188415,3.219938,10.635695,344.87158
20240612T0000,18.96053,8.420529,14.23053,0.0,16.65754,2.7416782,9.86179,347.37338
20240613T0000,19.780529,10.250529,15.6580305,0.0,9.686609,1.8,5.080114,347.2425
20240614T0000,22.89053,12.810529,17.864279,0.7,30.248568,7.69592,13.743584,203.80821
20240615T0000,20.030529,13.700529,16.920113,7.2,27.72,2.968636,15.296532,265.22028
20240616T0000,22.62053,13.530529,18.270113,1.0,13.708391,4.68,8.624755,251.95578
20240617T0000,23.82053,16.47053,20.633446,0.0,9.957108,1.8,6.478495,92.004524
20240618T0000,31.500528,17.57053,24.696783,0.5,14.458382,2.0364676,8.910207,145.08345
20240619T0000,26.72053,19.010529,23.12636,0.8,23.40277,1.5273507,11.889812,343.84668
20240620T0000,27.07053,16.96053,21.725113,0.2,19.483284,1.8,9.567878,180.51004
20240621T0000,20.930529,15.310529,18.741776,8.5,22.782625,2.0364676,11.745316,238.21274
20240622T0000,17.90053,13.430529,16.094694,4.4,18.998314,1.8,10.718699,256.94928
20240623T0000,21.64053,13.100529,17.622194,0.0,18.782204,3.396233,12.107509,354.9112
20240624T0000,27.350529,13.400529,20.954279,0.0,20.929596,1.1384199,9.535644,63.938087
20240625T0000,26.82053,14.670529,21.51719,0.4,9.0645685,1.835647,5.4725437,348.38852
20240626T0000,24.590528,19.04053,21.82886,2.1,13.324863,1.08,5.526443,209.28142
20240627T0000,27.580528,18.680529,23.230532,0.2,19.09358,2.7416782,9.411707,248.4078
20240628T0000,28.410528,19.79053,24.203445,0.7,14.021525,2.5959969,6.9840474,333.435
20240629T0000,33.44053,18.46053,25.595114,0.8,19.164719,1.609969,10.980511,122.456985
20240630T0000,23.270529,15.610529,20.05636,0.6,35.364388,2.52,16.717497,258.89832
20240701T0000,20.100529,15.180529,17.58678,4.2,22.180206,3.4152596,14.178872,272.20004
20240702T0000,21.79053,14.280529,17.397196,0.2,22.89611,3.2399998,12.545592,277.4681
20240703T0000,18.72053,12.620529,15.73053,3.1,17.31746,7.145796,12.177842,271.24536
20240704T0000,21.23053,12.060529,17.689695,0.0,28.44,6.193674,16.763584,259.7488
20240705T0000,26.020529,12.180529,20.296782,0.0,8.714677,0.5091169,5.9272594,173.48021
20240706T0000,26.770529,15.720529,19.59053,13.599999,23.4,2.7416782,11.394303,235.9664
20240707T0000,22.180529,14.140529,18.304277,0.0,14.336861,0.8049845,6.6797843,123.929794
20240708T0000,27.56053,14.450529,21.496778,0.0,10.538843,2.1897945,6.2830143,95.80673
20240709T0000,32.450527,18.000528,25.913445,0.0,13.708391,6.1305785,9.901441,133.00046
20240710T0000,26.440529,19.72053,23.039282,2.1000001,25.872456,1.609969,8.59359,288.7535
20240711T0000,26.350529,18.520529,22.53553,1.5000001,9.726664,0.5091169,5.507129,307.41516
20240712T0000,23.55053,16.20053,20.255114,4.7,14.440443,0.8049845,9.334764,246.22366
20240713T0000,22.850529,14.390529,18.421362,0.2,14.77755,0.35999998,8.401195,287.61087
20240714T0000,25.29053,13.740529,20.670946,0.0,10.538843,2.6208394,5.5508595,89.44644
20240715T0000,31.88053,16.690529,24.735529,0.8,23.510508,1.609969,8.579399,122.16254
20240716T0000,24.830528,18.46053,21.698446,0.2,19.45333,2.0364676,12.232295,275.78522
20240717T0000,26.06053,16.54053,21.382196,0.0,9.9571085,0.71999997,5.1319823,15.018356
20240718T0000,28.98053,15.140529,22.90428,0.0,9.3876505,0.35999998,4.394993,351.20627
20240719T0000,32.10053,20.170528,26.424698,0.0,8.217153,1.609969,4.6502414,282.9465
20240720T0000,32.060528,21.860529,26.905945,0.0,11.177405,0.0,4.5345855,121.9563
20240721T0000,25.760529,17.840528,21.222612,3.7999997,30.05515,1.8,11.11461,274.4134
20240722T0000,25.260529,18.62053,21.337194,1.4000001,15.4800005,7.289444,11.145968,269.43433
20240723T0000,27.07053,16.610529,21.719278,0.0,24.884306,0.71999997,10.745995,272.48187
20240724T0000,24.81053,15.920529,20.527613,0.0,15.745627,1.2979984,7.9350204,346.36096
20240725T0000,27.47053,15.940529,22.407194,0.0,11.165805,1.08,5.0207353,34.867798
20240726T0000,29.760529,18.57053,24.758028,0.0,12.641076,1.5273507,5.8618083,270.0
20240727T0000,31.30053,21.020529,25.862196,1.3,13.708391,1.08,6.335848,315.5509
20240728T0000,26.47053,15.360529,21.232195,0.8,23.491207,0.35999998,12.3705,352.4643
20240729T0000,30.30053,15.180529,23.612612,0.0,12.594856,1.2979984,7.120379,99.89391
20240730T0000,35.83053,19.170528,28.101782,0.0,18.331741,0.71999997,9.632012,109.39904
20240731T0000,35.83053,24.15053,29.747198,1.1,22.68,0.71999997,6.687811,117.89726
20240801T0000,28.610529,21.71053,24.983444,6.5,13.779114,0.5091169,6.9388847,261.43912
20240802T0000,27.350529,20.280529,23.179277,0.5,12.015589,4.0249224,6.9226074,249.66245
20240803T0000,26.45053,18.600529,22.680946,0.6,16.327497,2.0991426,8.626462,267.84534
20240804T0000,26.580528,17.340528,22.274696,0.0,17.31746,0.35999998,7.8676915,300.76273
20240805T0000,28.430529,17.63053,23.027617,0.0,12.144331,0.0,5.1418614,337.68878
20240806T0000,30.910528,18.31053,25.1922,0.0,11.901798,0.0,6.4298577,251.82588
20240807T0000,27.580528,20.14053,23.622194,0.2,18.161278,2.9024127,8.018809,233.1301
20240808T0000,27.500528,18.37053,22.474695,0.0,13.009903,0.71999997,6.2467837,285.84985
20240809T0000,29.72053,18.180529,24.054695,0.0,19.0392,0.8049845,8.144397,261.54498
20240810T0000,30.38053,19.80053,25.23303,0.0,11.792404,1.2979984,5.308981,359.62054
20240811T0000,32.970528,19.40053,26.484694,0.0,12.074766,0.71999997,5.766952,85.19205
20240812T0000,35.130527,20.940529,28.088028,0.0,13.527572,2.8799999,8.350065,159.38637
20240813T0000,33.310528,21.160528,27.796782,0.0,10.383987,1.8,6.1227956,103.750786
20240814T0000,31.020529,21.170528,25.340944,1.3,29.539747,0.71999997,6.6809993,267.31622
20240815T0000,29.350529,18.780529,24.212198,0.0,11.090103,0.8049845,4.290746,332.59244
20240816T0000,28.410528,20.590528,25.03678,0.0,8.942214,0.8049845,3.8077495,246.88579
20240817T0000,28.96053,19.860529,24.130945,1.0,18.692286,0.5091169,6.2877,166.93703
20240818T0000,23.80053,17.82053,20.030947,3.1999998,31.682047,2.8116899,16.448202,268.14005
20240819T0000,24.82053,15.470529,19.729279,0.0,21.120682,0.8049845,9.547645,93.351326
20240820T0000,27.14053,15.170529,21.120111,0.0,14.007655,0.5091169,7.448548,151.46754
20240821T0000,24.100529,15.390529,20.155113,1.1,14.986553,3.7064266,9.873811,295.60413
20240822T0000,26.73053,13.920529,20.53303,0.0,9.746631,1.2979984,3.9249942,110.758316
20240823T0000,29.090528,16.30053,23.214277,0.0,17.414476,0.0,8.314025,247.24902
20240824T0000,33.75053,18.39053,26.100943,0.0,29.784426,3.6179552,12.320901,174.92488
20240825T0000,23.38053,13.850529,19.831362,12.2,19.137648,0.71999997,6.4689775,316.24536
20240826T0000,23.12053,15.360529,19.064697,0.0,9.659814,2.968636,6.4777207,347.4712
20240827T0000,27.590528,13.970529,20.76678,0.0,15.158522,0.71999997,7.101256,109.303696
20240828T0000,31.770529,16.15053,24.279696,0.0,10.009036,1.609969,6.632204,124.48056
20240829T0000,32.700527,19.660528,26.525942,0.0,10.137692,0.0,5.6115017,120.57236
20240830T0000,32.25053,19.87053,26.49386,0.0,10.041354,0.0,6.361484,89.396904
20240831T0000,31.600529,19.13053,25.774694,0.0,8.534353,0.8049845,5.1083984,62.102737
20240901T0000,31.740528,18.45053,25.815943,0.8000001,20.892412,0.35999998,5.495315,60.4077
20240902T0000,29.020529,18.48053,24.014277,0.1,16.700275,2.968636,6.382444,261.9241
20240903T0000,29.340528,19.510529,24.730528,0.4,8.4042845,0.0,3.5528212,128.57126
20240904T0000,23.46053,18.57053,21.165113,2.6999998,14.04,1.8,5.118199,295.91275
20240905T0000,23.90053,15.580529,19.006779,0.6,21.67487,1.9386592,10.577927,265.00372
20240906T0000,26.030529,12.8005295,19.33053,0.0,14.332341,3.5455887,7.4436593,116.56505
20240907T0000,28.440529,15.190529,22.11303,0.0,18.35647,3.096837,10.862948,114.76953
20240908T0000,23.32053,15.650529,18.890114,3.5,22.26477,2.5455842,10.61542,289.69507
20240909T0000,18.64053,14.010529,16.610947,1.2,30.703587,5.506941,19.72573,257.8958
20240910T0000,20.82053,13.180529,16.722612,0.0,24.144165,10.636766,16.109941,261.04755
20240911T0000,16.70053,10.810529,13.910111,3.3,25.671307,7.5685663,15.682391,260.6185
20240912T0000,13.770529,9.290529,11.381778,0.1,19.562946,1.609969,10.37292,289.46948
20240913T0000,14.160529,7.8605285,10.517196,0.90000004,22.461807,5.3517847,13.6008,330.22305
20240914T0000,15.5505295,7.1505284,11.076779,0.0,21.26744,5.8048253,13.568714,358.78973
20240915T0000,16.80053,5.6305285,11.503028,0.0,15.905319,1.835647,7.4990087,36.828766
20240916T0000,18.15053,8.840529,13.700944,0.2,17.462782,0.5091169,8.240676,3.12471
20240917T0000,20.39053,10.920529,15.13636,0.0,23.871555,4.072935,13.488464,42.964264
20240918T0000,21.72053,9.390529,15.138447,0.0,16.167967,0.35999998,7.4020553,86.40874
20240919T0000,22.100529,9.730529,15.898864,0.0,13.5515,0.71999997,6.574043,107.818886
20240920T0000,24.080528,10.960529,17.848446,0.0,12.88981,3.8939953,7.403961,107.931625
20240921T0000,24.520529,13.220529,18.71678,0.0,9.387651,4.072935,6.2624497,112.53039
20240922T0000,22.70053,15.510529,18.390112,0.5,16.516901,0.8049845,8.038749,259.81866
20240923T0000,18.830528,13.310529,15.594277,11.999999,14.618837,3.219938,9.285371,225.0
20240924T0000,20.530529,12.430529,15.573029,0.7,22.148045,5.4119864,13.043117,240.22675
20240925T0000,22.54053,11.170529,17.256361,0.0,21.603,7.42159,13.358994,204.60063
20240926T0000,18.530529,15.280529,16.782198,34.399998,36.783474,4.6102495,19.07791,225.1906
20240927T0000,19.090528,11.260529,14.321781,1.7,32.449963,6.2145634,17.307173,247.74197
20240928T0000,13.250529,7.9905286,11.210114,5.8999996,21.603,1.08,12.923312,303.969
20240929T0000,17.360529,5.1605287,11.640113,0.0,22.450264,1.2979984,12.6959505,108.212006
20240930T0000,20.680529,12.790529,16.667196,0.0,29.370352,4.1046314,18.504904,237.44167
20241001T0000,18.21053,13.170529,14.930111,7.1999993,23.904108,4.39436,14.957859,212.00539
20241002T0000,16.21053,10.770529,12.970529,5.1,21.322214,0.71999997,11.633068,284.09894
20241003T0000,15.470529,9.650529,11.914281,0.0,19.008547,1.835647,8.399119,9.151703
20241004T0000,13.260529,6.5305285,10.085111,1.4000001,20.721119,1.8,11.9913025,346.3307
20241005T0000,15.370529,7.2405286,10.783029,0.0,14.168641,1.08,6.915993,96.70984
20241006T0000,19.420528,5.4505286,12.609695,0.0,19.513195,4.3349743,13.146703,139.04329
20241007T0000,24.37053,14.630529,19.384695,0.2,19.809813,1.835647,12.210168,136.1081
20241008T0000,19.87053,9.770529,14.19178,6.6,18.888851,2.2768397,10.731879,179.6517
20241009T0000,21.46053,11.790529,16.27928,0.70000005,42.518116,10.182337,19.83306,161.76973
20241010T0000,17.96053,11.540529,14.259278,0.8000001,41.896328,14.973577,25.060081,252.1312
20241011T0000,14.640529,8.440529,11.689279,0.2,17.518356,0.8049845,8.799529,274.73907
20241012T0000,18.190529,5.1805286,11.877194,5.5,18.391735,2.0991426,11.440322,145.77826
20241013T0000,16.490528,9.540529,14.641778,1.0,24.798223,2.5455842,15.498161,269.63416
20241014T0000,21.97053,8.290529,14.790527,0.0,21.24,2.0364676,8.2246895,200.63353
20241015T0000,21.89053,11.910529,15.755946,3.3999999,20.767975,5.3517847,13.266509,119.94761
20241016T0000,21.490528,12.060529,16.53803,0.0,17.58481,9.021574,13.756175,110.47387
20241017T0000,22.110529,14.750529,17.946777,0.0,13.661038,1.1384199,6.5578647,95.73337
20241018T0000,17.15053,13.170529,15.02053,4.4000006,17.418196,1.1384199,6.823229,213.4952
20241019T0000,17.410528,10.150529,14.03178,0.0,10.829959,1.1384199,7.097794,191.64343
20241020T0000,20.20053,11.410529,15.740947,0.0,6.924738,0.0,3.6160862,136.20605
20241021T0000,23.70053,12.170529,17.115532,0.0,14.689589,3.319036,8.100003,117.821335
20241022T0000,19.65053,12.980529,16.32553,0.70000005,17.731598,2.5455842,9.918652,309.1375
20241023T0000,15.590529,10.700529,12.910529,0.4,9.449572,1.1384199,5.6398835,342.9875
20241024T0000,18.780529,9.390529,13.968862,0.1,12.031756,2.0991426,8.000117,109.15111
20241025T0000,20.600529,10.8005295,15.600529,0.0,17.193533,5.3517847,10.580938,112.85417
20241026T0000,20.160528,11.540529,15.286778,0.0,12.496719,3.219938,6.7909007,106.57879
20241027T0000,20.80053,12.590529,16.597612,0.0,7.208994,1.0182338,3.2336771,158.0704
20241028T0000,20.23053,12.490529,16.37303,0.0,10.483357,0.35999998,4.798126,121.52216
20241029T0000,19.770529,11.490529,15.605946,0.0,8.891344,1.08,4.3848987,109.30299
20241030T0000,18.270529,9.650529,13.687196,0.0,10.948973,2.5959969,6.2126675,59.51671
20241031T0000,17.56053,8.760529,12.436362,0.0,16.516901,0.0,8.015609,107.811
20241101T0000,18.360529,7.3005285,12.754695,0.0,10.464797,0.71999997,5.6233697,119.8483
20241102T0000,14.010529,6.9805284,10.534696,0.0,9.028754,1.484318,4.853219,349.4052
20241103T0000,15.250529,5.7505283,9.753863,0.0,18.86139,3.0547013,11.506656,110.21345
20241104T0000,15.920529,5.0005283,10.0817795,0.0,13.084402,1.1384199,8.997289,105.59049
20241105T0000,18.37053,5.290529,12.175113,0.0,12.313893,1.835647,7.504135,114.21686
20241106T0000,16.54053,8.530529,12.620946,0.0,11.384199,0.71999997,5.429686,310.10092
20241107T0000,13.620529,6.3705287,9.18303,0.0,9.605998,0.35999998,4.8649654,332.2161
20241108T0000,14.440529,5.9405284,9.763028,0.0,11.525623,2.16,7.2570357,103.53366
20241109T0000,16.39053,6.9505286,10.84053,0.0,11.440978,0.35999998,6.744469,101.95658
20241110T0000,13.080529,5.9405284,9.013446,0.0,9.360001,1.8,4.898586,334.8195
20241111T0000,11.090529,3.7105286,7.503862,1.1,19.64558,1.0182338,9.031844,318.10336
20241112T0000,11.030529,2.7805285,7.1026115,0.3,19.08,1.9386592,10.760513,43.68004
20241113T0000,7.4305286,-0.69947135,3.8271952,0.0,14.003029,3.9763298,7.9838357,341.28
20241114T0000,8.620529,0.7605287,5.151362,0.2,16.704155,1.8,6.4145813,129.11401
20241115T0000,8.810529,2.8105285,5.705111,0.0,8.0899935,0.35999998,4.262168,71.99584
20241116T0000,10.870529,0.09052865,5.7838626,0.0,10.24578,0.35999998,5.0795717,110.845985
20241117T0000,10.770529,4.1705284,7.3155293,0.0,21.707731,1.4399999,12.143413,271.2301
20241118T0000,11.910529,5.2705283,8.765112,0.0,25.630886,7.653705,14.749393,252.6095
20241119T0000,13.100529,8.910529,10.7676115,8.1,44.234608,5.2416787,28.58146,231.25003
20241120T0000,6.0205283,1.5505286,4.2271957,4.8,32.761974,8.161764,19.45079,281.65784
20241121T0000,4.6505284,-0.19947135,1.3101121,21.900002,41.784824,5.0911684,18.172226,95.82253
20241122T0000,1.0705286,-5.0694714,-0.54280454,0.0,51.660942,16.808569,35.98421,268.45322
