Datum,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
2023-09-01 14:00:00,26.48053,0.0,14.145756,255.25644
2023-09-01 15:00:00,26.670528,0.0,12.879752,243.43495
2023-09-01 16:00:00,26.590528,0.0,10.296251,233.53076
2023-09-01 17:00:00,26.22053,0.0,6.8777895,227.1211
2023-09-01 18:00:00,25.330528,0.0,1.8,180.0
2023-09-01 19:00:00,24.29053,0.0,5.991594,122.73523
2023-09-01 20:00:00,22.21053,0.0,8.0899935,122.27564
2023-09-01 21:00:00,21.610529,0.0,6.638072,130.60129
2023-09-01 22:00:00,20.910528,0.0,6.1305785,130.23636
2023-09-01 23:00:00,20.40053,0.0,6.489992,123.69006
2023-09-02 00:00:00,19.990528,0.0,9.021574,118.61046
2023-09-02 01:00:00,19.340528,0.0,9.826088,118.442924
2023-09-02 02:00:00,18.04053,0.0,9.178235,115.55997
2023-09-02 03:00:00,16.64053,0.0,7.289444,110.22486
2023-09-02 04:00:00,14.780529,0.0,5.1544156,102.09476
2023-09-02 05:00:00,14.510529,0.0,6.9527545,111.2505
2023-09-02 06:00:00,16.04053,0.0,6.9527545,111.2505
2023-09-02 07:00:00,18.490528,0.0,8.089993,110.854454
2023-09-02 08:00:00,21.250528,0.0,8.766573,109.17901
2023-09-02 09:00:00,23.81053,0.0,8.557102,104.620865
2023-09-02 10:00:00,25.90053,0.0,8.669949,94.76365
2023-09-02 11:00:00,27.29053,0.0,9.779817,96.34019
2023-09-02 12:00:00,27.610529,0.0,9.746631,85.7636
2023-09-02 13:00:00,28.37053,0.0,7.5942073,84.55967
2023-09-02 14:00:00,28.750528,0.0,5.0911684,81.869896
2023-09-02 15:00:00,28.840528,0.0,6.28713,66.37062
2023-09-02 16:00:00,28.54053,0.0,6.519877,83.65981
2023-09-02 17:00:00,27.98053,0.0,6.830519,108.434944
2023-09-02 18:00:00,27.13053,0.0,5.991594,122.73523
2023-09-02 19:00:00,25.90053,0.0,5.8603754,132.51044
2023-09-02 20:00:00,23.70053,0.0,6.1305785,139.76364
2023-09-02 21:00:00,22.14053,0.0,5.1165614,140.71059
2023-09-02 22:00:00,21.21053,0.0,4.3349743,131.63353
2023-09-02 23:00:00,20.56053,0.0,3.6,126.869896
2023-09-03 00:00:00,19.97053,0.0,3.8773184,111.80141
2023-09-03 01:00:00,19.280529,0.0,5.154415,114.77514
2023-09-03 02:00:00,18.45053,0.0,6.12,118.07248
2023-09-03 03:00:00,17.90053,0.0,5.8048253,119.74488
2023-09-03 04:00:00,17.330528,0.0,5.2416787,105.9454
2023-09-03 05:00:00,16.65053,0.0,4.829907,116.56505
2023-09-03 06:00:00,17.04053,0.0,4.73506,98.74616
2023-09-03 07:00:00,19.47053,0.0,5.4477882,97.59464
2023-09-03 08:00:00,21.940529,0.0,3.4152596,71.56504
2023-09-03 09:00:00,23.860529,0.0,3.396233,32.005356
2023-09-03 10:00:00,25.280529,0.0,3.0758414,20.556046
2023-09-03 11:00:00,26.81053,0.0,1.8,360.0
2023-09-03 12:00:00,27.430529,0.0,4.072935,44.999985
2023-09-03 13:00:00,28.440529,0.0,5.1165614,39.2894
2023-09-03 14:00:00,29.100529,0.0,5.3517847,19.653809
2023-09-03 15:00:00,29.72053,0.0,8.854829,26.565033
2023-09-03 16:00:00,29.330528,0.0,11.113451,24.904755
2023-09-03 17:00:00,28.47053,0.0,9.339208,27.552795
2023-09-03 18:00:00,26.760529,0.0,8.473393,12.2647705
2023-09-03 19:00:00,24.240528,0.0,7.928178,357.39746
2023-09-03 20:00:00,22.990528,0.0,2.3051248,51.34018
2023-09-03 21:00:00,21.90053,0.0,6.297428,120.963745
2023-09-03 22:00:00,20.96053,0.0,6.489992,123.69006
2023-09-03 23:00:00,20.520529,0.0,7.6367526,98.1301
2023-09-04 00:00:00,19.780529,0.0,2.9024127,97.125015
2023-09-04 01:00:00,18.590528,0.0,1.835647,281.30994
2023-09-04 02:00:00,17.850529,0.0,2.52,270.0
2023-09-04 03:00:00,17.240528,0.0,2.1897945,260.5377
2023-09-04 04:00:00,16.63053,0.0,3.2399998,270.0
2023-09-04 05:00:00,16.270529,0.0,4.452954,284.03625
2023-09-04 06:00:00,16.610529,0.0,3.5455887,293.9625
2023-09-04 07:00:00,18.010529,0.0,3.396233,57.994614
2023-09-04 08:00:00,22.63053,0.0,13.679999,89.99999
2023-09-04 09:00:00,24.940529,0.0,24.162945,93.41658
2023-09-04 10:00:00,26.64053,0.0,25.210283,91.63657
2023-09-04 11:00:00,28.020529,0.0,23.857979,95.19443
2023-09-04 12:00:00,27.910528,0.0,18.861387,103.240524
2023-09-04 13:00:00,29.110529,0.0,18.947083,104.30027
2023-09-04 14:00:00,29.96053,0.0,19.829433,105.802505
2023-09-04 15:00:00,30.12053,0.0,20.620806,106.22019
2023-09-04 16:00:00,29.64053,0.0,20.037485,107.78389
2023-09-04 17:00:00,28.47053,0.0,17.31746,110.69544
2023-09-04 18:00:00,26.37053,0.0,16.45007,113.19859
2023-09-04 19:00:00,24.100529,0.0,16.434305,118.81079
2023-09-04 20:00:00,22.430529,0.0,18.043148,118.61046
2023-09-04 21:00:00,21.39053,0.0,19.33639,118.951
2023-09-04 22:00:00,20.520529,0.0,18.39878,120.57922
2023-09-04 23:00:00,19.55053,0.0,16.199999,126.869896
2023-09-05 00:00:00,18.40053,0.0,13.755579,137.1211
2023-09-05 01:00:00,17.670528,0.0,12.768586,139.57391
2023-09-05 02:00:00,16.97053,0.0,12.738099,137.2906
2023-09-05 03:00:00,16.57053,0.0,12.984975,136.12329
2023-09-05 04:00:00,16.21053,0.0,13.755579,132.8789
2023-09-05 05:00:00,15.710529,0.0,13.493999,133.91907
2023-09-05 06:00:00,16.82053,0.0,13.608762,127.47618
2023-09-05 07:00:00,18.440529,0.0,14.336861,118.495636
2023-09-05 08:00:00,20.39053,0.0,14.799459,108.434944
2023-09-05 09:00:00,22.180529,0.0,12.224107,103.62699
2023-09-05 10:00:00,24.350529,0.0,10.08,89.99999
2023-09-05 11:00:00,26.180529,0.0,8.049845,79.695145
2023-09-05 12:00:00,27.440529,0.0,10.440001,89.99999
2023-09-05 13:00:00,28.64053,0.0,10.239453,100.124664
2023-09-05 14:00:00,29.340528,0.0,11.252519,97.35238
2023-09-05 15:00:00,29.38053,0.0,12.9249525,102.87499
2023-09-05 16:00:00,28.780529,0.0,14.039999,112.619865
2023-09-05 17:00:00,27.930529,0.0,13.479583,124.11447
2023-09-05 18:00:00,26.190529,0.0,14.618837,127.99873
2023-09-05 19:00:00,24.490528,0.0,14.277983,123.69006
2023-09-05 20:00:00,22.660528,0.0,13.70839,119.9315
2023-09-05 21:00:00,21.440529,0.0,15.315873,119.577835
2023-09-05 22:00:00,19.87053,0.0,14.277983,123.69006
2023-09-05 23:00:00,18.610529,0.0,13.324863,128.41805
2023-09-06 00:00:00,17.81053,0.0,12.984975,133.8767
2023-09-06 01:00:00,17.240528,0.0,12.819235,128.15723
2023-09-06 02:00:00,16.65053,0.0,12.819235,128.15723
2023-09-06 03:00:00,16.32053,0.0,11.592894,126.15819
2023-09-06 04:00:00,15.930529,0.0,11.119281,119.054596
2023-09-06 05:00:00,15.240529,0.0,8.699793,114.44395
2023-09-06 06:00:00,14.680529,0.0,4.5536795,108.434944
2023-09-06 07:00:00,16.930529,0.0,5.5887027,104.93142
2023-09-06 08:00:00,19.40053,0.0,6.9899354,101.88866
2023-09-06 09:00:00,21.82053,0.0,6.9899354,101.88866
2023-09-06 10:00:00,24.080528,0.0,5.4119864,93.81408
2023-09-06 11:00:00,25.96053,0.0,4.802999,77.00538
2023-09-06 12:00:00,27.280529,0.0,5.1165614,50.7106
2023-09-06 13:00:00,28.240528,0.0,5.4833565,66.8014
2023-09-06 14:00:00,28.740528,0.0,6.162207,83.29016
2023-09-06 15:00:00,28.96053,0.0,6.8399997,89.99999
2023-09-06 16:00:00,28.82053,0.0,8.350138,97.431404
2023-09-06 17:00:00,28.20053,0.0,8.311245,107.650116
2023-09-06 18:00:00,26.660528,0.0,9.693296,111.80141
2023-09-06 19:00:00,24.89053,0.0,10.630672,118.30075
2023-09-06 20:00:00,23.05053,0.0,9.178235,131.82016
2023-09-06 21:00:00,21.940529,0.0,6.193674,144.46231
2023-09-06 22:00:00,21.47053,0.0,5.3517847,132.27368
2023-09-06 23:00:00,20.780529,0.0,9.19939,120.57922
2023-09-07 00:00:00,19.990528,0.0,12.413477,119.53878
2023-09-07 01:00:00,19.46053,0.0,12.904882,120.14138
2023-09-07 02:00:00,19.07053,0.0,13.684735,116.56505
2023-09-07 03:00:00,18.57053,0.0,11.770403,113.42869
2023-09-07 04:00:00,17.420528,0.0,8.891344,111.37062
2023-09-07 05:00:00,15.970529,0.0,6.28713,103.24051
2023-09-07 06:00:00,16.520529,0.0,5.0142193,111.03751
2023-09-07 07:00:00,18.740528,0.0,6.379216,106.38954
2023-09-07 08:00:00,21.30053,0.0,7.172949,107.52557
2023-09-07 09:00:00,23.670528,0.0,5.0911684,98.1301
2023-09-07 10:00:00,25.82053,0.0,3.6179552,84.289406
2023-09-07 11:00:00,27.600529,0.0,3.096837,35.53766
2023-09-07 12:00:00,28.47053,0.0,2.8116899,50.194427
2023-09-07 13:00:00,29.48053,0.0,2.2768397,18.434952
2023-09-07 14:00:00,30.110529,0.0,2.1897945,9.462311
2023-09-07 15:00:00,30.38053,0.0,2.16,360.0
2023-09-07 16:00:00,30.29053,0.0,1.609969,63.43495
2023-09-07 17:00:00,29.81053,0.0,3.096837,125.537674
2023-09-07 18:00:00,28.90053,0.0,5.00128,120.25643
2023-09-07 19:00:00,27.690529,0.0,6.763786,115.20112
2023-09-07 20:00:00,25.87053,0.0,7.2,126.869896
2023-09-07 21:00:00,24.260529,0.0,5.3517847,132.27368
2023-09-07 22:00:00,23.190529,0.0,4.5820518,135.0
2023-09-07 23:00:00,22.32053,0.0,3.6,126.869896
2023-09-08 00:00:00,21.990528,0.0,4.6102495,128.6598
2023-09-08 01:00:00,21.740528,0.0,5.3999996,126.869896
2023-09-08 02:00:00,21.31053,0.0,5.8048253,119.74488
2023-09-08 03:00:00,20.440529,0.0,7.0911775,113.96249
2023-09-08 04:00:00,19.70053,0.0,6.439876,116.56505
2023-09-08 05:00:00,19.12053,0.0,3.219938,116.56505
2023-09-08 06:00:00,19.71053,0.0,3.396233,147.99461
2023-09-08 07:00:00,21.830528,0.0,1.1384199,161.56505
2023-09-08 08:00:00,24.13053,0.0,0.35999998,180.0
2023-09-08 09:00:00,26.530529,0.0,1.484318,284.03625
2023-09-08 10:00:00,28.440529,0.0,0.35999998,270.0
2023-09-08 11:00:00,29.87053,0.0,1.2979984,123.69006
2023-09-08 12:00:00,30.240528,0.0,2.5455842,8.130096
2023-09-08 13:00:00,31.090528,0.0,3.096837,35.53766
2023-09-08 14:00:00,31.54053,0.0,2.4149535,63.43495
2023-09-08 15:00:00,31.660528,0.0,2.0991426,59.036232
2023-09-08 16:00:00,31.510529,0.0,2.8799999,89.99999
2023-09-08 17:00:00,30.930529,0.0,4.3349743,131.63353
2023-09-08 18:00:00,29.830528,0.0,6.4096174,141.84277
2023-09-08 19:00:00,28.100529,0.0,6.1305785,139.76364
2023-09-08 20:00:00,26.090528,0.0,4.39436,145.00798
2023-09-08 21:00:00,24.770529,0.0,2.9024127,172.87498
2023-09-08 22:00:00,23.79053,0.0,2.5455842,188.1301
2023-09-08 23:00:00,22.88053,0.0,2.16,180.0
2023-09-09 00:00:00,22.580528,0.0,2.6208394,164.0546
2023-09-09 01:00:00,22.46053,0.0,2.7416782,156.8014
2023-09-09 02:00:00,22.20053,0.0,2.6208394,164.0546
2023-09-09 03:00:00,21.95053,0.0,3.7585104,163.30075
2023-09-09 04:00:00,21.670528,0.0,4.510787,151.38954
2023-09-09 05:00:00,21.340528,0.0,4.829907,153.43495
2023-09-09 06:00:00,21.600529,0.0,3.0758414,159.44395
2023-09-09 07:00:00,22.70053,0.0,0.35999998,180.0
2023-09-09 08:00:00,24.57053,0.0,2.6208394,285.9454
2023-09-09 09:00:00,26.81053,0.0,1.8,270.0
2023-09-09 10:00:00,28.56053,0.0,0.35999998,180.0
2023-09-09 11:00:00,29.860529,0.0,1.835647,101.30993
2023-09-09 12:00:00,30.260529,0.0,1.8,89.99999
2023-09-09 13:00:00,31.030529,0.0,1.8,89.99999
2023-09-09 14:00:00,31.420528,0.0,1.609969,116.56505
2023-09-09 15:00:00,31.46053,0.0,2.7416782,113.19859
2023-09-09 16:00:00,31.22053,0.0,4.510787,118.61046
2023-09-09 17:00:00,30.670528,0.0,5.315336,118.30075
2023-09-09 18:00:00,29.70053,0.0,6.489992,123.69006
2023-09-09 19:00:00,28.030529,0.0,7.42159,129.09386
2023-09-09 20:00:00,25.990528,0.0,5.495161,148.3925
2023-09-09 21:00:00,24.510529,0.0,3.671294,168.69006
2023-09-09 22:00:00,23.590528,0.0,3.5455887,156.0375
2023-09-09 23:00:00,22.81053,0.0,3.096837,144.46231
2023-09-10 00:00:00,22.56053,0.0,2.9024127,150.25511
2023-09-10 01:00:00,22.57053,0.0,3.4152596,161.56505
2023-09-10 02:00:00,22.360529,0.0,3.8773184,158.1986
2023-09-10 03:00:00,21.920528,0.0,3.8939953,146.30994
2023-09-10 04:00:00,21.500528,0.0,3.6,143.1301
2023-09-10 05:00:00,21.080528,0.0,3.319036,130.60129
2023-09-10 06:00:00,21.010529,0.0,1.8,143.1301
2023-09-10 07:00:00,22.180529,0.0,0.71999997,180.0
2023-09-10 08:00:00,23.95053,0.0,0.71999997,180.0
2023-09-10 09:00:00,26.080528,0.0,1.08,180.0
2023-09-10 10:00:00,28.000528,0.0,1.0182338,135.0
2023-09-10 11:00:00,29.510529,0.0,2.6208394,105.9454
2023-09-10 12:00:00,30.20053,0.0,3.4152596,71.56504
2023-09-10 13:00:00,31.090528,0.0,3.4152596,71.56504
2023-09-10 14:00:00,31.500528,0.0,3.319036,77.47118
2023-09-10 15:00:00,31.580528,0.0,3.9763298,84.805565
2023-09-10 16:00:00,31.31053,0.0,5.04,89.99999
2023-09-10 17:00:00,30.670528,0.0,6.0347,107.35402
2023-09-10 18:00:00,29.48053,0.0,7.729527,117.75854
2023-09-10 19:00:00,27.14053,0.0,8.435069,129.80557
2023-09-10 20:00:00,25.22053,0.0,6.8777895,137.1211
2023-09-10 21:00:00,23.96053,0.0,5.1919937,146.30994
2023-09-10 22:00:00,23.100529,0.0,4.8433046,131.98721
2023-09-10 23:00:00,22.740528,0.0,5.0911684,135.0
2023-09-11 00:00:00,22.31053,0.0,4.6102495,128.6598
2023-09-11 01:00:00,21.54053,0.0,5.0142193,111.03751
2023-09-11 02:00:00,20.330528,0.0,5.8603754,100.61965
2023-09-11 03:00:00,19.340528,0.0,6.830519,108.434944
2023-09-11 04:00:00,18.64053,0.0,6.28713,113.62937
2023-09-11 05:00:00,18.48053,0.0,3.8939953,123.69006
2023-09-11 06:00:00,19.250528,0.0,2.8116899,140.19443
2023-09-11 07:00:00,21.020529,0.0,3.8773184,111.80141
2023-09-11 08:00:00,23.62053,0.0,4.39436,124.99202
2023-09-11 09:00:00,26.110529,0.0,3.563818,135.0
2023-09-11 10:00:00,28.490528,0.0,2.0991426,120.96376
2023-09-11 11:00:00,30.13053,0.0,2.7416782,113.19859
2023-09-11 12:00:00,31.13053,0.0,3.6,126.869896
2023-09-11 13:00:00,31.940529,0.0,5.3517847,132.27368
2023-09-11 14:00:00,32.290527,0.0,6.792466,122.00538
2023-09-11 15:00:00,32.32053,0.0,7.9036193,120.06859
2023-09-11 16:00:00,31.930529,0.0,9.659814,116.56505
2023-09-11 17:00:00,31.05053,0.0,10.163227,112.9321
2023-09-11 18:00:00,29.100529,0.0,11.019764,128.36748
2023-09-11 19:00:00,26.240528,0.0,10.144082,152.52557
2023-09-11 20:00:00,24.330528,0.0,9.511088,150.52411
2023-09-11 21:00:00,23.22053,0.0,8.714677,141.70984
2023-09-11 22:00:00,22.760529,0.0,7.653705,138.81407
2023-09-11 23:00:00,22.360529,0.0,8.209263,127.874985
2023-09-12 00:00:00,22.190529,0.0,7.7879906,123.69006
2023-09-12 01:00:00,21.80053,0.0,8.0899935,122.27564
2023-09-12 02:00:00,21.020529,0.0,6.763786,115.20112
2023-09-12 03:00:00,19.430529,0.0,0.8049845,153.43495
2023-09-12 04:00:00,20.270529,0.0,5.815978,158.1986
2023-09-12 05:00:00,21.190529,0.0,6.8777895,137.1211
2023-09-12 06:00:00,21.160528,0.0,7.24486,116.56505
2023-09-12 07:00:00,21.590528,0.0,6.638072,102.52881
2023-09-12 08:00:00,24.110529,0.0,7.2805495,98.53076
2023-09-12 09:00:00,26.48053,0.0,8.12197,102.80426
2023-09-12 10:00:00,28.930529,0.0,8.766573,109.17901
2023-09-12 11:00:00,30.70053,0.0,4.5536795,161.56505
2023-09-12 12:00:00,29.530529,0.0,1.8,216.8699
2023-09-12 13:00:00,30.55053,0.0,3.6179552,264.28943
2023-09-12 14:00:00,31.180529,0.0,4.8433046,311.98724
2023-09-12 15:00:00,31.12053,0.0,6.618519,315.0
2023-09-12 16:00:00,30.65053,0.0,5.495161,328.39252
2023-09-12 17:00:00,29.780529,0.0,14.88242,302.15228
2023-09-12 18:00:00,26.71053,0.0,15.4800005,270.0
2023-09-12 19:00:00,25.40053,0.0,13.797913,254.87599
2023-09-12 20:00:00,24.080528,0.0,14.618837,260.07376
2023-09-12 21:00:00,22.80053,0.0,13.004921,274.76364
2023-09-12 22:00:00,21.89053,0.0,10.799999,270.0
2023-09-12 23:00:00,20.780529,0.0,10.829959,285.42218
2023-09-13 00:00:00,20.22053,0.0,6.12,270.0
2023-09-13 01:00:00,19.95053,0.1,4.1046314,217.87498
2023-09-13 02:00:00,19.670528,0.0,7.386582,226.97495
2023-09-13 03:00:00,19.62053,0.0,10.041354,255.46555
2023-09-13 04:00:00,19.020529,0.4,13.397612,263.82983
2023-09-13 05:00:00,18.06053,2.8,14.799459,265.8151
2023-09-13 06:00:00,18.07053,0.5,10.805999,268.09085
2023-09-13 07:00:00,18.100529,0.3,8.64,270.0
2023-09-13 08:00:00,18.14053,0.4,6.8399997,270.0
2023-09-13 09:00:00,18.38053,0.2,5.3999996,270.0
2023-09-13 10:00:00,18.56053,0.2,3.6,270.0
2023-09-13 11:00:00,18.89053,0.1,2.3051248,321.3402
2023-09-13 12:00:00,22.190529,0.8,8.089993,290.85446
2023-09-13 13:00:00,21.65053,0.8,11.620809,286.1892
2023-09-13 14:00:00,20.510529,0.8,14.24163,290.72556
2023-09-13 15:00:00,20.15053,0.8,11.435313,298.1786
2023-09-13 16:00:00,19.990528,0.7,9.726664,308.991
2023-09-13 17:00:00,19.680529,0.7,9.931042,313.5312
2023-09-13 18:00:00,19.13053,0.9,11.592894,306.1582
2023-09-13 19:00:00,18.45053,0.7,11.4862,302.19574
2023-09-13 20:00:00,18.270529,0.0,10.30883,294.77515
2023-09-13 21:00:00,17.97053,0.0,10.661107,281.68936
2023-09-13 22:00:00,17.64053,0.0,10.8955765,277.59464
2023-09-13 23:00:00,17.45053,0.0,10.823973,273.8141
2023-09-14 00:00:00,17.37053,0.0,10.08,270.0
2023-09-14 01:00:00,17.38053,0.0,9.3669195,272.2026
2023-09-14 02:00:00,17.280529,0.0,9.028754,274.5739
2023-09-14 03:00:00,17.21053,0.0,8.311245,287.65012
2023-09-14 04:00:00,16.95053,0.0,7.628263,289.29004
2023-09-14 05:00:00,16.79053,0.0,6.638072,282.5288
2023-09-14 06:00:00,16.88053,0.0,6.489992,289.44003
2023-09-14 07:00:00,17.260529,0.0,4.6102495,308.65982
2023-09-14 08:00:00,17.830528,0.0,2.968636,345.96375
2023-09-14 09:00:00,18.57053,0.0,2.968636,14.03624
2023-09-14 10:00:00,19.82053,0.0,2.8116899,39.805573
2023-09-14 11:00:00,19.87053,0.0,2.5959969,33.690063
2023-09-14 12:00:00,23.330528,0.0,7.172949,17.525558
2023-09-14 13:00:00,24.250528,0.0,8.225035,23.198593
2023-09-14 14:00:00,24.62053,0.0,7.4128532,60.945396
2023-09-14 15:00:00,24.56053,0.0,9.028754,85.42608
2023-09-14 16:00:00,24.080528,0.0,9.726665,87.8789
2023-09-14 17:00:00,23.48053,0.0,8.28,89.99999
2023-09-14 18:00:00,22.580528,0.0,7.5685663,115.34617
2023-09-14 19:00:00,21.530529,0.0,7.10031,120.465546
2023-09-14 20:00:00,20.090528,0.0,6.489992,123.69006
2023-09-14 21:00:00,18.690529,0.0,4.6938257,122.47119
2023-09-14 22:00:00,17.660528,0.0,2.7416782,113.19859
2023-09-14 23:00:00,17.07053,0.0,1.08,89.99999
2023-09-15 00:00:00,16.64053,0.0,1.484318,14.03624
2023-09-15 01:00:00,15.750529,0.0,3.0758414,339.44397
2023-09-15 02:00:00,14.780529,0.0,3.319036,310.60132
2023-09-15 03:00:00,14.340529,0.0,2.0991426,300.96378
2023-09-15 04:00:00,14.060529,0.0,0.71999997,360.0
2023-09-15 05:00:00,13.890529,0.0,1.609969,116.56505
2023-09-15 06:00:00,14.420529,0.0,2.9024127,97.125015
2023-09-15 07:00:00,16.170528,0.0,7.342588,101.30993
2023-09-15 08:00:00,18.430529,0.0,11.013882,101.30993
2023-09-15 09:00:00,20.45053,0.0,11.928989,95.19443
2023-09-15 10:00:00,22.440529,0.0,11.885453,91.7357
2023-09-15 11:00:00,24.05053,0.0,10.440001,89.99999
2023-09-15 12:00:00,24.920528,0.0,9.726665,92.12109
2023-09-15 13:00:00,26.000528,0.0,8.287822,92.48955
2023-09-15 14:00:00,26.62053,0.0,9.6932955,105.06849
2023-09-15 15:00:00,26.79053,0.0,9.693296,111.80141
2023-09-15 16:00:00,26.55053,0.0,9.339208,117.55281
2023-09-15 17:00:00,26.07053,0.0,8.557102,112.249016
2023-09-15 18:00:00,24.56053,0.0,10.685391,122.61925
2023-09-15 19:00:00,22.280529,0.0,10.195057,137.8624
2023-09-15 20:00:00,20.670528,0.0,10.799999,143.1301
2023-09-15 21:00:00,19.520529,0.0,9.659814,153.43495
2023-09-15 22:00:00,18.590528,0.0,9.085988,146.30994
2023-09-15 23:00:00,18.280529,0.0,8.913181,133.36342
2023-09-16 00:00:00,18.170528,0.0,8.587338,123.023865
2023-09-16 01:00:00,17.95053,0.0,6.6087217,119.35774
2023-09-16 02:00:00,16.770529,0.0,3.2599385,96.34019
2023-09-16 03:00:00,16.260529,0.0,2.7416782,113.19859
2023-09-16 04:00:00,17.010529,0.0,4.6102495,141.34018
2023-09-16 05:00:00,17.760529,0.0,5.3517847,132.27368
2023-09-16 06:00:00,18.13053,0.0,5.692099,124.69515
2023-09-16 07:00:00,19.15053,0.0,5.5887027,104.93142
2023-09-16 08:00:00,20.71053,0.0,2.16,360.0
2023-09-16 09:00:00,22.030529,0.0,6.3690495,312.7094
2023-09-16 10:00:00,24.530529,0.0,8.942214,310.10092
2023-09-16 11:00:00,25.690529,0.0,10.00256,300.25644
2023-09-16 12:00:00,26.56053,0.0,11.874544,104.03624
2023-09-16 13:00:00,27.520529,0.0,12.224107,103.62699
2023-09-16 14:00:00,27.89053,0.0,12.413476,106.8584
2023-09-16 15:00:00,27.95053,0.0,10.163227,112.9321
2023-09-16 16:00:00,27.830528,0.0,6.4096174,128.15723
2023-09-16 17:00:00,27.30053,0.0,4.5820518,135.0
2023-09-16 18:00:00,26.45053,0.0,5.6002855,135.0
2023-09-16 19:00:00,24.70053,0.0,5.2416787,164.0546
2023-09-16 20:00:00,23.160528,0.0,5.8603754,169.38034
2023-09-16 21:00:00,22.79053,0.0,6.439876,153.43495
2023-09-16 22:00:00,22.21053,0.0,4.829907,153.43495
2023-09-16 23:00:00,21.250528,0.0,4.8433046,138.01279
2023-09-17 00:00:00,20.770529,0.0,5.1165614,140.71059
2023-09-17 01:00:00,20.45053,0.0,5.634891,116.56505
2023-09-17 02:00:00,20.000528,0.0,7.771331,103.392494
2023-09-17 03:00:00,18.89053,0.0,8.089993,110.854454
2023-09-17 04:00:00,18.160528,0.0,9.904906,109.09349
2023-09-17 05:00:00,17.340528,0.0,10.829958,111.44774
2023-09-17 06:00:00,17.95053,0.0,12.245293,114.30454
2023-09-17 07:00:00,20.510529,0.0,14.512064,113.385216
2023-09-17 08:00:00,22.910528,0.0,15.459054,117.75854
2023-09-17 09:00:00,25.38053,0.0,16.263872,117.69946
2023-09-17 10:00:00,26.680529,0.0,18.089775,121.159294
2023-09-17 11:00:00,27.660528,0.0,18.971008,123.388504
2023-09-17 12:00:00,28.750528,0.0,20.63023,119.248825
2023-09-17 13:00:00,29.360529,0.0,18.947083,128.82982
2023-09-17 14:00:00,29.860529,0.0,19.35314,133.49257
2023-09-17 15:00:00,29.830528,0.0,18.837324,135.0
2023-09-17 16:00:00,29.410528,0.0,17.10284,130.7321
2023-09-17 17:00:00,28.240528,0.0,14.186923,125.70669
2023-09-17 18:00:00,25.990528,0.0,13.70839,119.9315
2023-09-17 19:00:00,23.740528,0.0,13.392774,126.25384
2023-09-17 20:00:00,22.98053,0.0,14.386494,121.70142
2023-09-17 21:00:00,21.96053,0.0,14.57889,122.90524
2023-09-17 22:00:00,21.020529,0.0,15.077082,123.31062
2023-09-17 23:00:00,20.240528,0.0,14.081477,122.47119
2023-09-18 00:00:00,20.010529,0.0,12.387348,125.537674
2023-09-18 01:00:00,19.71053,0.0,5.8603754,100.61965
2023-09-18 02:00:00,18.29053,0.0,6.151683,110.556046
2023-09-18 03:00:00,18.590528,0.0,5.495161,148.3925
2023-09-18 04:00:00,19.54053,0.0,5.4833565,156.8014
2023-09-18 05:00:00,20.250528,0.1,4.73506,171.25385
2023-09-18 06:00:00,20.13053,0.0,6.989936,145.49147
2023-09-18 07:00:00,19.770529,0.0,4.6102495,38.659805
2023-09-18 08:00:00,20.07053,0.0,9.6932955,74.9315
2023-09-18 09:00:00,20.87053,0.0,7.072878,104.74355
2023-09-18 10:00:00,21.72053,0.0,7.7879906,123.69006
2023-09-18 11:00:00,21.46053,0.4,6.130579,93.366455
2023-09-18 12:00:00,17.100529,4.2,5.904439,37.568573
2023-09-18 13:00:00,19.010529,1.8,12.682018,96.5198
2023-09-18 14:00:00,20.670528,0.0,10.514218,141.95296
2023-09-18 15:00:00,21.690529,0.0,9.885262,169.50853
2023-09-18 16:00:00,21.340528,0.3,9.007196,182.2906
2023-09-18 17:00:00,21.32053,0.7,10.799999,216.8699
2023-09-18 18:00:00,20.330528,0.2,7.729527,242.24146
2023-09-18 19:00:00,19.54053,0.0,4.510787,241.38954
2023-09-18 20:00:00,18.510529,0.0,8.350138,187.43141
2023-09-18 21:00:00,18.280529,0.0,11.269782,206.56505
2023-09-18 22:00:00,18.770529,0.0,13.979872,235.49149
2023-09-18 23:00:00,18.760529,0.0,14.512064,240.25513
2023-09-19 00:00:00,18.32053,0.0,14.973577,242.8189
2023-09-19 01:00:00,17.22053,0.0,12.55879,242.70044
2023-09-19 02:00:00,17.21053,0.0,10.787993,244.29004
2023-09-19 03:00:00,16.600529,0.0,9.504272,232.69606
2023-09-19 04:00:00,16.23053,0.0,9.0,233.1301
2023-09-19 05:00:00,16.29053,0.0,9.360001,247.38014
2023-09-19 06:00:00,16.45053,0.0,12.224107,256.37302
2023-09-19 07:00:00,17.160528,0.0,17.28,270.0
2023-09-19 08:00:00,17.760529,0.0,17.313717,273.57632
2023-09-19 09:00:00,18.65053,0.0,17.28,270.0
2023-09-19 10:00:00,19.840528,0.0,16.954432,273.65222
2023-09-19 11:00:00,20.73053,0.0,18.391735,273.36646
2023-09-19 12:00:00,23.04053,0.0,18.03237,266.56638
2023-09-19 13:00:00,23.750528,0.0,18.72346,268.89832
2023-09-19 14:00:00,24.010529,0.0,19.08,270.0
