Station/Location,Datum,"Globalstrahlung, Tagesmittel","Gesamtschneehöhe, Morgenmessung von 6 UTC","Gesamtbewölkung, Tagesmittel","Luftdruck auf Stationshöhe (QFE), Tagesmittel","Niederschlag, Tagessumme 6 UTC - 6 UTC Folgetag","Sonnenscheindauer, Tagessumme","Lufttemperatur 2 m über Boden, Tagesmittel","Lufttemperatur 2 m über Boden, Tagesminimum","Lufttemperatur 2 m über Boden, Tagesmaximum","Relative Luftfeuchtigkeit 2 m über Boden, Tagesmittel"
Säntis,25.09.2024,172,5,,748.9,9.3,450,2.4,-0.1,5,82.3
Säntis,26.09.2024,61,5,,745,12.1,1,4.1,1.6,6.7,91.4
St. Gallen,03.01.2024,61,0,,915.5,2.4,238,8.1,5.4,11.2,63
St. Gallen,05.01.2024,15,0,,915.5,15.3,0,4.9,1,7.6,75.4
St. Gallen,06.01.2024,15,2,,917.7,18.1,0,0.4,-0.5,1.1,96.8
St. Gallen,09.01.2024,10,29,,930.5,0.2,0,-6.3,-6.9,-5.1,95.2
St. Gallen,12.01.2024,35,27,,935.9,0,0,-4.8,-5.8,-4,99.1
St. Gallen,13.01.2024,64,26,,931,0,188,-5.4,-8.8,0.4,94.5
St. Gallen,14.01.2024,83,26,,920.6,0.1,387,-1.1,-6.5,3.2,72.7
St. Gallen,16.01.2024,70,23,,918.3,4.8,314,-2.7,-5.3,0.7,74.3
St. Gallen,25.01.2024,18,0,,939.2,13.3,0,7.2,5.5,8.1,94.6
St. Gallen,30.01.2024,88,0,,941.3,0,344,7.4,4.7,10,46.5
St. Gallen,05.02.2024,100,0,,934.9,0,461,8.1,1.4,11.5,56.3
St. Gallen,10.02.2024,59,0,,899.4,4.9,77,9.3,5.2,15,68
St. Gallen,11.02.2024,44,0,,908.1,1.1,3,4.9,2.5,7.4,78
St. Gallen,12.02.2024,43,0,,917.9,0.2,2,4.8,3.7,6.1,77.4
St. Gallen,18.02.2024,75,0,,939.4,7.5,140,6.9,3.5,8.9,90.2
St. Gallen,01.03.2024,50,0,,918,5.8,1,5.1,3.6,6.9,90
St. Gallen,10.03.2024,47,0,,907.1,4,24,8.7,2.9,14.4,54.6
St. Gallen,11.03.2024,128,0,,917.6,0.5,217,5.8,2.6,10.3,68.8
St. Gallen,12.03.2024,52,0,,927.5,16.3,1,4.8,3.7,6.9,80.9
St. Gallen,14.03.2024,191,0,,926.1,0,599,8.7,4,13.2,74.7
St. Gallen,18.03.2024,30,0,,927.5,15.3,0,7.7,6.1,10.4,85.5
St. Gallen,21.03.2024,102,0,,933.6,6.6,129,11.2,8.1,14,68.8
St. Gallen,22.03.2024,216,0,,929.5,0,638,11.8,7,16.6,55.3
St. Gallen,23.03.2024,82,0,,923.1,20.9,104,6.7,0.3,13,67.2
St. Gallen,25.03.2024,240,0,,915.5,0,635,4.7,0.4,9.3,64.5
St. Gallen,29.03.2024,168,0,,910.8,0,310,15,8.1,20,31
St. Gallen,08.04.2024,207,0,,923,0,426,20.9,15.4,25,28.3
St. Gallen,11.04.2024,253,0,,941.5,0,658,7.8,2.1,13.3,74.7
St. Gallen,21.04.2024,90,0,,927.2,17.6,24,0.4,-1.2,2.4,91
St. Gallen,27.04.2024,318,0,,919.4,0,739,12,4.2,17.1,44.2
St. Gallen,06.05.2024,131,0,,922.1,8.3,174,11.3,9.5,14.8,82.3
St. Gallen,07.05.2024,50,0,,926.3,33.7,0,8.9,7.9,9.9,94
St. Gallen,17.05.2024,204,0,,920.5,0.6,236,10.6,7.3,16,76.9
St. Gallen,18.05.2024,273,0,,923.5,12.9,483,13.3,8.6,18.5,69.9
St. Gallen,19.05.2024,230,0,,923.5,0,334,13.2,9.1,17.4,72.7
St. Gallen,20.05.2024,299,0,,920.9,5.2,640,15.5,10,20.3,66.8
St. Gallen,22.05.2024,163,0,,924.6,3.9,155,12.7,10.8,17.1,76.3
St. Gallen,23.05.2024,64,0,,927.7,15.2,9,10.3,8.6,11.8,87.3
St. Gallen,24.05.2024,184,0,,928.9,6,152,10.9,7.7,15,83.4
St. Gallen,25.05.2024,250,0,,929,0,418,11.6,7.1,16.7,74.4
St. Gallen,27.05.2024,144,0,,929.6,23.4,154,13.7,10.2,17.9,84.5
St. Gallen,07.06.2024,222,0,,929.7,5.4,311,18.1,14.2,22.8,73.1
St. Gallen,12.06.2024,303,0,,927.9,1.8,450,11.7,6.9,16.4,69.4
St. Gallen,19.06.2024,332,0,,927.3,0,782,21.7,17.3,26.8,64.1
St. Gallen,01.07.2024,219,0,,927.7,3.3,257,15.2,13.1,20.9,80.5
St. Gallen,06.07.2024,178,0,,922.5,32,370,18,13.3,24.2,76.2
St. Gallen,14.07.2024,308,0,,926.7,0,584,17.9,12,23.4,68.1
St. Gallen,19.07.2024,256,0,,930.5,0,504,21.5,17,25.8,71.5
St. Gallen,27.07.2024,280,0,,927.8,2.6,446,23.2,18.4,27.2,63.9
St. Gallen,29.07.2024,313,0,,933.6,0,753,19.3,14.4,24.3,78.5
St. Gallen,04.08.2024,219,0,,928.4,0,355,18.9,15.6,22,73.1
St. Gallen,06.08.2024,312,0,,925.6,0,803,21.1,16.3,25.7,70.5
St. Gallen,13.08.2024,282,0,,924.8,8.2,735,22.7,17.2,28.3,64.3
St. Gallen,17.08.2024,118,0,,926.9,3.3,64,19.7,17.8,21.9,85.6
St. Gallen,19.08.2024,122,0,,928.8,1.1,36,14.3,11.9,16.6,88.9
St. Gallen,28.08.2024,259,0,,930.6,0,742,20.2,14.8,25.6,70.9
St. Gallen,01.09.2024,212,0,,928,0.1,492,20.9,16.1,25.7,75.4
St. Gallen,05.09.2024,117,0,,920.3,4.1,179,17.9,14.1,25.5,85.7
St. Gallen,10.09.2024,137,0,,926.4,3.7,203,13,10.2,16.7,88
St. Gallen,11.09.2024,85,0,,922.8,17.7,138,11,5,13.8,82.7
St. Gallen,23.09.2024,77,0,,923.3,14.1,75,13.5,10.3,16.4,86.2
St. Gallen,25.09.2024,151,0,,921.8,6.3,355,13.3,9.6,16.1,75.2
St. Gallen,27.09.2024,76,0,,919.4,7.2,172,12.3,9.4,15.9,72.5
Bad Ragaz,23.01.2024,52,,,973.3,3.7,98,5.4,3.7,8.9,83.3
Bad Ragaz,30.01.2024,78,,,974.5,0,339,5.1,2.1,9.3,66.8
,,,,,,,,,,,
