Station/Location,Datum,"Globalstrahlung, Tagesmittel","Gesamtschneehöhe, Morgenmessung von 6 UTC","Gesamtbewölkung, Tagesmittel","Luftdruck auf Stationshöhe (QFE), Tagesmittel","Niederschlag, Tagessumme 6 UTC - 6 UTC Folgetag","Sonnenscheindauer, Tagessumme","Lufttemperatur 2 m über Boden, Tagesmittel","Lufttemperatur 2 m über Boden, Tagesminimum","Lufttemperatur 2 m über Boden, Tagesmaximum","Relative Luftfeuchtigkeit 2 m über Boden, Tagesmittel"
St. Gallen,2023-08-18,284.0,0.0,,929.2,0.0,750.0,22.3,16.5,27.3,53.5
St. Gallen,2023-08-20,275.0,0.0,,933.6,0.0,725.0,24.0,18.8,29.4,58.1
St. Gallen,2023-08-26,77.0,0.0,,925.8,44.6,94.0,16.8,14.1,19.7,89.2
St. Gallen,2023-08-27,43.0,0.0,,924.2,45.8,0.0,13.3,11.4,14.9,92.6
St. Gallen,2023-09-07,243.0,0.0,,931.3,0.0,728.0,19.5,15.0,24.2,81.5
St. Gallen,2023-09-15,152.0,0.0,,928.8,0.0,314.0,16.1,13.9,19.2,90.3
St. Gallen,2023-09-21,176.0,0.0,,917.1,26.7,343.0,17.0,12.4,20.9,77.7
St. Gallen,2023-09-24,201.0,0.0,,935.0,0.0,557.0,11.0,7.7,15.7,78.8
St. Gallen,2023-09-29,187.0,0.0,,934.0,0.0,543.0,18.7,13.9,23.6,59.9
St. Gallen,2023-09-30,152.0,0.0,,936.9,0.0,323.0,15.2,13.4,17.8,78.9
St. Gallen,2023-10-02,182.0,0.0,,934.6,0.0,635.0,17.9,13.5,22.6,63.5
St. Gallen,2023-10-06,164.0,0.0,,937.0,0.0,525.0,12.1,7.5,16.2,80.6
St. Gallen,2023-10-12,145.0,0.0,,931.3,0.0,439.0,19.8,16.9,22.8,38.0
St. Gallen,2023-11-04,57.0,0.0,,902.8,7.9,115.0,6.3,2.0,10.4,69.6
St. Gallen,2023-11-09,57.0,0.0,,920.9,0.0,59.0,6.3,2.9,9.1,58.3
St. Gallen,2023-11-10,44.0,0.0,,915.9,7.0,87.0,5.1,3.7,6.8,75.6
St. Gallen,2023-11-21,31.0,0.0,,924.4,6.9,1.0,5.2,4.1,7.2,87.2
St. Gallen,2023-11-26,41.0,2.0,,925.9,0.0,71.0,0.4,-1.6,2.3,79.4
St. Gallen,2023-11-28,6.0,0.0,,911.8,5.1,0.0,0.5,-2.1,3.0,88.7
St. Gallen,2023-11-30,9.0,5.0,,910.4,25.2,0.0,0.6,-1.8,6.1,90.2
St. Gallen,2023-12-05,40.0,29.0,,919.7,0.2,86.0,2.2,-2.1,3.9,80.1
St. Gallen,2023-12-10,26.0,0.0,,924.4,0.7,39.0,6.0,3.7,10.9,65.3
St. Gallen,2023-12-15,44.0,0.0,,943.4,0.0,152.0,2.1,0.4,3.9,87.4
St. Gallen,2023-12-17,41.0,0.0,,946.5,0.0,0.0,-0.7,-3.1,4.0,94.6
St. Gallen,2023-12-24,28.0,0.0,,928.2,5.5,74.0,6.8,2.5,10.8,68.0
St. Gallen,2023-12-31,37.0,0.0,,920.1,4.6,48.0,5.9,2.1,10.3,62.3
Bad Ragaz,2023-01-01,59.0,,,966.0,0.0,362.0,15.0,12.4,18.5,45.9
Bad Ragaz,2023-01-04,47.0,,,971.2,0.0,132.0,5.8,1.0,8.8,82.0
Bad Ragaz,2023-01-07,64.0,,,960.0,0.0,367.0,3.2,-0.5,9.6,77.3
Bad Ragaz,2023-01-11,27.0,,,963.4,0.4,19.0,3.8,1.3,7.2,73.9
Bad Ragaz,2023-01-18,53.0,,,938.5,0.4,171.0,0.3,-1.6,3.5,76.7
Bad Ragaz,2023-01-28,40.0,,,964.3,0.0,34.0,-0.1,-2.3,2.2,72.5
Bad Ragaz,2023-02-10,118.0,,,978.8,0.0,452.0,-0.1,-3.3,5.4,54.6
Bad Ragaz,2023-02-12,120.0,,,976.4,0.0,460.0,2.9,-2.3,9.5,65.7
Bad Ragaz,2023-03-07,149.0,,,946.0,0.0,359.0,4.6,1.3,8.8,63.5
Bad Ragaz,2023-03-28,225.0,,,967.4,0.8,516.0,4.8,0.4,9.6,64.3
Bad Ragaz,2023-03-31,65.0,,,951.2,8.5,65.0,8.8,5.7,12.2,79.2
Bad Ragaz,2023-04-05,252.0,,,960.8,0.0,585.0,3.7,-2.3,10.3,58.3
Bad Ragaz,2023-04-11,78.0,,,959.1,8.2,0.0,8.9,6.2,11.0,72.8
Bad Ragaz,2023-04-12,118.0,,,949.9,10.3,26.0,9.7,6.4,15.5,80.4
Bad Ragaz,2023-04-15,102.0,,,953.0,9.6,0.0,6.2,2.7,9.9,69.1
Bad Ragaz,2023-04-16,85.0,,,961.2,12.2,0.0,5.9,4.4,7.8,90.3
Bad Ragaz,2023-04-19,234.0,,,959.1,0.0,357.0,9.4,4.7,14.9,75.7
Bad Ragaz,2023-04-21,246.0,,,954.3,0.0,383.0,11.1,2.6,18.3,61.9
Bad Ragaz,2023-04-27,266.0,,,959.7,0.4,512.0,13.0,8.1,18.1,67.6
Bad Ragaz,2023-05-03,314.0,,,963.7,0.0,739.0,13.4,6.4,19.5,69.2
Bad Ragaz,2023-05-16,89.0,,,956.2,31.7,5.0,10.3,7.8,11.8,88.7
Bad Ragaz,2023-05-20,177.0,,,956.2,0.0,160.0,14.9,8.7,18.5,74.7
Bad Ragaz,2023-05-25,324.0,,,961.8,0.0,599.0,16.1,9.8,22.3,74.2
Bad Ragaz,2023-05-28,308.0,,,958.3,0.0,545.0,18.2,10.9,24.2,61.7
Bad Ragaz,2023-05-30,279.0,,,960.0,0.1,474.0,17.0,10.6,24.4,65.8
Bad Ragaz,2023-06-01,228.0,,,958.9,0.0,309.0,18.4,13.6,25.9,63.1
Bad Ragaz,2023-06-20,236.0,,,957.7,0.0,376.0,26.2,17.8,32.3,46.6
Bad Ragaz,2023-06-24,345.0,,,965.6,0.0,650.0,20.0,12.9,26.1,59.0
Bad Ragaz,2023-06-27,201.0,,,961.7,0.0,114.0,20.6,17.0,23.4,53.5
Bad Ragaz,2023-06-28,213.0,,,960.9,0.0,202.0,18.8,14.3,25.1,60.0
Bad Ragaz,2023-07-01,260.0,,,955.2,0.2,216.0,18.3,14.8,24.3,73.7
Bad Ragaz,2023-07-12,147.0,,,959.3,14.5,171.0,20.3,16.2,26.3,83.3
Bad Ragaz,2023-07-14,331.0,,,958.9,0.0,794.0,22.4,14.5,28.4,59.7
Bad Ragaz,2023-07-16,311.0,,,960.4,0.0,598.0,22.0,18.0,26.3,64.5
Bad Ragaz,2023-07-19,201.0,,,958.1,2.4,294.0,21.8,18.1,26.8,76.9
Bad Ragaz,2023-07-20,312.0,,,956.9,5.1,664.0,21.4,16.8,25.4,66.4
Bad Ragaz,2023-07-24,150.0,,,952.7,9.6,137.0,21.0,16.6,26.0,69.8
Bad Ragaz,2023-07-27,171.0,,,957.3,0.0,166.0,16.1,11.3,21.1,67.4
Bad Ragaz,2023-07-29,142.0,,,957.4,8.5,80.0,18.9,16.6,24.3,82.5
Bad Ragaz,2023-08-16,258.0,,,961.7,1.4,556.0,22.3,17.5,29.4,68.1
Bad Ragaz,2023-08-17,141.0,,,961.8,1.1,237.0,20.5,18.0,26.3,70.4
Bad Ragaz,2023-08-19,275.0,,,961.8,0.0,711.0,24.3,18.6,31.2,56.8
Bad Ragaz,2023-08-21,269.0,,,964.7,0.0,712.0,25.2,20.0,31.1,62.5
Bad Ragaz,2023-08-26,133.0,,,956.7,29.0,233.0,18.5,16.6,24.3,87.8
Bad Ragaz,2023-08-29,97.0,,,954.4,1.7,0.0,11.6,10.1,13.3,89.3
Bad Ragaz,2023-09-19,150.0,,,960.1,0.0,321.0,16.6,13.4,21.4,82.5
Bad Ragaz,2023-09-26,196.0,,,964.9,0.0,578.0,14.3,8.1,21.1,76.3
Bad Ragaz,2023-10-04,156.0,,,970.0,0.0,347.0,14.4,10.3,19.2,77.3
Bad Ragaz,2023-10-08,151.0,,,969.8,0.0,408.0,16.5,12.1,23.2,67.1
Bad Ragaz,2023-10-13,147.0,,,960.2,0.0,523.0,17.5,12.7,23.6,54.6
Bad Ragaz,2023-10-17,125.0,,,957.9,0.0,465.0,9.4,3.8,14.8,76.0
Bad Ragaz,2023-10-18,95.0,,,949.9,0.0,160.0,15.3,5.7,22.4,56.0
Bad Ragaz,2023-10-21,41.0,,,945.6,14.7,0.0,11.9,9.3,14.1,90.1
Bad Ragaz,2023-10-25,121.0,,,945.8,1.6,310.0,12.7,8.1,18.8,78.8
Bad Ragaz,2023-10-27,78.0,,,942.8,0.3,110.0,10.8,7.9,14.6,82.0
Bad Ragaz,2023-11-07,56.0,,,959.5,2.7,68.0,6.2,3.2,10.5,85.5
Bad Ragaz,2023-11-13,36.0,,,957.2,7.1,8.0,8.6,5.0,11.7,84.9
Bad Ragaz,2023-11-14,36.0,,,956.9,20.2,8.0,9.6,8.2,11.8,87.4
Bad Ragaz,2023-11-17,9.0,,,962.2,17.3,0.0,5.2,3.0,11.9,86.9
Bad Ragaz,2023-12-01,8.0,,,942.3,21.8,0.0,2.8,0.2,4.9,95.0
Bad Ragaz,2023-12-04,33.0,,,955.2,0.0,43.0,2.3,-3.5,6.2,54.5
Bad Ragaz,2023-12-08,17.0,,,955.7,2.7,0.0,3.9,2.1,5.9,77.6
Bad Ragaz,2023-12-11,4.0,,,955.3,26.1,0.0,5.7,5.0,6.7,88.8
Bad Ragaz,2023-12-24,47.0,,,962.1,1.5,197.0,5.5,1.8,8.1,76.7
Bad Ragaz,2023-01-10,59.0,,,964.3,0.0,192.0,4.0,2.1,6.7,67.7
Bad Ragaz,2023-01-12,34.0,,,964.1,0.0,26.0,4.4,1.5,7.2,78.5
Bad Ragaz,2023-01-20,35.0,,,957.7,0.0,8.0,-3.4,-7.2,-1.5,73.3
Bad Ragaz,2023-01-21,45.0,,,961.6,0.0,25.0,-1.7,-2.8,-0.7,77.0
Bad Ragaz,2023-01-24,63.0,,,971.7,0.0,173.0,-2.6,-6.2,1.8,79.8
Bad Ragaz,2023-01-25,69.0,,,968.5,0.0,293.0,-1.5,-4.9,2.0,81.7
Bad Ragaz,2023-01-29,94.0,,,967.7,0.0,394.0,-1.5,-4.7,2.6,70.8
Bad Ragaz,2023-02-02,17.0,,,970.8,0.0,1.0,4.1,2.1,6.5,74.2
Bad Ragaz,2023-02-04,33.0,,,974.8,0.3,0.0,3.8,0.9,6.0,86.6
Bad Ragaz,2023-02-05,30.0,,,975.7,4.4,0.0,2.0,-0.5,4.2,86.9
Bad Ragaz,2023-02-07,112.0,,,974.9,0.0,440.0,0.2,-3.0,5.1,69.0
Bad Ragaz,2023-02-08,113.0,,,973.5,0.0,446.0,-1.2,-4.1,2.0,68.6
Bad Ragaz,2023-02-09,114.0,,,974.4,0.0,448.0,-0.6,-4.6,4.6,58.3
Bad Ragaz,2023-02-11,88.0,,,977.4,0.0,102.0,1.8,-2.2,7.3,54.4
Bad Ragaz,2023-02-16,131.0,,,970.3,0.0,477.0,5.9,-1.3,13.1,58.0
Bad Ragaz,2023-02-19,111.0,,,968.0,0.0,291.0,7.9,3.3,14.0,69.4
Bad Ragaz,2023-02-22,114.0,,,956.7,1.9,276.0,8.5,4.2,13.8,55.4
Bad Ragaz,2023-02-27,123.0,,,958.9,0.0,206.0,0.0,-2.1,3.2,68.5
Bad Ragaz,2023-02-28,146.0,,,962.5,0.0,359.0,0.7,-2.3,5.2,71.9
Bad Ragaz,2023-03-04,145.0,,,961.8,0.0,403.0,5.6,1.5,10.7,73.2
Bad Ragaz,2023-03-05,157.0,,,956.3,0.0,465.0,3.3,0.0,8.6,70.6
Bad Ragaz,2023-03-08,67.0,,,944.1,1.2,1.0,7.7,2.2,13.2,63.3
Bad Ragaz,2023-03-11,46.0,,,951.8,14.6,0.0,1.4,0.2,3.8,92.9
Bad Ragaz,2023-03-16,205.0,,,959.9,0.0,576.0,7.2,0.6,14.6,47.2
Bad Ragaz,2023-03-21,165.0,,,959.6,0.0,256.0,10.1,4.8,16.0,67.7
Bad Ragaz,2023-03-27,72.0,,,959.3,5.3,27.0,2.6,0.4,5.4,86.0
Bad Ragaz,2023-04-09,248.0,,,963.9,0.0,548.0,8.2,3.6,13.4,69.7
Bad Ragaz,2023-04-26,300.0,,,958.7,0.9,540.0,10.3,5.0,16.2,67.0
Bad Ragaz,2023-04-30,227.0,,,958.2,13.0,267.0,14.3,11.6,19.0,74.6
Bad Ragaz,2023-05-07,194.0,,,959.6,5.5,215.0,15.7,12.6,23.3,74.3
Bad Ragaz,2023-05-08,184.0,,,962.9,0.5,113.0,14.8,12.4,19.7,84.1
Bad Ragaz,2023-05-10,65.0,,,957.5,18.3,0.0,10.8,8.5,13.0,89.6
Bad Ragaz,2023-05-31,307.0,,,959.2,0.0,541.0,18.9,12.7,25.3,58.4
Bad Ragaz,2023-06-06,315.0,,,959.0,0.0,673.0,18.3,11.6,24.7,55.5
Bad Ragaz,2023-06-07,333.0,,,958.4,0.0,674.0,19.6,11.6,25.8,50.5
Bad Ragaz,2023-06-08,254.0,,,956.7,0.0,429.0,18.9,14.1,26.4,58.8
Bad Ragaz,2023-06-09,345.0,,,954.5,0.0,691.0,20.9,13.6,27.5,52.9
Bad Ragaz,2023-06-18,313.0,,,957.1,0.0,620.0,22.7,15.5,30.3,46.2
Bad Ragaz,2023-06-22,162.0,,,958.9,8.6,103.0,24.0,16.5,30.3,57.8
Bad Ragaz,2023-06-30,138.0,,,956.1,0.0,11.0,18.3,15.7,21.0,80.2
Bad Ragaz,2023-07-03,275.0,,,958.3,0.0,407.0,20.2,16.4,24.8,63.5
Bad Ragaz,2023-07-06,214.0,,,961.4,0.2,281.0,18.1,13.3,22.8,72.5
Bad Ragaz,2023-07-21,114.0,,,956.5,8.9,69.0,17.9,15.5,22.0,87.9
Bad Ragaz,2023-07-23,262.0,,,957.8,0.0,525.0,21.7,15.4,27.1,60.4
Bad Ragaz,2023-07-25,166.0,,,951.6,19.7,110.0,16.2,12.3,20.4,84.5
Bad Ragaz,2023-07-31,213.0,,,958.0,0.4,183.0,18.4,12.5,23.0,76.7
Bad Ragaz,2023-08-07,148.0,,,963.0,1.7,97.0,12.7,10.2,16.0,78.6
Bad Ragaz,2023-08-10,290.0,,,963.4,0.0,643.0,20.0,14.9,26.5,69.4
Bad Ragaz,2023-08-12,220.0,,,963.1,1.8,303.0,22.8,18.2,28.9,68.6
Bad Ragaz,2023-08-13,225.0,,,961.6,0.7,481.0,22.3,17.9,29.1,72.2
Bad Ragaz,2023-08-14,255.0,,,959.7,0.0,553.0,24.7,17.8,33.5,64.6
Bad Ragaz,2023-08-15,194.0,,,961.1,25.9,265.0,23.5,18.5,28.3,65.4
Bad Ragaz,2023-08-18,265.0,,,960.3,0.0,652.0,22.5,16.5,29.7,64.0
Bad Ragaz,2023-08-20,274.0,,,964.1,0.0,706.0,24.7,19.0,30.7,60.6
Bad Ragaz,2023-08-24,235.0,,,959.4,0.4,581.0,26.1,19.8,32.8,58.8
Bad Ragaz,2023-09-02,247.0,,,963.4,0.0,611.0,19.6,14.4,25.8,67.8
Bad Ragaz,2023-09-03,210.0,,,967.9,0.0,390.0,20.0,14.9,25.0,70.6
Bad Ragaz,2023-09-07,237.0,,,961.9,0.0,642.0,21.5,16.0,26.9,72.5
Bad Ragaz,2023-09-21,145.0,,,947.9,29.9,241.0,21.0,14.5,26.4,53.6
Bad Ragaz,2023-09-24,176.0,,,966.9,0.0,460.0,12.5,8.0,18.6,76.5
Bad Ragaz,2023-09-27,193.0,,,963.4,0.0,576.0,16.0,9.9,22.4,73.7
Bad Ragaz,2023-10-07,137.0,,,969.9,0.0,326.0,14.4,9.8,20.9,71.0
Bad Ragaz,2023-10-11,155.0,,,964.1,0.0,527.0,16.5,12.4,23.5,63.3
Bad Ragaz,2023-10-12,135.0,,,963.3,0.0,380.0,16.3,12.1,22.7,63.8
Bad Ragaz,2023-10-20,20.0,,,930.5,29.2,0.0,15.6,11.0,23.7,75.5
Bad Ragaz,2023-10-22,134.0,,,955.4,0.0,492.0,10.8,7.5,15.7,81.7
Bad Ragaz,2023-10-30,52.0,,,946.7,39.6,8.0,14.8,9.6,19.4,68.2
Bad Ragaz,2023-10-31,26.0,,,952.7,3.5,0.0,9.0,7.3,10.7,90.8
Bad Ragaz,2023-11-02,21.0,,,936.9,25.0,11.0,10.7,6.6,17.0,70.5
Bad Ragaz,2023-11-09,46.0,,,953.3,0.0,70.0,9.9,6.5,13.9,46.3
Bad Ragaz,2023-11-16,41.0,,,956.4,2.8,51.0,7.6,3.8,13.3,69.5
Bad Ragaz,2023-11-18,52.0,,,967.4,2.6,123.0,5.0,1.5,7.4,79.2
Bad Ragaz,2023-11-21,53.0,,,956.4,5.1,71.0,6.6,4.5,9.6,89.6
Bad Ragaz,2023-11-30,10.0,,,943.2,6.4,0.0,3.0,0.5,5.9,80.0
Bad Ragaz,2023-12-02,15.0,,,950.3,1.1,0.0,-0.2,-2.2,0.8,90.1
Bad Ragaz,2023-12-07,69.0,,,960.3,0.0,366.0,2.2,0.4,4.4,70.8
Bad Ragaz,2023-12-16,62.0,,,982.1,0.0,359.0,2.4,-0.3,5.9,73.4
Bad Ragaz,2023-12-17,62.0,,,980.5,0.0,358.0,2.8,-0.7,8.9,79.0
Bad Ragaz,2023-12-18,62.0,,,976.8,0.0,357.0,3.6,0.3,9.8,77.4
Bad Ragaz,2023-12-19,62.0,,,968.1,0.0,357.0,3.8,0.0,8.8,72.4
Bad Ragaz,2023-12-21,8.0,,,954.3,9.7,0.0,4.5,3.0,11.2,81.8
Bad Ragaz,2023-12-22,1.0,,,952.2,9.8,0.0,7.5,3.9,10.6,71.6
Bad Ragaz,2023-12-29,55.0,,,961.8,0.0,149.0,6.5,4.1,10.3,62.0
Bad Ragaz,2023-12-30,60.0,,,960.7,0.0,350.0,5.7,2.4,9.6,66.3
Säntis,2023-01-01,73.0,135.0,,758.6,0.0,424.0,3.3,2.5,4.5,55.3
Säntis,2023-01-03,26.0,130.0,,758.3,5.7,0.0,-3.3,-4.6,-1.1,98.6
Säntis,2023-01-07,84.0,140.0,,751.1,0.0,450.0,0.5,-1.4,2.6,43.3
Säntis,2023-01-10,33.0,173.0,,749.0,3.9,0.0,-8.9,-11.5,-3.3,85.9
Säntis,2023-01-11,23.0,175.0,,750.5,26.4,0.0,-4.1,-7.7,-2.3,97.6
Säntis,2023-01-28,108.0,210.0,,745.9,0.0,476.0,-11.4,-15.3,-9.0,82.2
Säntis,2023-01-31,107.0,206.0,,752.2,1.0,360.0,-10.3,-12.4,-8.5,56.2
Säntis,2023-02-02,31.0,219.0,,753.5,9.2,0.0,-9.4,-10.5,-7.2,97.8
Säntis,2023-02-03,94.0,225.0,,757.1,29.2,246.0,-7.1,-9.9,-5.6,74.7
Säntis,2023-02-05,87.0,244.0,,757.7,10.9,97.0,-9.1,-11.3,-6.7,58.1
Säntis,2023-02-07,135.0,260.0,,755.8,0.0,590.0,-10.8,-14.5,-6.9,42.5
Säntis,2023-02-10,139.0,255.0,,760.6,0.0,586.0,-5.5,-8.6,-2.3,14.9
Säntis,2023-02-14,150.0,240.0,,763.5,0.0,609.0,2.7,0.5,4.6,14.8
Säntis,2023-02-25,89.0,225.0,,737.0,3.3,0.0,-8.7,-14.0,-4.0,99.1
Säntis,2023-02-26,83.0,253.0,,736.2,1.0,0.0,-16.5,-17.7,-13.9,87.2
Säntis,2023-03-01,185.0,258.0,,746.2,0.0,554.0,-5.1,-7.6,-2.9,54.4
Säntis,2023-03-02,182.0,258.0,,746.5,0.0,540.0,-5.1,-6.1,-3.7,69.4
Säntis,2023-03-15,187.0,300.0,,745.2,0.0,404.0,-11.6,-14.4,-9.3,91.2
Säntis,2023-03-16,215.0,300.0,,749.0,0.0,590.0,-4.1,-11.3,3.2,38.2
Säntis,2023-03-28,261.0,339.0,,751.2,5.2,569.0,-11.6,-14.0,-6.1,50.9
Säntis,2023-04-03,265.0,350.0,,748.2,0.5,494.0,-8.5,-12.9,-4.6,69.6
Säntis,2023-04-15,151.0,390.0,,742.3,21.0,10.0,-7.3,-8.6,-6.0,91.9
Säntis,2023-04-24,118.0,395.0,,744.0,22.9,0.0,-4.7,-6.6,-3.0,99.9
Säntis,2023-05-02,176.0,370.0,,753.8,2.4,42.0,-2.6,-3.3,-0.9,99.6
Säntis,2023-05-15,235.0,325.0,,748.1,9.3,64.0,-1.8,-3.1,-0.6,97.4
Säntis,2023-05-17,192.0,400.0,,751.2,0.6,0.0,-5.3,-7.0,-3.1,97.8
Säntis,2023-05-22,255.0,355.0,,754.3,6.4,520.0,5.4,4.0,6.7,81.9
Säntis,2023-05-30,245.0,290.0,,755.8,0.0,303.0,3.8,2.0,5.5,72.0
Säntis,2023-06-01,257.0,280.0,,755.8,0.6,434.0,5.0,3.8,6.9,86.5
Säntis,2023-06-07,304.0,240.0,,755.4,0.0,599.0,5.1,3.5,7.6,65.4
Säntis,2023-06-08,230.0,230.0,,754.1,2.8,448.0,5.3,3.3,6.8,75.1
Säntis,2023-06-09,328.0,215.0,,753.3,0.0,680.0,6.4,4.6,9.7,78.1
Säntis,2023-06-10,253.0,210.0,,753.8,0.0,270.0,6.0,5.3,7.8,89.5
Säntis,2023-06-11,248.0,205.0,,754.8,3.2,346.0,6.3,5.0,8.2,85.9
Säntis,2023-06-21,292.0,100.0,,761.1,0.0,557.0,12.6,9.5,15.4,66.3
Säntis,2023-06-27,183.0,50.0,,758.0,0.0,184.0,4.9,2.8,6.6,95.1
Säntis,2023-06-30,120.0,30.0,,753.3,37.4,0.0,5.5,2.3,7.6,98.6
Säntis,2023-07-01,198.0,20.0,,751.6,35.0,76.0,4.2,2.0,5.8,97.8
Säntis,2023-07-04,225.0,10.0,,755.7,0.2,84.0,5.9,3.9,8.3,97.9
Säntis,2023-07-05,103.0,0.0,,755.3,22.6,3.0,4.3,2.6,6.0,96.8
Säntis,2023-07-12,109.0,0.0,,757.6,33.9,104.0,8.9,4.1,12.9,87.3
Säntis,2023-07-13,188.0,0.0,,758.0,3.3,143.0,5.2,4.2,6.6,95.1
Säntis,2023-07-22,188.0,0.0,,756.0,0.0,125.0,4.6,3.4,6.0,94.4
Säntis,2023-07-23,328.0,0.0,,756.8,2.9,705.0,8.8,5.3,12.1,70.3
Säntis,2023-07-25,73.0,0.0,,747.7,50.4,2.0,2.6,-1.1,5.3,99.7
Säntis,2023-08-02,194.0,0.0,,748.2,16.9,255.0,8.0,2.1,12.6,89.4
Säntis,2023-08-05,132.0,0.0,,751.5,23.5,80.0,2.2,1.5,3.4,98.9
Säntis,2023-08-11,312.0,0.0,,763.6,0.0,765.0,11.0,8.0,14.6,71.2
Säntis,2023-08-15,203.0,0.0,,761.5,0.9,260.0,12.0,9.4,15.1,77.5
Säntis,2023-08-17,150.0,0.0,,760.7,0.1,325.0,11.0,9.0,13.5,64.4
Säntis,2023-08-19,268.0,0.0,,763.3,0.0,692.0,13.7,12.3,16.2,55.5
Säntis,2023-08-25,131.0,0.0,,758.5,14.1,230.0,11.5,8.5,15.0,75.7
Säntis,2023-09-01,201.0,5.0,,757.1,0.1,355.0,6.2,2.8,9.8,94.2
Säntis,2023-09-05,267.0,0.0,,762.2,0.0,730.0,14.1,12.0,15.7,19.3
Säntis,2023-09-06,263.0,0.0,,762.0,0.0,735.0,15.2,13.7,17.6,24.8
Säntis,2023-09-07,254.0,0.0,,762.0,0.1,690.0,14.0,11.4,16.3,63.4
Säntis,2023-09-11,225.0,0.0,,759.4,0.0,563.0,11.7,10.5,15.3,68.0
Säntis,2023-09-19,150.0,0.0,,755.5,4.5,172.0,4.3,2.9,6.1,99.4
Säntis,2023-09-24,191.0,10.0,,758.3,0.0,440.0,0.7,-2.8,6.5,75.8
Säntis,2023-10-01,190.0,0.0,,764.5,0.0,673.0,10.4,6.5,12.9,24.4
Säntis,2023-10-06,172.0,0.0,,763.0,0.0,575.0,7.0,4.0,11.3,31.2
Säntis,2023-10-13,170.0,0.0,,757.6,0.0,629.0,8.6,5.9,12.7,40.2
Säntis,2023-10-15,47.0,2.0,,752.0,4.4,0.0,-4.6,-6.5,-1.2,96.2
Säntis,2023-10-20,30.0,0.0,,731.5,24.0,0.0,4.0,-0.3,7.8,85.8
Säntis,2023-10-22,137.0,4.0,,748.1,0.0,397.0,-0.8,-3.0,0.9,92.9
Säntis,2023-10-24,31.0,0.0,,745.0,9.9,0.0,1.6,-1.5,4.9,92.3
Säntis,2023-10-26,53.0,5.0,,738.5,17.1,19.0,0.7,-1.5,1.9,99.3
Säntis,2023-10-28,133.0,9.0,,742.6,0.0,363.0,-1.7,-4.2,0.4,81.8
Säntis,2023-11-01,69.0,18.0,,745.0,0.1,175.0,-1.7,-4.0,0.3,71.3
Säntis,2023-11-02,30.0,15.0,,732.4,31.5,3.0,-2.0,-5.1,0.6,89.0
Säntis,2023-11-03,45.0,30.0,,728.8,11.2,0.0,-7.5,-8.4,-5.0,99.2
Säntis,2023-11-04,72.0,36.0,,729.4,14.0,194.0,-5.3,-7.6,-3.3,90.0
Säntis,2023-11-07,80.0,50.0,,747.9,14.8,152.0,-5.7,-8.1,-2.6,96.8
Säntis,2023-11-10,40.0,65.0,,738.7,30.6,0.0,-5.9,-8.1,-3.3,91.5
Säntis,2023-11-24,21.0,145.0,,742.3,44.4,0.0,-6.8,-12.4,-2.1,96.5
Säntis,2023-11-25,34.0,170.0,,739.1,42.2,0.0,-12.8,-15.0,-11.1,98.9
Säntis,2023-11-26,46.0,198.0,,743.6,1.7,0.0,-11.4,-12.2,-9.4,92.6
Säntis,2023-12-03,89.0,265.0,,746.0,0.0,193.0,-12.3,-15.9,-6.9,55.8
Säntis,2023-12-06,38.0,270.0,,743.8,8.4,0.0,-9.9,-11.3,-9.3,98.5
Säntis,2023-12-07,82.0,270.0,,746.9,0.0,474.0,-6.5,-11.8,-0.9,39.9
Säntis,2023-12-08,27.0,265.0,,744.7,25.8,0.0,-4.2,-6.2,-0.8,87.1
Säntis,2023-12-15,69.0,340.0,,759.2,0.0,0.0,-8.6,-10.2,-6.3,90.4
Säntis,2023-12-18,71.0,310.0,,765.9,0.0,488.0,4.6,2.4,5.9,27.3
Säntis,2023-12-24,35.0,365.0,,749.8,9.6,170.0,-3.5,-7.4,-0.7,92.7
Säntis,2023-12-27,63.0,350.0,,755.0,0.0,432.0,1.2,-3.7,4.1,25.9
Säntis,2023-12-29,32.0,350.0,,750.9,5.2,40.0,-3.3,-4.2,-1.9,93.1
Bad Ragaz,2023-01-06,66.0,,,966.0,0.0,368.0,5.4,0.6,9.5,76.9
Bad Ragaz,2023-01-13,33.0,,,961.1,0.9,37.0,5.1,1.9,8.9,75.3
Bad Ragaz,2023-01-17,42.0,,,930.7,0.0,66.0,1.4,-2.0,6.8,71.2
Bad Ragaz,2023-01-30,87.0,,,966.5,0.9,331.0,0.3,-4.8,5.1,72.9
Bad Ragaz,2023-01-31,89.0,,,969.2,0.0,306.0,2.6,-1.1,6.4,75.5
Bad Ragaz,2023-02-13,124.0,,,977.5,0.0,466.0,2.0,-2.7,7.8,80.7
Säntis,2023-01-14,58.0,183.0,,748.8,3.2,138.0,-4.5,-9.1,-1.1,69.4
Bad Ragaz,2023-02-20,136.0,,,968.6,0.0,494.0,9.3,4.7,16.0,61.6
Säntis,2023-01-15,22.0,185.0,,741.6,17.4,0.0,-6.3,-12.0,-0.6,86.1
Bad Ragaz,2023-02-26,79.0,,,952.9,0.0,10.0,-0.6,-1.7,1.8,66.8
Säntis,2023-01-19,55.0,196.0,,734.2,0.0,42.0,-16.2,-18.0,-15.1,52.4
Bad Ragaz,2023-03-01,146.0,,,960.0,0.0,351.0,1.3,-1.8,5.4,73.8
