Datum,pm10_stundenmittelwerte_ug_m3,pm2_5_stundenmittelwerte_ug_m3,no2_stundenmittelwerte_ug_m3
2023-02-14 10:00:00+00:00,30.656,23.228,20.883
2023-02-14 11:00:00+00:00,33.43,24.816,28.768
2023-02-14 12:00:00+00:00,34.468,25.76,22.718
2023-02-14 13:00:00+00:00,35.742,25.879,27.606
2023-02-14 14:00:00+00:00,38.493,26.787,28.324
2023-02-14 15:00:00+00:00,41.27,28.392,33.265
2023-02-14 16:00:00+00:00,40.417,28.901,35.008
2023-02-14 17:00:00+00:00,40.723,30.223,41.037
2023-02-14 18:00:00+00:00,46.796,34.46,50.257
2023-02-14 19:00:00+00:00,51.606,37.883,57.193
2023-02-14 20:00:00+00:00,47.831,36.559,53.633
2023-02-14 21:00:00+00:00,35.977,29.203,49.178
2023-02-14 22:00:00+00:00,29.787,24.594,46.433
2023-02-14 23:00:00+00:00,29.279,24.684,43.136
2023-02-15 00:00:00+00:00,30.516,25.727,40.631
2023-02-15 01:00:00+00:00,30.061,25.205,37.437
2023-02-15 02:00:00+00:00,27.684,22.777,34.461
2023-02-15 03:00:00+00:00,26.596,22.222,31.606
2023-02-15 04:00:00+00:00,24.856,20.467,28.606
2023-02-15 05:00:00+00:00,23.178,18.993,30.229
2023-02-15 06:00:00+00:00,22.048,17.56,33.61
2023-02-15 07:00:00+00:00,23.635,18.084,37.339
2023-02-15 08:00:00+00:00,26.651,19.569,32.01
2023-02-15 09:00:00+00:00,27.397,20.234,30.027
2023-02-15 10:00:00+00:00,31.042,22.053,29.893
2023-02-15 11:00:00+00:00,31.552,22.699,28.857
2023-02-15 12:00:00+00:00,32.464,23.07,28.59
2023-02-15 13:00:00+00:00,34.707,23.493,35.993
2023-02-15 14:00:00+00:00,37.801,24.36,43.839
2023-02-15 15:00:00+00:00,36.716,24.117,41.514
2023-02-15 16:00:00+00:00,34.27,23.539,42.714
2023-02-15 17:00:00+00:00,38.645,24.165,56.247
2023-02-15 18:00:00+00:00,37.772,27.006,61.923
2023-02-15 19:00:00+00:00,41.135,30.408,53.882
2023-02-15 20:00:00+00:00,40.176,28.829,51.806
2023-02-15 21:00:00+00:00,38.774,28.01,47.798
2023-02-15 22:00:00+00:00,36.743,27.445,45.581
2023-02-15 23:00:00+00:00,36.499,26.966,45.518
2023-02-16 00:00:00+00:00,35.669,26.707,43.455
2023-02-16 01:00:00+00:00,33.552,24.749,41.274
2023-02-16 02:00:00+00:00,32.155,24.419,38.826
2023-02-16 03:00:00+00:00,32.605,24.636,37.853
2023-02-16 04:00:00+00:00,30.611,23.662,36.884
2023-02-16 05:00:00+00:00,31.288,23.615,35.619
2023-02-16 06:00:00+00:00,30.889,23.494,36.161
2023-02-16 07:00:00+00:00,32.455,24.257,37.586
2023-02-16 08:00:00+00:00,34.636,24.395,38.799
2023-02-16 09:00:00+00:00,36.953,24.946,36.387
2023-02-16 10:00:00+00:00,41.287,26.383,39.616
2023-02-16 11:00:00+00:00,45.541,26.845,43.724
2023-02-16 12:00:00+00:00,47.986,26.726,47.735
2023-02-16 13:00:00+00:00,36.685,20.616,60.322
2023-02-16 14:00:00+00:00,27.604,15.465,51.861
2023-02-16 15:00:00+00:00,31.082,15.12,66.46
2023-02-16 16:00:00+00:00,23.796,10.265,47.221
2023-02-16 17:00:00+00:00,23.059,10.557,59.267
2023-02-16 18:00:00+00:00,24.941,12.15,94.284
2023-02-16 19:00:00+00:00,29.832,14.696,83.484
2023-02-16 20:00:00+00:00,32.995,17.025,91.326
2023-02-16 21:00:00+00:00,34.939,19.567,82.698
2023-02-16 22:00:00+00:00,30.837,18.514,72.602
2023-02-16 23:00:00+00:00,30.93,19.507,59.975
2023-02-17 00:00:00+00:00,30.244,18.715,58.159
2023-02-17 01:00:00+00:00,26.558,17.195,48.071
2023-02-17 02:00:00+00:00,25.878,16.171,42.799
2023-02-17 03:00:00+00:00,24.44,15.893,38.934
2023-02-17 04:00:00+00:00,25.457,15.823,37.831
2023-02-17 05:00:00+00:00,24.606,14.621,49.643
2023-02-17 06:00:00+00:00,29.808,15.253,70.675
2023-02-17 07:00:00+00:00,38.169,17.9,75.393
2023-02-17 08:00:00+00:00,45.848,19.304,72.451
2023-02-17 09:00:00+00:00,44.301,18.262,72.929
2023-02-17 10:00:00+00:00,32.793,15.423,59.455
2023-02-17 11:00:00+00:00,33.067,15.128,60.586
2023-02-17 12:00:00+00:00,26.314,13.964,44.547
2023-02-17 13:00:00+00:00,29.334,14.268,65.412
2023-02-17 14:00:00+00:00,31.58,13.363,81.462
2023-02-17 15:00:00+00:00,21.803,10.828,38.52
2023-02-17 16:00:00+00:00,21.637,10.56,34.077
2023-02-17 17:00:00+00:00,20.048,10.373,47.57
2023-02-17 18:00:00+00:00,18.804,10.053,49.541
2023-02-17 19:00:00+00:00,14.112,9.602,26.797
2023-02-17 20:00:00+00:00,15.044,10.406,30.224
2023-02-17 21:00:00+00:00,19.764,13.96,52.178
2023-02-17 22:00:00+00:00,19.484,13.771,42.562
2023-02-17 23:00:00+00:00,7.441,5.737,9.777
2023-02-18 00:00:00+00:00,5.998,4.702,6.0
2023-02-18 01:00:00+00:00,5.761,4.782,3.41
2023-02-18 02:00:00+00:00,5.488,4.566,4.038
2023-02-18 03:00:00+00:00,4.35,3.852,3.14
2023-02-18 04:00:00+00:00,4.641,3.809,3.071
2023-02-18 05:00:00+00:00,4.301,3.759,4.175
2023-02-18 06:00:00+00:00,4.328,3.77,4.736
2023-02-18 07:00:00+00:00,4.717,3.88,9.438
2023-02-18 08:00:00+00:00,5.676,3.949,10.689
2023-02-18 09:00:00+00:00,8.15,4.642,16.864
2023-02-18 10:00:00+00:00,8.928,4.665,11.046
2023-02-18 11:00:00+00:00,7.948,4.431,11.863
2023-02-18 12:00:00+00:00,6.183,4.373,8.406
2023-02-18 13:00:00+00:00,8.353,4.732,14.173
2023-02-18 14:00:00+00:00,9.933,4.977,14.994
2023-02-18 15:00:00+00:00,7.937,5.02,12.711
2023-02-18 16:00:00+00:00,9.23,5.305,15.999
2023-02-18 17:00:00+00:00,9.47,5.668,21.278
2023-02-18 18:00:00+00:00,11.662,6.733,36.793
2023-02-18 19:00:00+00:00,9.471,6.473,17.953
2023-02-18 20:00:00+00:00,9.063,6.712,10.964
2023-02-18 21:00:00+00:00,7.89,5.9,6.708
2023-02-18 22:00:00+00:00,7.668,5.743,6.861
2023-02-18 23:00:00+00:00,6.37,4.966,6.216
2023-02-19 00:00:00+00:00,7.884,6.11,8.94
2023-02-19 01:00:00+00:00,7.87,6.198,4.63
2023-02-19 02:00:00+00:00,7.386,5.99,5.676
2023-02-19 03:00:00+00:00,7.194,5.903,5.842
2023-02-19 04:00:00+00:00,7.152,5.886,4.239
2023-02-19 05:00:00+00:00,7.184,6.018,6.792
2023-02-19 06:00:00+00:00,7.626,6.069,7.244
2023-02-19 07:00:00+00:00,7.816,6.249,5.948
2023-02-19 08:00:00+00:00,6.771,5.689,3.478
2023-02-19 09:00:00+00:00,5.759,4.996,4.198
2023-02-19 10:00:00+00:00,5.548,4.395,5.677
2023-02-19 11:00:00+00:00,5.817,4.57,5.608
2023-02-19 12:00:00+00:00,6.293,5.093,8.778
2023-02-19 13:00:00+00:00,6.932,5.415,8.334
2023-02-19 14:00:00+00:00,8.05,5.515,11.003
2023-02-19 15:00:00+00:00,8.529,6.055,10.228
2023-02-19 16:00:00+00:00,8.479,6.209,12.564
2023-02-19 17:00:00+00:00,9.807,6.792,15.573
2023-02-19 18:00:00+00:00,10.616,7.608,15.267
2023-02-19 19:00:00+00:00,10.345,7.26,12.279
2023-02-19 20:00:00+00:00,10.118,7.531,8.191
2023-02-19 21:00:00+00:00,10.106,7.468,10.94
2023-02-19 22:00:00+00:00,11.75,8.534,10.947
2023-02-19 23:00:00+00:00,9.017,7.023,5.392
2023-02-20 00:00:00+00:00,7.908,6.524,5.446
2023-02-20 01:00:00+00:00,9.277,7.42,14.256
2023-02-20 02:00:00+00:00,11.616,8.971,17.342
2023-02-20 03:00:00+00:00,11.206,8.653,17.618
2023-02-20 04:00:00+00:00,10.482,8.167,15.386
2023-02-20 05:00:00+00:00,10.651,8.062,23.711
2023-02-20 06:00:00+00:00,11.578,8.576,33.36
2023-02-20 07:00:00+00:00,13.182,9.225,38.332
2023-02-20 08:00:00+00:00,17.463,10.084,35.171
2023-02-20 09:00:00+00:00,22.345,11.161,32.202
2023-02-20 10:00:00+00:00,20.996,10.996,34.012
2023-02-20 11:00:00+00:00,20.719,10.618,33.337
2023-02-20 12:00:00+00:00,15.769,8.35,25.297
2023-02-20 13:00:00+00:00,15.883,8.077,38.898
2023-02-20 14:00:00+00:00,18.924,8.175,43.979
2023-02-20 15:00:00+00:00,21.478,8.529,44.076
2023-02-20 16:00:00+00:00,19.695,8.269,52.439
2023-02-20 17:00:00+00:00,22.856,8.957,70.046
2023-02-20 18:00:00+00:00,28.777,11.752,91.837
2023-02-20 19:00:00+00:00,27.033,12.13,81.233
2023-02-20 20:00:00+00:00,24.539,13.619,58.167
2023-02-20 21:00:00+00:00,21.851,12.602,59.466
2023-02-20 22:00:00+00:00,20.068,11.962,48.363
2023-02-20 23:00:00+00:00,19.32,11.21,40.395
2023-02-21 00:00:00+00:00,18.907,11.958,41.268
2023-02-21 01:00:00+00:00,18.638,11.945,37.69
2023-02-21 02:00:00+00:00,18.681,12.171,37.307
2023-02-21 03:00:00+00:00,15.582,10.806,32.877
2023-02-21 04:00:00+00:00,15.971,11.161,28.703
2023-02-21 05:00:00+00:00,14.866,10.462,31.522
2023-02-21 06:00:00+00:00,15.149,10.112,36.483
2023-02-21 07:00:00+00:00,17.885,10.772,42.744
2023-02-21 08:00:00+00:00,25.105,11.959,39.661
2023-02-21 09:00:00+00:00,23.883,12.81,37.29
2023-02-21 10:00:00+00:00,28.413,14.069,37.389
2023-02-21 11:00:00+00:00,32.273,15.365,39.747
2023-02-21 12:00:00+00:00,31.196,14.972,32.588
2023-02-21 13:00:00+00:00,24.923,14.078,36.553
2023-02-21 14:00:00+00:00,25.447,13.335,44.255
2023-02-21 15:00:00+00:00,25.399,13.645,46.186
2023-02-21 16:00:00+00:00,33.347,14.644,66.783
2023-02-21 17:00:00+00:00,35.195,14.312,81.391
2023-02-21 18:00:00+00:00,36.697,16.014,90.515
2023-02-21 19:00:00+00:00,40.742,18.654,82.991
2023-02-21 20:00:00+00:00,32.969,17.906,68.066
2023-02-21 21:00:00+00:00,29.411,17.377,57.57
2023-02-21 22:00:00+00:00,27.259,16.735,53.14
2023-02-21 23:00:00+00:00,26.017,16.565,48.529
2023-02-22 00:00:00+00:00,22.546,14.476,47.045
2023-02-22 01:00:00+00:00,22.979,15.597,42.159
2023-02-22 02:00:00+00:00,22.686,15.471,44.286
2023-02-22 03:00:00+00:00,22.865,15.794,41.424
2023-02-22 04:00:00+00:00,21.166,15.171,34.743
2023-02-22 05:00:00+00:00,21.201,14.577,35.799
2023-02-22 06:00:00+00:00,22.153,14.502,37.675
2023-02-22 07:00:00+00:00,23.874,15.34,41.564
2023-02-22 08:00:00+00:00,27.021,16.307,40.039
2023-02-22 09:00:00+00:00,31.29,16.781,38.933
2023-02-22 10:00:00+00:00,37.889,19.085,38.694
2023-02-22 11:00:00+00:00,38.128,19.977,37.846
2023-02-22 12:00:00+00:00,36.792,19.906,40.156
2023-02-22 13:00:00+00:00,34.348,19.304,35.132
2023-02-22 14:00:00+00:00,31.144,19.591,19.966
2023-02-22 15:00:00+00:00,36.56,21.33,27.266
2023-02-22 16:00:00+00:00,34.921,21.372,40.46
2023-02-22 17:00:00+00:00,34.811,21.963,35.253
2023-02-22 18:00:00+00:00,35.918,23.591,58.004
2023-02-22 19:00:00+00:00,38.786,25.876,56.521
2023-02-22 20:00:00+00:00,34.984,24.824,42.405
2023-02-22 21:00:00+00:00,34.523,24.471,42.371
2023-02-22 22:00:00+00:00,33.799,24.329,26.015
2023-02-22 23:00:00+00:00,35.725,26.22,26.5
2023-02-23 00:00:00+00:00,37.277,27.418,38.169
2023-02-23 01:00:00+00:00,34.499,26.135,26.597
2023-02-23 02:00:00+00:00,33.359,25.104,23.258
2023-02-23 03:00:00+00:00,33.887,25.628,22.77
2023-02-23 04:00:00+00:00,33.045,25.132,22.106
2023-02-23 05:00:00+00:00,29.653,23.2,23.504
2023-02-23 06:00:00+00:00,29.194,22.597,30.843
2023-02-23 07:00:00+00:00,29.075,22.187,36.154
2023-02-23 08:00:00+00:00,29.868,22.314,34.576
2023-02-23 09:00:00+00:00,30.42,21.589,31.011
2023-02-23 10:00:00+00:00,33.219,21.998,34.117
2023-02-23 11:00:00+00:00,38.289,22.616,37.645
2023-02-23 12:00:00+00:00,30.639,15.188,25.242
2023-02-23 13:00:00+00:00,31.017,14.273,30.901
2023-02-23 14:00:00+00:00,35.054,14.893,37.961
2023-02-23 15:00:00+00:00,35.423,14.348,37.613
2023-02-23 16:00:00+00:00,35.4,14.21,43.367
2023-02-23 17:00:00+00:00,36.658,14.489,46.213
2023-02-23 18:00:00+00:00,40.149,16.055,65.584
2023-02-23 19:00:00+00:00,39.915,17.667,58.136
2023-02-23 20:00:00+00:00,39.476,18.729,39.779
2023-02-23 21:00:00+00:00,37.082,19.349,31.093
2023-02-23 22:00:00+00:00,34.883,20.405,34.971
2023-02-23 23:00:00+00:00,32.809,19.889,36.007
2023-02-24 00:00:00+00:00,34.423,18.961,40.692
2023-02-24 01:00:00+00:00,32.655,18.821,33.42
2023-02-24 02:00:00+00:00,33.364,18.366,33.434
2023-02-24 03:00:00+00:00,32.911,18.212,32.714
2023-02-24 04:00:00+00:00,31.8,17.62,30.658
2023-02-24 05:00:00+00:00,33.98,18.482,29.872
2023-02-24 06:00:00+00:00,49.256,24.462,33.226
2023-02-24 07:00:00+00:00,57.995,29.931,34.282
2023-02-24 08:00:00+00:00,47.87,27.91,32.377
2023-02-24 09:00:00+00:00,37.008,22.511,25.545
2023-02-24 10:00:00+00:00,30.764,19.689,26.077
2023-02-24 11:00:00+00:00,31.553,18.338,29.839
2023-02-24 12:00:00+00:00,35.154,20.606,34.982
2023-02-24 13:00:00+00:00,36.993,20.468,30.041
2023-02-24 14:00:00+00:00,36.417,19.205,35.648
2023-02-24 15:00:00+00:00,40.429,19.97,42.377
2023-02-24 16:00:00+00:00,42.817,20.049,53.414
2023-02-24 17:00:00+00:00,42.485,21.126,52.871
2023-02-24 18:00:00+00:00,42.974,21.839,48.276
2023-02-24 19:00:00+00:00,38.706,17.954,24.116
2023-02-24 20:00:00+00:00,40.265,17.971,19.454
2023-02-24 21:00:00+00:00,34.675,16.346,13.552
2023-02-24 22:00:00+00:00,28.189,14.751,10.379
2023-02-24 23:00:00+00:00,21.513,13.123,10.632
2023-02-25 00:00:00+00:00,16.049,11.271,11.806
2023-02-25 01:00:00+00:00,12.974,9.686,8.777
2023-02-25 02:00:00+00:00,13.708,10.475,9.403
2023-02-25 03:00:00+00:00,15.424,11.738,11.918
2023-02-25 04:00:00+00:00,15.486,11.853,9.905
2023-02-25 05:00:00+00:00,13.911,10.734,11.242
2023-02-25 06:00:00+00:00,13.405,10.487,13.661
2023-02-25 07:00:00+00:00,14.422,10.527,14.804
2023-02-25 08:00:00+00:00,13.733,9.975,19.445
2023-02-25 09:00:00+00:00,14.369,9.857,24.595
2023-02-25 10:00:00+00:00,11.406,7.338,21.201
2023-02-25 11:00:00+00:00,11.343,7.238,30.388
2023-02-25 12:00:00+00:00,11.091,7.23,29.186
2023-02-25 13:00:00+00:00,10.898,7.382,26.571
2023-02-25 14:00:00+00:00,10.637,7.03,21.646
2023-02-25 15:00:00+00:00,11.492,7.309,20.384
2023-02-25 16:00:00+00:00,11.281,7.701,24.036
2023-02-25 17:00:00+00:00,11.229,7.509,27.224
2023-02-25 18:00:00+00:00,14.041,9.146,41.491
2023-02-25 19:00:00+00:00,25.112,18.576,34.732
2023-02-25 20:00:00+00:00,22.662,16.693,44.047
2023-02-25 21:00:00+00:00,25.442,19.01,46.916
2023-02-25 22:00:00+00:00,27.934,20.651,51.731
2023-02-25 23:00:00+00:00,22.502,16.659,29.614
2023-02-26 00:00:00+00:00,12.005,8.291,12.472
2023-02-26 01:00:00+00:00,11.192,8.204,13.435
2023-02-26 02:00:00+00:00,9.819,6.892,9.675
2023-02-26 03:00:00+00:00,9.328,6.815,9.268
2023-02-26 04:00:00+00:00,8.897,6.981,7.812
2023-02-26 05:00:00+00:00,9.383,6.907,12.47
2023-02-26 06:00:00+00:00,8.332,6.449,9.418
2023-02-26 07:00:00+00:00,8.487,6.585,13.888
2023-02-26 08:00:00+00:00,8.821,6.486,12.631
2023-02-26 09:00:00+00:00,7.162,4.98,7.076
2023-02-26 10:00:00+00:00,7.381,5.134,8.469
2023-02-26 11:00:00+00:00,7.449,5.099,9.428
2023-02-26 12:00:00+00:00,7.08,5.018,9.309
2023-02-26 13:00:00+00:00,6.879,4.861,10.075
2023-02-26 14:00:00+00:00,6.68,4.976,12.234
2023-02-26 15:00:00+00:00,6.734,5.017,11.538
2023-02-26 16:00:00+00:00,8.398,6.233,13.932
2023-02-26 17:00:00+00:00,8.928,6.496,16.884
2023-02-26 18:00:00+00:00,8.835,6.146,20.727
2023-02-26 19:00:00+00:00,12.296,9.632,16.16
2023-02-26 20:00:00+00:00,11.038,8.771,13.348
2023-02-26 21:00:00+00:00,8.103,5.978,12.082
2023-02-26 22:00:00+00:00,7.655,5.957,9.86
2023-02-26 23:00:00+00:00,7.359,5.444,8.904
2023-02-27 00:00:00+00:00,6.911,5.56,5.433
2023-02-27 01:00:00+00:00,6.985,5.836,4.026
2023-02-27 02:00:00+00:00,7.473,6.021,4.721
2023-02-27 03:00:00+00:00,8.433,6.262,6.161
2023-02-27 04:00:00+00:00,7.72,6.248,4.443
2023-02-27 05:00:00+00:00,8.356,6.423,12.222
2023-02-27 06:00:00+00:00,9.101,6.659,17.902
2023-02-27 07:00:00+00:00,10.096,7.095,22.465
2023-02-27 08:00:00+00:00,10.288,7.241,18.152
2023-02-27 09:00:00+00:00,10.308,7.517,19.237
2023-02-27 10:00:00+00:00,10.549,7.827,18.703
2023-02-27 11:00:00+00:00,10.798,7.945,17.815
2023-02-27 12:00:00+00:00,10.677,8.501,18.95
2023-02-27 13:00:00+00:00,12.762,9.308,22.444
2023-02-27 14:00:00+00:00,11.935,8.929,19.094
2023-02-27 15:00:00+00:00,12.271,8.615,22.937
2023-02-27 16:00:00+00:00,11.537,8.754,25.041
2023-02-27 17:00:00+00:00,12.477,8.921,23.605
2023-02-27 18:00:00+00:00,13.503,9.88,19.691
2023-02-27 19:00:00+00:00,12.44,9.432,17.556
2023-02-27 20:00:00+00:00,11.711,8.754,19.7
2023-02-27 21:00:00+00:00,11.955,8.639,22.356
2023-02-27 22:00:00+00:00,13.59,9.224,19.926
2023-02-27 23:00:00+00:00,14.031,11.068,10.801
2023-02-28 00:00:00+00:00,17.421,14.257,10.1
2023-02-28 01:00:00+00:00,12.008,10.152,9.078
2023-02-28 02:00:00+00:00,12.457,10.445,7.314
2023-02-28 03:00:00+00:00,12.696,10.711,8.934
2023-02-28 04:00:00+00:00,12.844,10.685,9.659
2023-02-28 05:00:00+00:00,13.496,10.858,23.19
2023-02-28 06:00:00+00:00,14.256,11.274,36.672
2023-02-28 07:00:00+00:00,15.765,12.61,49.918
2023-02-28 08:00:00+00:00,16.538,12.175,48.964
2023-02-28 09:00:00+00:00,17.549,12.54,41.9
2023-02-28 10:00:00+00:00,17.363,12.998,42.479
2023-02-28 11:00:00+00:00,19.586,13.814,37.695
2023-02-28 12:00:00+00:00,27.013,15.862,32.498
2023-02-28 13:00:00+00:00,26.397,15.262,23.402
2023-02-28 14:00:00+00:00,20.73,14.691,16.499
2023-02-28 15:00:00+00:00,22.141,15.625,17.181
2023-02-28 16:00:00+00:00,22.847,16.614,22.026
2023-02-28 17:00:00+00:00,23.08,17.473,29.684
2023-02-28 18:00:00+00:00,25.107,18.899,31.509
2023-02-28 19:00:00+00:00,29.256,21.102,38.872
2023-02-28 20:00:00+00:00,30.532,22.072,43.195
2023-02-28 21:00:00+00:00,30.574,23.1,35.085
2023-02-28 22:00:00+00:00,33.094,25.124,36.79
2023-02-28 23:00:00+00:00,37.481,28.428,42.2
2023-03-01 00:00:00+00:00,37.018,29.124,36.297
2023-03-01 01:00:00+00:00,36.443,28.049,37.224
2023-03-01 02:00:00+00:00,33.048,25.722,25.026
2023-03-01 03:00:00+00:00,29.57,23.917,24.32
2023-03-01 04:00:00+00:00,29.873,23.607,33.461
2023-03-01 05:00:00+00:00,30.585,23.218,39.183
2023-03-01 06:00:00+00:00,28.839,22.345,44.348
2023-03-01 07:00:00+00:00,30.139,22.089,51.228
2023-03-01 08:00:00+00:00,29.826,21.553,46.182
2023-03-01 09:00:00+00:00,32.629,23.003,40.924
2023-03-01 10:00:00+00:00,35.477,24.105,44.67
2023-03-01 11:00:00+00:00,43.134,27.159,46.57
2023-03-01 12:00:00+00:00,41.822,28.487,49.83
2023-03-01 13:00:00+00:00,41.59,27.851,51.094
2023-03-01 14:00:00+00:00,39.258,27.259,50.475
2023-03-01 15:00:00+00:00,36.052,25.286,41.55
2023-03-01 16:00:00+00:00,35.317,25.06,44.343
2023-03-01 17:00:00+00:00,30.757,23.873,24.205
2023-03-01 18:00:00+00:00,32.276,24.719,26.938
2023-03-01 19:00:00+00:00,33.117,26.456,37.269
2023-03-01 20:00:00+00:00,34.39,26.98,33.867
2023-03-01 21:00:00+00:00,33.473,26.874,31.158
2023-03-01 22:00:00+00:00,34.37,27.302,43.252
2023-03-01 23:00:00+00:00,37.015,28.712,43.86
2023-03-02 00:00:00+00:00,39.288,30.666,44.709
2023-03-02 01:00:00+00:00,37.002,30.698,45.514
2023-03-02 02:00:00+00:00,36.249,30.234,37.644
2023-03-02 03:00:00+00:00,39.375,32.489,35.447
2023-03-02 04:00:00+00:00,42.641,34.387,28.536
2023-03-02 05:00:00+00:00,34.47,27.051,28.83
2023-03-02 06:00:00+00:00,33.723,25.863,42.834
2023-03-02 07:00:00+00:00,35.82,27.33,45.415
2023-03-02 08:00:00+00:00,38.393,29.417,46.548
2023-03-02 09:00:00+00:00,40.881,31.266,44.915
2023-03-02 10:00:00+00:00,47.035,32.822,50.316
2023-03-02 11:00:00+00:00,46.445,33.369,45.23
2023-03-02 12:00:00+00:00,44.99,33.883,42.743
2023-03-02 13:00:00+00:00,46.149,35.17,45.418
2023-03-02 14:00:00+00:00,47.496,36.073,40.312
2023-03-02 15:00:00+00:00,44.361,33.288,34.188
2023-03-02 16:00:00+00:00,44.33,33.045,47.541
2023-03-02 17:00:00+00:00,45.151,34.168,52.956
2023-03-02 18:00:00+00:00,48.766,35.508,56.788
2023-03-02 19:00:00+00:00,49.213,36.866,62.307
2023-03-02 20:00:00+00:00,53.23,39.508,60.533
2023-03-02 21:00:00+00:00,51.604,39.584,48.721
2023-03-02 22:00:00+00:00,51.892,40.18,41.745
2023-03-02 23:00:00+00:00,48.567,39.24,33.71
2023-03-03 00:00:00+00:00,46.972,38.43,23.798
2023-03-03 01:00:00+00:00,45.574,38.456,24.02
2023-03-03 02:00:00+00:00,45.562,38.612,23.764
2023-03-03 03:00:00+00:00,48.483,40.202,32.536
2023-03-03 04:00:00+00:00,48.847,40.365,26.585
2023-03-03 05:00:00+00:00,52.253,42.531,40.097
2023-03-03 06:00:00+00:00,56.676,44.753,48.219
2023-03-03 07:00:00+00:00,62.527,46.765,51.69
2023-03-03 08:00:00+00:00,69.277,48.625,45.677
2023-03-03 09:00:00+00:00,67.736,50.03,39.649
2023-03-03 10:00:00+00:00,69.858,49.226,39.905
2023-03-03 11:00:00+00:00,57.879,43.454,29.426
2023-03-03 12:00:00+00:00,56.721,42.835,31.199
2023-03-03 13:00:00+00:00,57.933,44.18,36.84
2023-03-03 14:00:00+00:00,58.617,43.052,39.092
2023-03-03 15:00:00+00:00,56.871,42.878,39.508
2023-03-03 16:00:00+00:00,59.898,44.083,43.335
2023-03-03 17:00:00+00:00,60.404,45.203,37.837
2023-03-03 18:00:00+00:00,59.748,43.89,42.033
2023-03-03 19:00:00+00:00,57.637,44.195,38.747
2023-03-03 20:00:00+00:00,59.985,45.811,41.532
2023-03-03 21:00:00+00:00,60.563,47.597,43.396
2023-03-03 22:00:00+00:00,61.476,47.664,45.69
2023-03-03 23:00:00+00:00,63.907,48.64,45.599
2023-03-04 00:00:00+00:00,60.529,46.576,39.9
2023-03-04 01:00:00+00:00,59.605,45.695,35.416
2023-03-04 02:00:00+00:00,57.246,44.745,33.255
2023-03-04 03:00:00+00:00,55.895,43.876,32.122
2023-03-04 04:00:00+00:00,51.802,41.102,31.652
2023-03-04 05:00:00+00:00,50.292,39.189,29.673
2023-03-04 06:00:00+00:00,41.82,32.779,28.947
2023-03-04 07:00:00+00:00,36.075,28.275,28.032
2023-03-04 08:00:00+00:00,34.634,27.538,26.923
2023-03-04 09:00:00+00:00,39.65,31.02,29.904
2023-03-04 10:00:00+00:00,42.767,34.38,30.74
2023-03-04 11:00:00+00:00,46.964,38.375,31.237
2023-03-04 12:00:00+00:00,45.846,36.288,29.917
2023-03-04 13:00:00+00:00,40.617,32.482,27.695
2023-03-04 14:00:00+00:00,34.793,27.144,35.847
2023-03-04 15:00:00+00:00,37.65,28.706,38.769
2023-03-04 16:00:00+00:00,36.598,27.765,39.526
2023-03-04 17:00:00+00:00,35.62,27.228,38.441
2023-03-04 18:00:00+00:00,43.611,33.84,36.416
2023-03-04 19:00:00+00:00,44.606,35.84,29.401
2023-03-04 20:00:00+00:00,43.652,35.638,28.001
2023-03-04 21:00:00+00:00,41.713,34.7,25.846
2023-03-04 22:00:00+00:00,40.529,33.382,24.303
2023-03-04 23:00:00+00:00,35.252,28.574,21.824
2023-03-05 00:00:00+00:00,35.564,28.895,19.324
2023-03-05 01:00:00+00:00,36.788,30.124,18.785
2023-03-05 02:00:00+00:00,40.266,32.749,32.071
2023-03-05 03:00:00+00:00,38.975,32.27,30.817
2023-03-05 04:00:00+00:00,37.001,31.2,28.447
2023-03-05 05:00:00+00:00,37.136,31.231,31.268
2023-03-05 06:00:00+00:00,40.767,33.129,37.439
2023-03-05 07:00:00+00:00,40.888,33.698,34.947
2023-03-05 08:00:00+00:00,40.764,33.838,31.263
2023-03-05 09:00:00+00:00,41.697,35.011,27.364
2023-03-05 10:00:00+00:00,39.975,33.326,18.558
2023-03-05 11:00:00+00:00,37.712,31.571,22.406
2023-03-05 12:00:00+00:00,27.02,22.292,18.803
2023-03-05 13:00:00+00:00,25.925,21.612,19.653
2023-03-05 14:00:00+00:00,20.959,16.532,19.336
2023-03-05 15:00:00+00:00,18.868,14.874,27.483
2023-03-05 16:00:00+00:00,15.431,12.208,23.023
2023-03-05 17:00:00+00:00,17.905,12.07,28.424
2023-03-05 18:00:00+00:00,18.349,13.153,48.887
2023-03-05 19:00:00+00:00,18.743,14.697,56.924
2023-03-05 20:00:00+00:00,22.605,18.232,37.207
2023-03-05 21:00:00+00:00,20.39,16.815,26.244
2023-03-05 22:00:00+00:00,23.888,19.449,29.582
2023-03-05 23:00:00+00:00,20.887,17.252,24.708
2023-03-06 00:00:00+00:00,17.832,15.089,21.861
2023-03-06 01:00:00+00:00,17.197,14.339,23.787
2023-03-06 02:00:00+00:00,17.873,14.944,28.083
2023-03-06 03:00:00+00:00,17.748,15.086,27.088
2023-03-06 04:00:00+00:00,16.322,14.148,22.864
2023-03-06 05:00:00+00:00,17.227,14.312,28.626
2023-03-06 06:00:00+00:00,17.395,14.891,27.481
2023-03-06 07:00:00+00:00,24.481,16.868,60.049
2023-03-06 08:00:00+00:00,27.202,17.991,55.638
2023-03-06 09:00:00+00:00,35.067,19.11,40.089
