"PERIOD","SECTOR","CLASSIFICATION","VALUE","STATUS","UNIT_MEAS"
"2023","S.1","P.52","5590.2075353526","A","Y"
"2023","S.1","P.52","304.748964586245","A","AC"
"2023","S.1","P.52","281.369254594572","A","ACPP"
"2023","S.1","P.53","-5001.67984462649","A","MCHF"
"2023","S.1","P.53","-5373.71111047066","A","Y"
"2023","S.1","P.53","-42.3748074622473","A","AC"
"2023","S.1","P.53","-52.9648255141635","A","ACPP"
"2023","S.1","P.5","208840.964323442","A","MCHF"
"2023","S.1","P.5","203367.797850347","A","Y"
"2023","S.1","P.5","6.37412992756963","A","AC"
"2023","S.1","P.5","3.58634677683438","A","ACPP"
"2023","S.13","P.3","93605.18273956","A","MCHF"
"2023","S.13","P.3","91040.3198780919","A","Y"
"2023","S.13","P.3","4.51857222663108","A","AC"
"2023","S.13","P.3","1.65467306643573","A","ACPP"
"2023","S.14+S15","P.3","410003.017540856","A","MCHF"
"2023","S.14+S15","P.3","402150.071347921","A","Y"
"2023","S.14+S15","P.3","3.48401531341981","A","AC"
"2023","S.14+S15","P.3","1.50194598876144","A","ACPP"
"2023","S.2","P.7","498145.959542176","A","MCHF"
"2023","S.2","P.7","506652.132057233","A","Y"
"2023","S.2","P.7","0.97634279624225","A","AC"
"2023","S.2","P.7","2.70058079378367","A","ACPP"
"2023","S.2","P.71","327364.611159068","A","MCHF"
"2023","S.2","P.71","339396.435739073","A","Y"
"2023","S.2","P.71","-3.55449565686024","A","AC"
"2023","S.2","P.71","-0.00977716796144746","A","ACPP"
"2023","S.2","P.71c","238914.893312477","A","MCHF"
"2023","S.2","P.71c","252790.776807246","A","Y"
"2023","S.2","P.71c","-3.73910394898415","A","AC"
"2023","S.2","P.71c","1.85161063639362","A","ACPP"
"2023","S.2","P.72","170781.348383108","A","MCHF"
"2023","S.2","P.72","167255.69631816","A","Y"
"2023","S.2","P.72","10.9692165408696","A","AC"
"2023","S.2","P.72","8.67834080328446","A","ACPP"
"2023","S.2","P.6","589328.552833022","A","MCHF"
"2023","S.2","P.6","606586.914566362","A","Y"
"2023","S.2","P.6","-2.15884966900572","A","AC"
"2023","S.2","P.6","0.706407676325717","A","ACPP"
"2023","S.2","P.61","439513.487460028","A","MCHF"
"2023","S.2","P.61","463041.395995052","A","Y"
"2023","S.2","P.61","-3.33648567876997","A","AC"
"2023","S.2","P.61","1.83807753376572","A","ACPP"
"2023","S.2","P.61c","349819.826573028","A","MCHF"
"2023","S.2","P.61c","375218.058901874","A","Y"
"2023","S.2","P.61c","-4.5455789868054","A","AC"
"2023","S.2","P.61c","2.38477023170157","A","ACPP"
"2023","S.2","P.62","149815.065372994","A","MCHF"
"2023","S.2","P.62","143545.518571309","A","Y"
"2023","S.2","P.62","1.46769481906186","A","AC"
"2023","S.2","P.62","-2.77858348374663","A","ACPP"
